2023-03-15 00:20:46 , udn , 2024立委戰／苗栗縣長選後新局 藍擬大和解 綠有新勢力 , https://udn.com/news/story/6656/7031943?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:37:28 , udn , 中國、宏都拉斯擬建交 游錫堃：中國壯大將是浩劫 , https://udn.com/news/story/123264/7033246?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:37:38 , udn , 我國友邦宏都拉斯有意與中國建交，宏國總統秀瑪菈．卡斯楚（Xiomara Castro）今天在推特發文表示，已指示外長處理... , https://udn.com/news/story/123264/7033246?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:38:56 , udn , 陽明交大辦校內座談會 師生討論生成式AI工具使用觀點 , https://udn.com/news/story/6928/7033263?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:04 , udn , 紙品漲幅近6%！生活市集調查消費者改買較便宜衛生紙 , https://udn.com/news/story/7238/7033200?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:06 , udn , 陽明交通大學於分別於3月10日及14日舉辦教師與學生的校內座談會，透過開放的多方討論蒐集師生對生成式AI工具（ChatG... , https://udn.com/news/story/6928/7033263?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:15 , udn , 消費物價狂漲、2月重要民生物資CPI仍處偏高水準，民眾在意的衛生紙、面紙及紙巾漲幅約達5.85%，造成民眾對通膨感受依舊... , https://udn.com/news/story/7238/7033200?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:27 , udn , 傳電價漲 藍批：能源政策錯誤 , https://udn.com/news/story/7238/7033264?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:37 , udn , 經濟部長王美花近日針對電價議題答詢立委「台電不能倒」，被解讀為電價可能調漲。國民黨立法院黨團今舉行記者會表示，不只是調漲... , https://udn.com/news/story/7238/7033264?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:39:58 , udn , 香港來的賓士只賣半價？ 桃園男貪便宜20萬差點飛了 , https://udn.com/news/story/7320/7033265?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:40:08 , udn , 桃園市江姓男子想換車，有朋友向他誇口可從香港購買外匯車，價值300萬的賓士休旅車只需半價即可入手，讓他深信不疑，差點匯出... , https://udn.com/news/story/7320/7033265?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:40:29 , udn , 王建煊／王老先生講故事之263：說對不起來不及了 , https://udn.com/news/story/7340/7033255?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:40:39 , udn , 一位年輕女孩，千方百計到美國留學，大好前景在望。這時她認識了一位英俊的美國青年，熱戀結婚，她對自己的未來自然又更增遠景。 , https://udn.com/news/story/7340/7033255?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:41:00 , udn , 美聯邦眾院撥款委員會國防小組訪團抵台 將晉見蔡總統 , https://udn.com/news/story/6656/7033257?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:44:54 , udn , 2023新北市萬金石馬拉松 當天周邊將交通管制 , https://udn.com/news/story/7266/7033287?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:45:05 , udn , 「2023新北市萬金石馬拉松」3月19日開跑，參賽選手超過1萬1000人，新北市府將會在當天萬里區至石門區的台2線等部分... , https://udn.com/news/story/7266/7033287?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:45:25 , udn , 王建煊／王老先生講故事之264：為自己留一條生路 , https://udn.com/news/story/7340/7033278?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:45:35 , udn , 一位雕刻家曾說：「雕刻人像及木偶，有個重要原則，就是鼻子最好留得大一些，眼睛最好刻得小一點。」因為鼻子大可以改小，一旦過小就不能變大了。眼睛嫌小可刻大一點，如一開始就刻得過大，就無法改小了。 , https://udn.com/news/story/7340/7033278?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:45:56 , udn , 亞洲盃射箭／世大運國手領銜抗敵 克服風勢成首要課題 , https://udn.com/news/story/7005/7033285?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:46:06 , udn , 2023亞洲盃射箭賽第一站暨世界排名賽今天起一連5天在國體大田徑場舉行，今年我國派出反曲弓與複合弓男、女代表隊共16名潛... , https://udn.com/news/story/7005/7033285?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:46:27 , udn , 訂10人席位！奧客同時訂多家「當備胎」 店家不爽一招回嗆被讚爆 , https://udn.com/news/story/120911/7033164?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:46:37 , udn , 為了減少被顧客放鴿子所造成的損失，部分餐廳會採取預收訂金的方式，尤其是人數較多的訂位。 一名業者遇到客人來電要預訂10人席位，不願意先付訂金，也不確定到時是否出席，還聽到客人的友人說「先訂起來好了，當天再看大家意願要去哪間」，讓他不滿自己的店被當備胎又不肯付訂金，怒掛電話拒絕接受訂位。故事曝光，上千網友按讚力挺，直言「拒絕養出奧客」。 , https://udn.com/news/story/120911/7033164?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:46:58 , udn , 屏北高中辦大學博覽會 39所大學參與學生像逛百貨市集 , https://udn.com/news/story/6898/7033279?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:47:08 , udn , 又到了招生季，國立屏北高中今下午舉辦睽違多年的大學博覽會，共有39所大專院校設攤介紹，希望讓高三學生在人生轉捩點，做出適... , https://udn.com/news/story/6898/7033279?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:47:29 , udn , 涉掐死馬來西亞女大生 凶嫌嗆：不知檢察官在怕什麼 , https://udn.com/news/story/7321/7033281?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:47:39 , udn , 31歲男子陳柏諺去年涉掐死馬來西亞籍蔡姓女大學生，遭依殺人重罪起訴。士林地方法院今開庭，陳仍稱2人約好長眠，承認加工自殺... , https://udn.com/news/story/7321/7033281?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:47:56 , udn , 經典賽／首戰即終戰！ 老虎召回只投2局的委內瑞拉先發大將 , https://udn.com/news/story/10785/7033215?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:47:59 , udn , 影／恆春烤肉商行遭連開4槍案   為挺好友開槍報復被逮收押 , https://udn.com/news/story/7315/7033274?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:06 , udn , 老虎隊左投羅德里奎茲（Eduardo Rodriguez）在稍早對上尼加拉瓜的比賽中，為委內瑞拉先發主投兩局掉一分。雖然這僅是他本次經典賽首秀，卻很可能也是最後亮相。

根據《ESPN》，委內瑞拉 , https://udn.com/news/story/10785/7033215?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:10 , udn , 屏東縣恆春鎮本月9日上午發生商行鐵捲門遭人開槍恐嚇案，警方查出21歲鄭姓男子當天凌晨與友人酒敘歡唱時，得知顏姓好友遭某商... , https://udn.com/news/story/7315/7033274?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:26 , udn , 這設定讓電池續航力爆炸？苦主從iPhone 11直上14 Pro「遇1慘況」害他下場GG了 , https://udn.com/news/story/7098/7033161?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:30 , udn , 邦誼傳變 宏國旅台評論家：中國金援建設可能是誘因 , https://udn.com/news/story/123264/7033235?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:37 , udn , 手機電池「續航力下降」是用戶們心中永遠的痛，一名iPhone 14 Pro用戶抱怨自從升級後就發生許多問題，最近一次更發生「睡前100%、起床關機」的耗電慘況... , https://udn.com/news/story/7098/7033161?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:41 , udn , 宏都拉斯總統宣布擬與中國建交，旅台的宏國籍專欄作家黃賀南認為，主要應是財政考量，台灣提供援助多為教育等軟實力面，中國可能... , https://udn.com/news/story/123264/7033235?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:48:57 , udn , 搭配車種簡化、智慧改革 台鐵：公司化運能再增40% , https://udn.com/news/story/7266/7033290?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:49:08 , udn , 台鐵公司明年1月1日掛牌，台鐵局今舉辦2023年五一勞動節活動暨模範勞工表揚大會，表揚68名模範勞工(其中含24名女性)... , https://udn.com/news/story/7266/7033290?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:49:32 , udn , 傳電價漲 藍批：蔡政府能源政策錯誤 , https://udn.com/news/story/7238/7033264?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:50:58 , udn , 訂定震動減輕措施 嘉市鐵路高架化環差第3次變更通過 , https://udn.com/news/story/7266/7033314?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:51:08 , udn , 嘉義市鐵路高架化預計2025年底通車，交通部鐵道局中部工程處為水上車輛基地工程、土石方數量、施工時施工隔音牆及營運時永久... , https://udn.com/news/story/7266/7033314?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:54:27 , udn , 經典賽／向球迷「敬禮」 王柏融飛往日本為新球季打拼  , https://udn.com/news/story/10785/7033308?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:54:38 , udn , 世界棒球經典賽八強戰今天在日本東京開打，中華隊未能取得晉級門票，這趟賽事在12日已經告結，中華健兒陸續歸建母隊，王柏融今... , https://udn.com/news/story/10785/7033308?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:54:58 , udn , 三重宮廟合捐30萬 參加聯合報作文公益班 , https://udn.com/news/story/6925/7033304?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:55:09 , udn , 新北市三重區公所2015年起結合在地宮廟的教育資源，協助學生參與由聯合報主辦的公益作文班，讓學生增加作文能力，在學測等大... , https://udn.com/news/story/6925/7033304?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:55:29 , udn , 斜槓自媒體！桃園醫院開課 醫護學拍攝剪輯化身紀錄片達人 , https://udn.com/news/story/7324/7033302?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:55:40 , udn , 數位時代崛起，醫療人員持續精進自媒體實力。衛生福利部桃園醫院今舉辦「斜槓世代必學 自拍自剪影片養成計畫」研討會，特別聘請... , https://udn.com/news/story/7324/7033302?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:56:00 , udn , 全國技能競賽將登場 桃竹苗分署派321人與全國抗衡 , https://udn.com/news/story/7324/7033303?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:56:10 , udn , 第53屆全國技能競賽北區分區賽將在本月20至25日於勞動部勞動力發展署桃竹苗分署登場，競賽共有68個職類，分為青少年及青... , https://udn.com/news/story/7324/7033303?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:56:31 , udn , 民進黨原住民立委砲轟高金素梅：用簡體字替中國說話 , https://udn.com/news/story/6656/7033300?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:56:41 , udn , 民進黨原民部主任伍麗華今天表示，立委高金素梅昨天質詢時簡報用簡體字，身為台灣原住民要表達，這些年好不容易從法令、學校，一... , https://udn.com/news/story/6656/7033300?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:56:55 , udn , 賴清德登記角逐大位 謝國樑：盼國民黨續整合非綠陣營 , https://udn.com/news/story/6656/7033325?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:57:06 , udn , 副總統賴清德今天登記參加民進黨總統黨內初選，基隆市長謝國樑表示祝福，並說國民黨要繼續努力，也希望國民黨能夠跟其他的政黨有... , https://udn.com/news/story/6656/7033325?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:57:26 , udn , 宜蘭慶祝農民節表揚「蔥王」林東海榮獲全國10大神農獎 , https://udn.com/news/story/7328/7033321?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:57:37 , udn , 宜蘭縣慶祝農民節大會今天在縣農會舉行，神農大帝祭儀由縣長林姿妙擔任主祭官、各級農會三長等人擔任陪祭官，會中表揚榮獲全國1... , https://udn.com/news/story/7328/7033321?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:57:57 , udn , 宏國擬與中國建交 分析：衝著總統會晤麥卡錫來 , https://udn.com/news/story/123264/7033272?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:58:07 , udn , 台宏邦交生變，宏都拉斯擬與中國建交。學者分析，選在這個時間點釋出與中國建交訊息，這與總統蔡英文將過境美國會晤美國眾議院議... , https://udn.com/news/story/123264/7033272?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:58:28 , udn , 長榮文苑嘉義酒店前道路 轎車疑擦撞客運起火無人受困 , https://udn.com/news/story/7320/7033319?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:58:38 , udn , 嘉義縣太保市長榮文苑嘉義酒店前道路，下午3點零2分，有目擊民眾發現，有輛轎車疑似與客運擦撞，轎車失控撞上路中分隔島，冒出... , https://udn.com/news/story/7320/7033319?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:58:59 , udn , Google、GPT-4對尬 專家：一覺醒來世界改變兩次 , https://udn.com/news/story/123313/7033181?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:59:09 , udn , Google於14日晚間公布生成式AI新技術，數小時後，聊天機器人ChatGPT開發商OpenAI發表可解釋圖像內容的大... , https://udn.com/news/story/123313/7033181?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:59:30 , udn , 24歲男腦膿瘍併發水腦昏迷 竟是心臟有破洞惹禍 , https://udn.com/news/story/7266/7033318?from=udn-ch1_breaknews-1-0-news
2023-03-15 15:59:40 , udn , 台中一名24歲男子日前在租屋處突然昏迷送醫急救，診斷為腦膿瘍併水腦，經緊急手術清除腦內膿瘍，才恢復意識。醫師戴以信說，經... , https://udn.com/news/story/7266/7033318?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:01:05 , udn , 台股收漲27.17點 三大法人賣超91.73億元 , https://udn.com/news/story/7251/7033280?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:01:15 , udn , 台股今（15）日開高，長榮高配股股價開高，但翻黑收盤，航運股也翻黑，金融股午盤後也翻黑，大盤漲勢收斂，終場收在15,38... , https://udn.com/news/story/7251/7033280?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:05:56 , udn , 財長莊翠雲談3大施政重點 推動權證避險降稅修法 , https://udn.com/news/story/7238/7033335?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:06:06 , udn , 財政部長莊翠雲今天首赴立院進行業務報告，她表示，未來一年施政將著重3大重點，包含財政韌性與紀律，持續積極推動權證避險降稅... , https://udn.com/news/story/7238/7033335?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:06:27 , udn , 生人迴避！彰化10天3場「送肉粽」 和美今晚路線圖曝光 , https://udn.com/news/story/7325/7033355?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:06:37 , udn , 彰化縣和美鎮經過公告，今晚10時有場俗稱「送肉粽」的送煞科儀，路線是從和善路出發，一路前往線西海邊，請沿線居民及用路人在... , https://udn.com/news/story/7325/7033355?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:06:58 , udn , NBA／安戴托昆波狂罰24球 太陽主帥：難以接受 , https://udn.com/news/story/7002/7033260?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:07:08 , udn , 太陽隊今天在主場迎戰公鹿隊，這是克勞德本季首度在太陽主場出賽，布克（Devin Booker）也在比賽中對他噴垃圾話，不過勝利仍由克勞德（Jae Crowder）和公鹿拿下，賽後太陽主帥威廉斯（Mon , https://udn.com/news/story/7002/7033260?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:07:28 , udn , 北市青年公園「風雨籃球場」 無法遮風避雨害滑倒挨批 , https://udn.com/news/story/7323/7033351?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:07:39 , udn , 台北市政府斥資近千萬預算，於青年公園打造首座「風雨籃球場」，在雨天也能運動；有民眾陳情，風雨籃球場根本無法遮風避雨，外頭... , https://udn.com/news/story/7323/7033351?from=udn-ch1_breaknews-1-0-news
2023-03-15 16:07:59 , udn , 李全教列選策會挨轟 國民黨：他已服刑完畢沒有爭議 , https://udn.com/news/story/6656/7033346?from=udn-ch1_breaknews-1-0-news
