2023-03-25 00:17:48 , udn , 台中2車對撞釀重大車禍 9人傷2女一度昏迷送醫搶救 , https://udn.com/news/story/7320/7055148?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:10:42 , udn , 匯集嘉義市60家老醫館資料，描繪嘉市醫療史的「咱來看醫生-嘉義市近代醫療文化特展」，上午在市立博物館開幕，市長黃敏惠說，... , https://udn.com/news/story/7326/7056049?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:11:03 , udn , 陳澄波唯一寫入遺書的最愛 畫作「清流」捐贈南美館 , https://udn.com/news/story/7326/7056050?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:11:13 , udn , 陳澄波孫子陳立栢董事長代表家族，將收藏於陳澄波文化基金會、文化部指定重要古物陳澄波〈清流〉畫作，今天捐贈給台南市美術館。... , https://udn.com/news/story/7326/7056050?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:12:00 , udn , 台15線曳引車爆胎起火駕駛和副手急逃 下一秒...車頭燒成火球 , https://udn.com/news/story/7320/7056068?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:12:10 , udn , 新北市陳姓曳引車司機，今天清晨駕車行經林口區台15線22公里處，右前車輪突然爆胎起火，陳男趕緊將車臨靠路旁，與隨行乘客下... , https://udn.com/news/story/7320/7056068?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:14:06 , udn , 視網膜反映腦細胞變化…失智症診斷 眼睛找到突破口 , https://udn.com/news/story/6812/7055705?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:14:16 , udn , 眼睛不只是靈魂之窗，眼部視神經和視網膜能夠反映腦細胞的變化，可能是失智症診斷的突破口。 , https://udn.com/news/story/6812/7055705?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:14:57 , udn , 陸AI聊天機器人技術差距GPT-4有多遠？ 周鴻禕：2到3年時間 , https://udn.com/news/story/7333/7056079?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:07 , udn , 為何議員緊咬TikTok不放？中國政府能強迫索取資料嗎？ , https://udn.com/news/story/6811/7055561?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:07 , udn , 三六零集團創始人周鴻禕25日在中國發展高層論壇2023年年會上表示，中國大陸人工智慧大語言模型技術水準和GPT-4的差距... , https://udn.com/news/story/7333/7056079?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:18 , udn , TikTok執行長周受資23日出席國會聽證時，兩黨議員輪番拷問關於資安、有害內容等疑慮，甚至揚言考慮全國禁用TikTok... , https://udn.com/news/story/6811/7055561?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:28 , udn , 傳適用綠「排黑條款」不禮讓？趙正宇：無端涉入案早不起訴 , https://udn.com/news/story/6656/7056077?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:38 , udn , 有媒體報導，民進黨因排黑條款，將不再禮讓桃園市第六選區無黨籍立委趙正宇競選連任。民進黨發言人林楚茵今天表示，排黑條款主要... , https://udn.com/news/story/6656/7056077?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:15:59 , udn , 竹子缺水！夏季卻「落葉紛飛」 古坑筍農苦惱產況 , https://udn.com/news/story/7326/7056071?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:16:09 , udn , 雲林古坑地區久旱未雨，山區溪流幾近乾涸，過半茶園無山泉水能施灌，近8成茶樹乾渴；今天筍農也反映，竹子最近頻頻落葉，部分出... , https://udn.com/news/story/7326/7056071?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:17:58 , udn , NBA／國王赫爾特復出射日 太陽跌出西區四強之列 , https://udn.com/news/story/7002/7056044?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:18:09 , udn , 賽前分佔西區第三、第四的國王及太陽隊在稍早展開一場激戰，前者最終在神射手赫爾特（Kevin Huerter）的火力挹注下，以135：127逆轉得勝。

上半場，國王三分線手感冰冷，僅21投6中，這 , https://udn.com/news/story/7002/7056044?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:18:29 , udn , 陸AI聊天機器人技術差距GPT-4有多遠？周鴻禕：2到3年時間 , https://udn.com/news/story/7333/7056079?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:20:33 , udn , 中官民齊批美TikTok聽證會 周受資被讚「孤膽英雄」 , https://udn.com/news/story/6811/7055560?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:20:43 , udn , 國會眾院能源及商業委員會23日對TikTok舉行近六小時的聽證會，嚴厲質問公司執行長周受資，直指TikTok是中共的工具... , https://udn.com/news/story/6811/7055560?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:20:58 , udn , 會得阿茲海默症嗎？美最新研究：檢測眼睛可以早期發現 , https://udn.com/news/story/6813/7056083?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:21:09 , udn , 眼睛不只是靈魂之窗，還可以檢測出認知功能是否異常。美國神經醫學專家表示，眼睛是進入大腦的窗口，藉由觀察眼睛後部、視神經和... , https://udn.com/news/story/6813/7056083?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:21:29 , udn , 台塑與學界合作發表DNAPL專書 歷時五年正式推出 , https://udn.com/news/story/7241/7056082?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:21:40 , udn , 台塑公司與學界合作發表《重質非水相液體(DNAPL)污染場址調查與整治》新書，今（25）日舉行發表會，此書在國立成功大學... , https://udn.com/news/story/7241/7056082?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:23:34 , udn , 科技新戰場 美中海底電纜角力內幕曝光 , https://udn.com/news/story/6809/7055695?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:23:45 , udn , 由於擔心中國的間諜行動取得經遠洋海底光纖纜線傳輸的敏感資訊，美國設法破壞了由新加坡到法國的「東南亞-中東-西歐六號光纜」(South East Asia–Middle East–Western Europe 6)的國際招標，擊敗原本出價較便宜的中國華海集團，而由美國SubCom LLC得標，2月已開始鋪設纜線；這場決定未來數十年經濟、軍事主宰地位的美中科技戰，美方再下一城。 , https://udn.com/news/story/6809/7055695?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:23:59 , udn , 田中長照衛福大樓掰了市場 搬到南田中更安全 , https://udn.com/news/story/7325/7056086?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:24:10 , udn , 先前消息傳出彰化縣有3鄉鎮沒長照衛福大樓，其實是4鄉鎮。永靖鄉有善心人士願捐地，縣政府在田中鎮找到可用土地，目前僅剩埔鹽... , https://udn.com/news/story/7325/7056086?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:24:37 , udn , 想要禁TikTok 還要過「憲法第一修正案」這關 , https://udn.com/news/story/6811/7055556?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:24:47 , udn , 聯邦行政及立法單位揚言查禁短影音平台抖音(TikTok)，主要理由在抖音是中國字節跳動公司旗下分公司，有危及美國國家安全... , https://udn.com/news/story/6811/7055556?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:26:37 , udn , 美加堵「移民漏洞」關閉羅克瑟姆路 14天內被逮將遣返 , https://udn.com/news/story/6813/7055652?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:26:48 , udn , 貫穿紐約州和加拿大魁北克省邊界的羅克瑟姆路(Roxham Road)是無數無證移民來去自如的路線，美、加兩國元首24日宣... , https://udn.com/news/story/6813/7055652?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:26:57 , udn , 花58元買土司中千萬！全家便利商店統一發票大獎出爐 , https://udn.com/news/story/7266/7056093?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:27:07 , udn , 全家便利商店本期（2023年1～2月）中獎統一發票，開出1組特別獎1,000萬元，消費者在全家便利商店大里大發店購買「匠... , https://udn.com/news/story/7266/7056093?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:27:28 , udn , 機車龍頭戰／光陽痛失22年銷售寶座 董座：衝擊來得正是時候 , https://udn.com/news/story/7238/7054573?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:27:38 , udn , 光陽意外丟掉蟬聯22年的機車銷售龍頭寶座，董事長柯勝峯坦言，此時失去第一，衝擊來得正是時候，但他仍有信心在明年就有機會重返榮耀，除了奪回油車龍頭外，連電車龍頭也要一舉拿下，成為雙料冠軍，更要對外宣示，「冠軍不是沒有理由」。 , https://udn.com/news/story/7238/7054573?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:27:58 , udn , 高醫大和中研院重大發現！MiR34可作肌肉萎縮症臨床生物標記 , https://udn.com/news/story/7266/7056089?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:28:09 , udn , 脊髓性肌肉萎縮症（SMA）是世界上嬰兒死亡率最高的遺傳疾病，高雄醫學大學與中研院分子生物研究所共同發現，微型核糖核酸家族... , https://udn.com/news/story/7266/7056089?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:28:29 , udn , 洗刷行人地獄 北市警今起大執法抓車輛不讓行人 , https://udn.com/news/story/7266/7056091?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:28:40 , udn , 美媒CNN報導台灣交通險象環生，宛如「行人地獄」，交通部宣布3月31日起，車輛行經行人穿越道不讓行人，直接罰3600元。... , https://udn.com/news/story/7266/7056091?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:29:00 , udn , 瀕絕樹種南庄橙「回家」 南庄植樹活動復育「嘎達釉」 , https://udn.com/news/story/7324/7056088?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:29:11 , udn , 苗栗縣政府與新竹林區管理處上午在南庄公有停車場舉辦「森活圈」植樹活動，縣長鍾東錦等人共同栽下20株台灣原生特有種柑橘「南... , https://udn.com/news/story/7324/7056088?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:29:48 , udn , UBA／世新大勝佛光30分 明挑戰四連霸 , https://udn.com/news/story/7002/7056096?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:29:59 , udn , 111學年度大專籃球聯賽女子組準決賽，世新大學外籍生伊思尤瑪與吉芙面對佛光大學禁區掌握籃板優勢，兩人合抓33個籃板球，世... , https://udn.com/news/story/7002/7056096?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:30:19 , udn , 米其林空戰／顛覆機餐形式 長榮與名廚李皞要把「品嘗菜單」帶上天 , https://udn.com/news/story/7266/7056098?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:30:30 , udn , 台灣現在的精緻西餐，跟10年、20年前有很大的不同。當下流行的不再是制式的先上沙拉，再上湯，然後是主菜、甜點；而是主廚透過品嘗菜單（tasting menu）的套餐形式表達廚藝創作與想法。這種流行能影響備製過程限制多、現場處理空間有限的機上餐飲嗎？

長榮航空與IMPROMPTU BY PAUL LEE主廚李皞（Paul Lee）正著手進行這件事。 , https://udn.com/news/story/7266/7056098?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:30:50 , udn , 假冒警察攔機車行搶 佛心受害者代向法官求情男子判6月 , https://udn.com/news/story/7321/7056095?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:31:01 , udn , 汪姓男子去年10月5日在台南永康區文化路攔下1輛機車，自稱是警察，向騎士及乘客表示因違規闖紅燈，要求對方將機車停靠路邊，... , https://udn.com/news/story/7321/7056095?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:35:47 , udn , 屏縣長選舉勘驗逾1.2萬張選票 10張爭議票待認定 , https://udn.com/news/story/7321/7056107?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:35:57 , udn , 屏東縣長落選人蘇清泉提出選舉無效及當選無效訴訟，今天屏東地方法院勘驗12個投開票所，共1萬2343張選票，法官依客觀事實... , https://udn.com/news/story/7321/7056107?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:36:18 , udn , 馬英九大陸之旅  元首級警衛  各省市精心準備禮物 , https://udn.com/news/story/7332/7056103?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:36:28 , udn , 前台灣總統馬英九上星期天（3月19日）突然宣布下周訪問中國大陸祭祖，馬英九將是兩岸分治74年來首位踏入中國大陸的卸任台灣... , https://udn.com/news/story/7332/7056103?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:40:22 , udn , 小心！發現普發現金偽冒網址 財政部：已報警處理 , https://udn.com/news/story/123271/7056090?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:40:32 , udn , 財政部今(25)日表示，昨日18點42分透過即時監控機制發現與普發現金相似的偽冒網址(tw.gov6000.top)，該... , https://udn.com/news/story/123271/7056090?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:41:39 , udn , 台東金針山房車拉力賽 1改裝房車火燒車無人受傷 , https://udn.com/news/story/7320/7056116?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:41:49 , udn , 台東縣太麻里鄉金針山今舉辦房車台灣觀光越野拉力錦標賽，未料，1輛參賽改裝房車不明原因不慎燃燒，車上選手見狀離開車輛，警消... , https://udn.com/news/story/7320/7056116?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:42:10 , udn , 路坍封山7年 花蓮慕谷慕魚道路復建5月底完工 , https://udn.com/news/story/7328/7056114?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:42:20 , udn , 花蓮縣秀林鄉慕谷慕魚生態廊道是知名景點，有「小天祥」美稱，但聯外道路7年前發生土石崩塌及路基流失，封山至今。花蓮縣府向中... , https://udn.com/news/story/7328/7056114?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:44:48 , udn , 嘻哈樂團前主唱墜樓輕生 死前與家人對話透露經濟壓力 , https://udn.com/news/story/7315/7056125?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:44:58 , udn , 台北市信義區忠孝東路五段一處巷弄，25歲羅姓男子昨天凌晨1時許疑似輕生墜樓陳屍停車場，警方調閱監視器，初步排除他殺嫌疑。 , https://udn.com/news/story/7315/7056125?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:50:58 , udn , 郭崇倫會客室EP100｜蔡總統睽違多年出訪 宏都拉斯即傳斷交 , https://udn.com/news/story/123264/7056129?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:51:08 , udn , 蔡英文總統即將出訪中美洲友邦，並過境美國，卻在此時，宏都拉斯總統瓜地馬拉表示即將與中國大陸建交，對我外交處境再掀波瀾。本集郭崇倫會客室連線身在巴拿馬的資深媒體人郭篤為，來談友邦外交戰再掀烽火。 , https://udn.com/news/story/123264/7056129?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:53:57 , udn , 心碎悲劇…搭德州貨運列車偷渡 2移民窒息死亡、10人送醫 , https://udn.com/news/story/6813/7056097?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:54:01 , udn , UBA／世新大學狂勝佛光大學30分 明挑戰四連霸 , https://udn.com/news/story/7003/7056096?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:54:07 , udn , 美國警方表示，兩名疑為無證的移民今天在一列貨運列車上窒息死亡，列車上另有10人需要就醫，已由直升機或救護車送到德州南部的... , https://udn.com/news/story/6813/7056097?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:54:28 , udn , 大陸前駐日大使離任前求見岸田文雄遭拒 日媒：不尋常 , https://udn.com/news/story/6809/7056136?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:54:38 , udn , 大陸新任駐日本大使吳江浩近日已經抵日履新，不過最新的消息卻指出，前任大使孔鉉佑離任前曾要求與日本首相岸田文雄會面，但被以... , https://udn.com/news/story/6809/7056136?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:54:59 , udn , UBA／楊淑琄扮學妹定心丸 盼助世新寫4連霸新歷史 , https://udn.com/news/story/7003/7056135?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:55:09 , udn , 從大一時在台北小巨蛋2場比賽僅出賽8分鐘，到今年成為球隊不可或缺的主力班底，世新女籃隊長楊淑琄在今天與佛光的4強戰中攻下... , https://udn.com/news/story/7003/7056135?from=udn-ch1_breaknews-1-0-news
2023-03-25 15:59:57 , udn , 被制裁後對中國更加依賴 俄羅斯學中文人數倍增 , https://udn.com/news/story/6809/7056133?from=udn-ch1_breaknews-1-0-news
2023-03-25 16:05:48 , udn , 屏東縣長選舉訴訟12票匭重驗結果出爐 勘驗1.2萬有10張爭議票 , https://udn.com/news/story/7321/7056149?from=udn-ch1_breaknews-1-0-news
2023-03-25 16:05:59 , udn , 去年屏東縣長選舉國民黨蘇清泉以1萬1千餘票落敗，選後餘波盪漾，蘇質疑選務不公、計票有瑕疵，提當選無效、選舉無效之訴，屏東... , https://udn.com/news/story/7321/7056149?from=udn-ch1_breaknews-1-0-news
