2023-03-29 00:11:30 , udn , 開箱百里侯／周春米首次參選就當上縣長 背後的男人是關鍵 , https://udn.com/news/story/6656/7063184?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:33:00 , udn , 大陸鋪紅毯擺笑臉拉攏企業家 外商還是怕怕 , https://udn.com/news/story/7331/7064577?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:33:10 , udn , 中國近來頻頻向外商示好，亟欲擺脫疫情封控與強監管的反商形象，但歐美商會仍感到怕怕和疑慮，並審慎觀察北京當局突然擺笑臉鋪紅... , https://udn.com/news/story/7331/7064577?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:33:31 , udn , NBA／「史上最棒的故事」巴克利盛讚詹姆斯20年沒醜聞 , https://udn.com/news/story/7002/7064530?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:33:41 , udn , 巴克利（Charles Barkley）日前接受《運動畫刊》專訪，不免俗被問到誰是NBA最偉大的球員，巴克利沒有給出答案，但他對詹姆斯（LeBron James）讚譽有加，稱他「20年來沒有任何醜聞」 , https://udn.com/news/story/7002/7064530?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:34:02 , udn , 【動物冷知識】異色寶可夢萌度翻倍？真實版超哭：弱視、母單、易被吃！ , https://udn.com/news/story/7470/7064498?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:34:12 , udn , 哈囉大家好，我是帽帽！
在寶可夢的世界裡，有一群被稱為「異色」的寶可夢，他們有別於同種的寶可夢不同的顏色，因為數量稀有而吸引許多遊戲玩家捕捉。
在現實世界也有「異色」的動物嗎？我們今天一起來看看「異色」的動物冷知識吧！ , https://udn.com/news/story/7470/7064498?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:34:33 , udn , 惡搞藏壽司還上傳影片 日本檢方起訴21歲男子 , https://udn.com/news/story/6812/7064565?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:34:43 , udn , 涉嫌惡搞日本大型連鎖迴轉壽司店「藏壽司」的21歲吉野凌雅等人，日前被愛知縣警方依「武力妨害業務」（威力業務妨害）罪嫌逮捕... , https://udn.com/news/story/6812/7064565?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:35:04 , udn , NBA／私人因素連20場缺陣 勇士仍盼維金斯本季回歸 , https://udn.com/news/story/7002/7064579?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:35:14 , udn , 身為勇士隊上季奪冠的重要功臣，維金斯（Andrew Wiggins）因家庭因素離開球隊，今天球隊以120：109擊敗鵜鶘... , https://udn.com/news/story/7002/7064579?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:35:34 , udn , 普發現金登記破650萬人 財政部：假日也可登記 , https://udn.com/news/story/123271/7064574?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:35:45 , udn , 財政部今（29）日表示，「全民共享普發現金」登記入帳作業今年3月22日開放登記，可登記到10月31日止，時間充裕，遇假日... , https://udn.com/news/story/123271/7064574?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:35:59 , udn , 新菸害防制法上路稽查近千件！違規開罰案件8成是電子煙 , https://udn.com/news/story/7266/7064598?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:36:05 , udn , 阿里一拆六、恒科應聲漲 善用指數工具參與反彈契機 , https://udn.com/news/story/7255/7064570?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:36:09 , udn , 新「菸害防制法」3月22日正式上路，全面禁止電子煙，加熱菸需通過「指定菸品健康風險評估審查辦法」才可合法上市，不過尚未有... , https://udn.com/news/story/7266/7064598?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:36:16 , udn , 阿里巴巴（099888.HK）宣布將設立六大業務集團，昨（28）日阿里巴巴 ADR （BABA-US）飆漲 14.26%... , https://udn.com/news/story/7255/7064570?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:36:30 , udn , 國台辦再談「統一後」 朱鳳蓮：更加安全、更有尊嚴 , https://udn.com/news/story/7331/7064597?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:36:40 , udn , 大陸國台辦主任宋濤日前談到「統一後」論述，為他上任以來首次，引發關注。對此，大陸國台辦發言人朱鳳蓮29日進一步指稱，統一... , https://udn.com/news/story/7331/7064597?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:37:01 , udn , 新光三越董座、副董改選 由泛新光集團吳東昇任董事長 , https://udn.com/news/story/7241/7064588?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:37:11 , udn , 新光三越董事長村上英之因任期將屆滿，新光三越於今（29）日下午召開董事會改選董事長和副董事長，最後答案揭曉，董事長重新由... , https://udn.com/news/story/7241/7064588?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:41:05 , udn , 氣候變遷強化龍捲風 科學家：仍待觀察 , https://udn.com/news/story/6813/7064563?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:41:15 , udn , 龍捲風消失快，難以捉摸。上週五，美國南部發生強烈龍捲風，奪走至少25人性命。研究龍捲風形成的科學家指出，雖然外界普遍認為氣候變遷會讓天災更加危險，但由於龍捲風出現時間短使其不容易研究，兩者是否有關聯仍待釐清。 , https://udn.com/news/story/6813/7064563?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:41:58 , udn , 台中巨蛋今重行閱覽  啟動百億「孵蛋計畫」 , https://udn.com/news/story/7323/7064612?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:42:08 , udn , 台中市議會臨時會通過「巨蛋」追加預算35億元，市府各局處分工，今（29）日上網辦理公開閱覽，即日起至今年4月6日下午5點... , https://udn.com/news/story/7323/7064612?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:42:29 , udn , 台男涉殺大馬女大生 法庭勘驗吞藥送醫密錄器 驚見多次嘴角上揚 , https://udn.com/news/story/7321/7064611?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:42:39 , udn , 男子陳柏諺涉掐死馬來西亞籍蔡姓女大學生，辯稱「兩人約好一起長眠」承認加工自殺罪，否認殺人罪。士林地方法院今開庭勘驗警方密... , https://udn.com/news/story/7321/7064611?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:43:00 , udn , 影／退休金不夠用！新制勞退少舊制一半 勞團籲提撥10％ , https://udn.com/news/story/7238/7064610?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:43:10 , udn , 通膨越來越嚴重、物價飆漲，工鬥團體今開記者會指出勞工退休金新制雇主提撥18年不動，新制退休金金額只有舊制一半不到，若比照... , https://udn.com/news/story/7238/7064610?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:43:31 , udn , 台南消保官查清明應景食品  春捲皮小漲一成 , https://udn.com/news/story/7326/7064607?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:43:41 , udn , 台南市法制處查核應景食品春捲，價格每捲45元至60元不等，多數維持去年45元、50元的售價不變但餡料稍減，少數則調漲5元... , https://udn.com/news/story/7326/7064607?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:02 , udn , 整理包／4月新制看過來！除了普發6千 電價調漲11%、北北基搭小黃變貴了 , https://udn.com/news/story/7314/7064170?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:08 , udn , 北投亞太飯店推住房專案 6,000元入住經典溫泉客房一晚 , https://udn.com/news/story/7270/7064561?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:12 , udn , 本周六4月1日起，將迎來為期5天的清明連假，同時也有多項新制準備上路。除了全民普發6000元款項將陸續入帳，還有多項攸關民生、交通等政策同步上路，包括電價調漲11%、北北基計程車起跳價漲至85元等，多項攸關民眾荷包。《聯合新聞網》整理出9大即將上路的新制，幫助讀者快速掌握。 , https://udn.com/news/story/7314/7064170?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:19 , udn , 全民領紅包，出遊放大招，北投亞太飯店推出6,000元即可入住經典溫泉客房一晚，政府買單你出遊，另外，綠漾下午茶、綠漾套餐... , https://udn.com/news/story/7270/7064561?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:33 , udn , 全家便利商店App獨家預購「2023澎湖花火節迪士尼主題商品」！澎湖必吃「仙人掌霜淇淋」回歸 , https://udn.com/news/story/7270/7064600?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:44:43 , udn , 每年夏天最大的國內盛會「澎湖國際海上花火節」即將於4月20日正式登場，全家便利商店第3年與澎湖縣政府合作，於全家便利商店... , https://udn.com/news/story/7270/7064600?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:47:58 , udn , 清明連假停車跟著國旗走 基市推好停車專案免在市中心大塞車 , https://udn.com/news/story/7328/7064616?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:48:09 , udn , 基隆市政府今天宣布4月1日到5日，清明、兒童節連假期間試行「好停車」專案，從中山高大業隧道出口起沿路裝設國旗，引導外地遊... , https://udn.com/news/story/7328/7064616?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:48:29 , udn , 他擔心寫錯銀行帳號「普發6000元」全泡湯？ 網曝兩步驟有解 , https://udn.com/news/story/123271/7064558?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:48:40 , udn , 政府為「經濟成果全民共享」，將普發6000元給所有國民。最近系統上線，開放登記入帳，卻有《Dcard》網友憂心發文表示，自己在登記銀行帳號的時候沒有進行確認，擔心如果填錯是不是就領不到了？引來許多網友熱心幫他想辦法。 , https://udn.com/news/story/123271/7064558?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:49:00 , udn , 馬英九赴陸祭祖 邱太三見一待遇嘆：他忍受力也滿高 , https://udn.com/news/story/123435/7064578?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:49:11 , udn , 前總統馬英九前往中國大陸祭祖、交流。陸委會主委邱太三表示，看到接機待遇感到遺憾，馬英九是卸任元首，對岸應該給一定程度禮遇... , https://udn.com/news/story/123435/7064578?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:49:31 , udn , 台中巨蛋今重行閱覽 啟動百億「孵蛋計畫」 , https://udn.com/news/story/7325/7064612?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:50:02 , udn , 涉殺馬籍女大生 法庭勘驗密錄器驚見兇嫌「多次嘴角上揚」 , https://udn.com/news/story/7321/7064611?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:51:03 , udn , 台南消保官查清明應景食品 春捲皮小漲一成 , https://udn.com/news/story/7326/7064607?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:52:04 , udn , 台股上漲68.28點 三大法人買超80.78億元 , https://udn.com/news/story/7251/7064603?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:52:15 , udn , 台股今（29）日開高，盤中雖一度小翻黑，但終場仍是收紅，大盤指數收在15,769.76點，上漲68.28點，成交量1,9... , https://udn.com/news/story/7251/7064603?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:54:00 , udn , 窗外全墳墓、衣櫃自動打開！女曝酒店「連環撞鬼經歷」嚇爆：全身起雞皮 , https://udn.com/news/story/7335/7064506?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:54:11 , udn , 去旅行為了避免住到「猛鬼」的酒店，令自己嚇餐飽，相信有不少人都會上網做足功課避得則避。但日前有大陸網友於社交平台分享，自己與家人來港旅遊，並訂了一間位於灣仔的4星級酒店，但就當他們乘搭的士快到達酒店時，才驚覺酒店的後方的山竟然「全是密密麻麻的墓碑」，讓她立即感「不妙」... , https://udn.com/news/story/7335/7064506?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:54:31 , udn , 像嘴巴被摀住...你眼中的「叛逆」青少年 只是不知怎麼說內心話 , https://udn.com/news/story/121484/7064617?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:54:42 , udn , 許多家長對於孩子進入青春期，往往都會用『叛逆期』這個形容詞來取代，有些家長未雨綢繆，先向其他家長打聽或是上網搜尋相關資料，有些家長則正在面臨『叛逆期』的煩惱中。不論是什麼原因看到這篇文章，我們一起來了解青少年/女的叛逆。 , https://udn.com/news/story/121484/7064617?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:56:59 , udn , 睽違3年出訪 蔡總統專機上證實過境紐約與洛杉磯 , https://udn.com/news/story/123444/7064630?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:57:09 , udn , 總統蔡英文今天出訪瓜地馬拉、貝里斯，來回分別過境美國紐約與洛杉磯。蔡總統專機起飛後，4架F-16戰機伴飛，向總統致敬。她... , https://udn.com/news/story/123444/7064630?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:57:30 , udn , 四海幫海鳴堂推銷生基位稱可高價轉賣 5人投資被騙3千萬 , https://udn.com/news/story/7320/7064643?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:57:40 , udn , 四海幫海鳴堂主黃姓男子販賣生基位產品，宣稱仲介高價轉賣，收錢後不交易，向5人騙走3千萬元。刑事局查獲黃及幹部、業務員共1... , https://udn.com/news/story/7320/7064643?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:58:01 , udn , 台中高中生墜樓受重傷  校方：老師輔導過程無異樣 , https://udn.com/news/story/7323/7064641?from=udn-ch1_breaknews-1-0-news
2023-03-29 15:58:11 , udn , 台中一名高一男學生上午9時許從學校一處大樓4樓墜下，造成腦出血、氣胸、肺挫傷和身上多處骨折。校方說，因為上課禁用手機，並... , https://udn.com/news/story/7323/7064641?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:03:00 , udn , 西部沿海陸續發現16具浮屍 高檢署30日開會協調偵辦 , https://udn.com/news/story/7321/7064632?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:03:10 , udn , 台灣西部沿海3月陸續發現16具浮屍，被懷疑是越南人蛇集團海上丟包，台灣高等檢察署檢察長張斗輝已指示各地檢署清查相關案件，... , https://udn.com/news/story/7321/7064632?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:03:31 , udn , 中華藝校春季展演登場 視覺音像藝術聯展呈現教育成果 , https://udn.com/news/story/6898/7064656?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:03:41 , udn , 高雄市中華藝術學校2023春季展演「匯聚」系列活動，今天在市府四維行政中心開幕，到6月4日共展出10場次，涵蓋視覺、音像... , https://udn.com/news/story/6898/7064656?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:04:02 , udn , 北市首家老幼共融服務中心 推共學、DIY課程等社區服務 , https://udn.com/news/story/7323/7064657?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:04:12 , udn , 暌違27年，北市社會局於大同區成立第3家兒童服務中心，也是首家結合高齡社會趨勢的老幼共融服務中心。萬和兒童暨社區共好服務... , https://udn.com/news/story/7323/7064657?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:04:33 , udn , 博鰲論壇在台熱度低？詹火生：關注力未來會慢慢升溫 , https://udn.com/news/story/7331/7064650?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:04:43 , udn , 博鰲亞洲論壇2023年年會於28日正式在海南博鰲開跑，外界關注台灣的參與狀況。兩岸共同市場基金會理事長詹火生29日受訪指... , https://udn.com/news/story/7331/7064650?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:08:59 , udn , 網球／哈薩靠美女成愛司女王 「陽光雙冠」差2勝 , https://udn.com/news/story/7005/7064685?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:09:10 , udn , 去年溫布頓奪冠的哈薩克美女芮芭奇娜（Elena Rybakina）銳不可擋，邁阿密女網賽她以6：3、6：0輕取義大利對手... , https://udn.com/news/story/7005/7064685?from=udn-ch1_breaknews-1-0-news
2023-03-29 16:09:30 , udn , 基隆關員涉收賄40萬 放行台北港貨物快速通關 檢聲押4人 , https://udn.com/news/story/7321/7064678?from=udn-ch1_breaknews-1-0-news
