2023-03-26 00:23:28 , udn , 初選暗樁之亂終結 藍剔除徐巧芯、費鴻泰之外4人資格 , https://udn.com/news/story/6656/7056865?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:29:49 , udn , 自從2016年以來，民進黨政府惡化了兩岸關係，放棄了外交休兵路線後，中華民國的外交處境日益艱難，建交不容易，斷交擋不住，外交人員時時刻刻在第一線艱苦奮戰，卻難有成果，多因執政者脫離現實的政治路線使然。

宏都拉斯的斷交，不是我們的外交人員怠惰使然，是國際大環境局勢所迫，民進黨政府始終未能拿出有效辦法，讓自己能夠開創局面，只能全部仰賴美國維持局面，這種想法根本就脫離了國際現實。 , https://udn.com/news/story/6656/7057472?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:30:10 , udn , 螃蟹在沙灘搓出上百顆小湯圓！「3秒做一顆」如工廠生產線 網揭神秘行為謎底 , https://udn.com/news/story/7470/7057697?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:30:20 , udn , 動物有時會做出一些令人匪夷所思的行為，有人在沙灘上看到一隻螃蟹一邊橫著走一邊快速做出一顆顆沙球，不禁好奇牠到底在做什麼。 , https://udn.com/news/story/7470/7057697?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:33:43 , udn , 魚販兒酒後開小貨車上工…母聽「拒測罰18萬」催他配合酒測 遭上銬 , https://udn.com/news/story/7321/7057689?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:34:14 , udn , 萬華怪男凌晨砸3輛車「玻璃碎裂」 到案辯稱：我在打蚊子 , https://udn.com/news/story/7320/7057687?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:34:24 , udn , 台北市萬華區某巷弄內，日前停放在路邊的3輛轎車不明原因遭砸，一輛轎車後擋風玻璃更是直接碎裂。警方獲悉，循線通知被害車主，... , https://udn.com/news/story/7320/7057687?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:41:39 , udn , 騎到半路皮帶斷！車行「加換1物」收6500元 內行人揭被宰關鍵 , https://udn.com/news/story/120911/7057683?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:41:49 , udn , 汽機車都需要定期保養，不然在路上不小心壞掉，後果就會相當麻煩。一名網友在網路上發文，表示日前騎車突然出現異狀，於是牽到附近的機車行檢查，結果老闆竟然開價皮帶加滾珠要6500元，而貼文曝光後也掀起討論。 , https://udn.com/news/story/120911/7057683?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:42:09 , udn , 泰國旅遊業為何能超越台灣？ 網指「關鍵因素」：紅燈區+大麻 , https://udn.com/news/story/120911/7057675?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:42:20 , udn , 隨著疫情解封，不少人預計出國旅遊，近日有網友好奇詢問，國人大部分都喜愛去日本或泰國遊玩，不解指出「泰國的旅遊業為什麼能超越台灣呢？」，對此許多人解釋原因在於價格便宜，還有發達的性產業與大麻合法化。 , https://udn.com/news/story/120911/7057675?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:42:40 , udn , 太太回復國民黨籍 鍾東錦：現在我是國民黨的親友 , https://udn.com/news/story/7324/7057718?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:42:51 , udn , 苗栗縣長鍾東錦仍是無黨籍身分，他的太太陳美琦是失聯國民黨員，今天回復黨籍，縣黨部認為是象徵苗栗團結的新的里程碑，鍾東錦表... , https://udn.com/news/story/7324/7057718?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:44:39 , udn , 台宏斷交  盧秀燕：台灣所處國際情勢非常辛苦 , https://udn.com/news/story/123264/7057720?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:44:49 , udn , 台宏斷交，台中市長盧秀燕今天表示，市府已盤點台中市境內持一般居留證的宏都拉斯人，可以看出台灣所處的國際情勢非常辛苦，外交... , https://udn.com/news/story/123264/7057720?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:45:10 , udn , 美眾議員肯納市民大會談訪台收穫 籲美國「重視台灣聲音」 , https://udn.com/news/story/6656/7057704?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:45:20 , udn , 美國聯邦眾議員肯納今天在加州選區的市民大會談到赴台訪問收穫，表示觀察到台灣對提升自我防衛和維持台海和平現狀的重視，美國要... , https://udn.com/news/story/6656/7057704?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:48:16 , udn , 詐團自稱財經專家胡睿涵 女會計投資股票遭詐60萬元 , https://udn.com/news/story/7320/7057688?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:48:26 , udn , 詐騙集團自稱財經節目主持人胡睿涵，透過臉書招攬投資股票，收錢不出金，向一名女會計騙走60萬元。刑事局分析，美國中央銀行持... , https://udn.com/news/story/7320/7057688?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:50:38 , udn , 39歲女兒接班第一年傳捷報！Zara營收比H&M多6成 秘訣是賣起美妝、開運動專區？ , https://udn.com/news/story/6811/7057721?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:50:49 , udn , 通膨侵蝕人們的錢包，又有更低價的對手來勢洶洶，為何快時尚霸主Zara仍能繳出營收、獲利皆雙位數飆升的佳績？ , https://udn.com/news/story/6811/7057721?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:51:09 , udn , UBA／台師大女籃奪季軍 陳昱潔預約下季再闖小巨蛋 , https://udn.com/news/story/7003/7057694?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:51:19 , udn , 台師大今天UBA大專籃球聯賽女子組季軍戰以74比62擊敗佛光大學，以季軍作收，大三中鋒陳昱潔表示，感謝學姐帶領大家進到台... , https://udn.com/news/story/7003/7057694?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:56:42 , udn , T1聯盟／霍華德陷犯規麻煩僅得14分 雲豹主場不敵海神 , https://udn.com/news/story/7003/7057732?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:56:52 , udn , 換帥首場比賽就在主場中斷台南台鋼獵鷹隊7連勝的桃園永豐雲豹隊，今天繼續在主場迎戰來訪的高雄全家海神隊，兩隊前三節還一度拉... , https://udn.com/news/story/7003/7057732?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:57:13 , udn , 中國專家：離走出疫情已為期不遠 , https://udn.com/news/story/7332/7057712?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:57:23 , udn , 中國國家傳染病醫學中心主任、復旦大學附屬華山醫院感染科主任張文宏昨天表示，離走出COVID-19疫情已為期不遠 , https://udn.com/news/story/7332/7057712?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:57:44 , udn , 狗狗也愛漂亮？拉拉洗完澡主動叼來身體乳液要主人幫擦：手手也要保濕 , https://udn.com/news/story/7470/7057728?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:57:54 , udn , 狗狗也注重保養？一隻拉布拉多每次洗完澡，還要主人幫忙擦身體乳液，擦完才會滿意離開。 , https://udn.com/news/story/7470/7057728?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:58:14 , udn , 本月第2起槍擊案…德國漢堡槍聲再響釀2死 警方調查中 , https://udn.com/news/story/6812/7057709?from=udn-ch1_breaknews-1-0-news
2023-03-26 16:58:25 , udn , 德國警方今天說，漢堡市發生槍擊事件造成2人死亡，這是漢堡市這個月以來發生的第2起致命槍擊事件 , https://udn.com/news/story/6812/7057709?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:03:20 , udn , 陽性數呈下降趨勢 陸專家張文宏：離走出疫情為期不遠 , https://udn.com/news/story/7332/7057712?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:08:52 , udn , 東海大學EMBA「百億級教授」正式成軍 下學期起任教 , https://udn.com/news/story/6928/7057747?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:09:02 , udn , 東海大學EMBA強打模組課程與旗艦級精準教學，聘請「百億董事長」們，擔任課程指導教授，包含友達集團董事長彭双浪、巨大集團... , https://udn.com/news/story/6928/7057747?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:09:23 , udn , 台中榮總健康嘉年華 醫護走進社區守護市民健康 , https://udn.com/news/story/7325/7057746?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:09:33 , udn , 台中榮總下午在草悟道舉辦健康嘉年華活動，讓醫護走出醫院、進入社區傳遞更多的健康維持以及疾病預防知識給民眾，讓市民能預防重... , https://udn.com/news/story/7325/7057746?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:09:53 , udn , 中港討論跨境器官移植 官員：港無人適合將捐陸 , https://udn.com/news/story/7331/7057710?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:10:04 , udn , 香港衛生官員表示，中港各有器官分派機制，港府正考慮設立第二層分配機制，當香港沒有病人適合有關器官、無法配對本地輪候系統時... , https://udn.com/news/story/7331/7057710?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:10:24 , udn , 我與宏都拉斯斷交 蔡英文：不會和中國進行無意義金錢外交競逐 , https://udn.com/news/story/7314/7057744?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:10:35 , udn , 宏都拉斯斷交，蔡英文總統透過影片發表談話表示，非常遺憾終止了跟宏都拉斯的邦交，我們不會和中國進行無意義的金錢外交競逐。

蔡總統說，長久以來，我們秉持的信念，就是在我們最大的能力範圍內，透過前瞻務實的做法，支持友邦長期實質發展。我們不會和中國大陸進行無意義的金錢外交競逐。過去幾年，中國大陸不斷利用各種方式，打壓台灣的國際參與，升高對我們的軍事侵擾，衝擊區域的和平穩定。

蔡總統表示，這些打壓與威脅都不會改變中華民國與中華人民共和國互不隸屬的事實，也無法減損台灣人民堅持自由民主，大步走向世界的意志。 , https://udn.com/news/story/7314/7057744?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:10:55 , udn , UBA／陳將双傷退、李宗漢接管戰局 世新逆轉奪季軍 , https://udn.com/news/story/7002/7057741?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:11:06 , udn , UBA公開男一級季軍戰今天由上屆亞軍世新出戰台師大，世新在一度落後達到雙位數的情況下，卻在主將陳將双傷退後吹起反攻號角，... , https://udn.com/news/story/7002/7057741?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:11:50 , udn , 春雷陰雨新竹農業停灌 北水局：石門水庫增入流水位升 , https://udn.com/news/story/7324/7057753?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:12:00 , udn , 春雷響起，北部地區降雨，桃園市石門水庫昨至今天上午出現降雨，水利署啟動人工降雨，挹注水庫進水，水利署北區水資源局今天下午... , https://udn.com/news/story/7324/7057753?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:12:21 , udn , 台宏斷交 王婉諭：馬英九應取消訪中嚴正抗議 , https://udn.com/news/story/123264/7057736?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:12:31 , udn , 時代力量黨主席王婉諭今天說，台灣與宏都拉斯斷交，譴責中國惡意打壓台灣國際空間；前總統馬英九作為中華民國的卸任元首，應取消... , https://udn.com/news/story/123264/7057736?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:12:52 , udn , 美國媽祖回娘家甘霖解旱  洋轎伕感受炸轎迎神威力 , https://udn.com/news/story/7326/7057751?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:13:02 , udn , 美國舊金山媽祖廟組團今天抵北港朝天宮謁祖進香，朝天宮出動大批陣頭迎接「美國媽」回娘家，場面熱鬧，在美國擔任藥師的李丹尼首... , https://udn.com/news/story/7326/7057751?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:13:23 , udn , 勇奪璞圓盃學力競試金牌 偏鄉孩子黃彥嘉為校爭光 , https://udn.com/news/story/6898/7057750?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:13:33 , udn , 嘉義縣更寮國小全校只有30名學生，卻栽培出無數優秀學子，學生黃彥嘉出生在新住民家庭，父母平時工作繁忙，他憑藉著主動學習毅... , https://udn.com/news/story/6898/7057750?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:13:54 , udn , 賴清德到新竹參拜 地方發千份雞排聚人氣 拼選舉過四成 , https://udn.com/news/story/7324/7057749?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:14:04 , udn , 新竹縣是民進黨艱困選區，去年底選舉竹北隊全壘打、全縣議員翻倍，展現氣勢，副總統賴清德今天到新豐參拜，地方人士贊助千份香雞... , https://udn.com/news/story/7324/7057749?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:14:25 , udn , 台南六甲4樓透天厝全面燃燒中 警消灌救中 , https://udn.com/news/story/7320/7057748?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:14:35 , udn , 台南市六甲區文化街今天下午4點7分傳出1棟4樓透天厝起火，2、3樓全面燃燒火舌竄出，台南市消防局已緊急派遣六甲等分隊，共... , https://udn.com/news/story/7320/7057748?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:14:52 , udn , 影／台東小野柳發現無名屍 死因不明身旁有不明衣物 , https://udn.com/news/story/7320/7057761?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:15:03 , udn , 台東小野柳風景區海岸邊礁岩，今天下午發現不明男屍，初判已經死亡多時，旁邊還有不明衣物披在礁石上，因為該處少有遊客進入，為... , https://udn.com/news/story/7320/7057761?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:17:49 , udn , 台宏斷交  陳其邁：德不孤必有鄰 , https://udn.com/news/story/123264/7057739?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:17:55 , udn , 火舌狂竄！台南六甲4樓透天厝起火燃燒 警消灌救中 , https://udn.com/news/story/7320/7057748?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:17:59 , udn , 中華民國與宏都拉斯今天斷交，高雄市長陳其邁表示，中國一再對台灣外交打壓，利用金錢外交壓縮台灣空間，但德不孤必有鄰，「我們... , https://udn.com/news/story/123264/7057739?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:18:20 , udn , 中職／接棒承辦明年12強？蔡其昌：審慎評估 , https://udn.com/news/story/7001/7057763?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:18:30 , udn , 中華職棒今天在台北兒童新樂園舉辦開季宣傳活動，立法院副院長、聯盟會長蔡其昌除了呼籲球迷多進場看球外，也提及今年還有亞冠賽... , https://udn.com/news/story/7001/7057763?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:19:58 , udn , 台茂購物中心周日火警 民眾怒：無警報聲、疏散有問題 , https://udn.com/news/story/7320/7057745?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:20:09 , udn , 桃園台茂購物中心今下午近二點發生火警，起火地點為6樓餐廳天花板，從台茂外也明顯看到館內竄出濃煙，雖然火勢在消防人員到場後... , https://udn.com/news/story/7320/7057745?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:26:58 , udn , 賴清德難關／柯建銘列立法院長安全名單？ 協調不分區立委成賴清德大挑戰 , https://udn.com/news/story/6656/7057631?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:27:08 , udn , 民進黨立委初選登記上周截止，最後共有15個選區必須初選，將於4月17日至5月初進行民調。立委初選結束後，將處理艱困選區徵召，大約5月前就會底定。不過民進黨主席賴清德最大的難關，將是不分區立委提名，大約在10到11月左右開始討論名單。依照往例，各派系都會有人進入不分區，但賴清德主導下的不分區到底會如何安排「政治組」名單？ , https://udn.com/news/story/6656/7057631?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:27:29 , udn , 經典九〇車聚 上千輛復古老車齊聚南投超壯觀 , https://udn.com/news/story/7325/7057770?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:27:39 , udn , 「經典九〇車聚」近年因疫情停辦，暌違3年，今天於南投草屯懷舊景點「寶島時代村」舉行，寶島時代村停車場湧進上千輛90年代復... , https://udn.com/news/story/7325/7057770?from=udn-ch1_breaknews-1-0-news
2023-03-26 17:29:01 , udn , 影／台東小野柳發現男屍倒臥礁岩下 身旁疑有「不明女性衣物」 , https://udn.com/news/story/7320/7057761?from=udn-ch1_breaknews-1-0-news
