2023-03-31 00:13:41 , udn , 【即時短評】 蔡英文與麥卡錫會晤的變數與選舉考量 , https://udn.com/news/story/123444/7068493?from=udn-ch1_breaknews-1-0-news
2023-03-31 14:59:59 , udn , 乍暖還寒蛋荒難舒緩 本周日產蛋量再少500箱 , https://udn.com/news/story/7266/7069898?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:00:04 , udn , NBA／iPhone未問世、布萊恩還穿8號！美媒憶國王上次進季後賽 , https://udn.com/news/story/7002/7069809?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:00:09 , udn , 農委會最新雞蛋產銷資訊，目前產蛋雞隻數為3116隻，比上周3158萬隻再少42萬隻，好不容易上周有略微回升，本周再度下跌... , https://udn.com/news/story/7266/7069898?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:00:30 , udn , 防疫勇者！南市防疫計程車3年出勤逾3萬次 功成身退 , https://udn.com/news/story/7326/7069897?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:02:59 , udn , 關係企業建案不能拿來當業績  公平會開罰建商廣告不實 , https://udn.com/news/story/7241/7069903?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:03:10 , udn , 公平會委員會議通過，百邑建設公司及新聯昌廣告公司銷售新北市新莊區「百邑富都匯」建案，於廣告上宣稱「新濠一川」、「鳳凰花園... , https://udn.com/news/story/7241/7069903?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:03:30 , udn , 北捷推寵物專車 42隻中小型犬貓上捷運 , https://udn.com/news/story/7266/7069901?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:03:41 , udn , 北捷與北市動保處響應國際寵物日，首度推出一日限定寵物專屬列車，開放報名當天18分鐘額滿，北捷已經做好準備，4月9日派出的... , https://udn.com/news/story/7266/7069901?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:04:01 , udn , 台股月線連3紅 季線大漲1730.37點 , https://udn.com/news/story/7251/7069894?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:04:12 , udn , 記憶體族群活潑，部分電子權值股和金融拉回，台股漲幅收斂，終場漲18.63點，收在15868.06點，15900點整數關卡... , https://udn.com/news/story/7251/7069894?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:04:32 , udn , 沃旭宣布大彰化西南及西北離岸風場最終投資  2025年完工 , https://udn.com/news/story/7240/7069902?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:04:43 , udn , 沃旭能源今（31）日宣布，在全球通膨、升息、供應鏈挑戰下，沃旭決定正式投入潛力場址獲配920MW併網容量的大彰化西南第二... , https://udn.com/news/story/7240/7069902?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:05:44 , udn , 因應3月20日起輕症免通報、免隔離，南市防疫計程車將於明（4月1日)功成身退，未來中重症病人就醫，回歸緊急醫療救護系統。... , https://udn.com/news/story/7326/7069897?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:00 , udn , 照片看歷史／1955年韓國國防部首個大規模體育團訪台交流 與各級球隊比賽 , https://udn.com/news/story/7314/7069919?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:04 , udn , MLB／最詭異計時器違規！跑者回壘太慢打者被計好球 , https://udn.com/news/story/6999/7069857?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:10 , udn , 1955年4月1日，大韓民國國防部體育訪間團一行53人，由准將黃燁准將率領，於當日下午6時5分乘韓國國家航空公司四引擎專機自漢城（現首爾）飛抵台北，這是第一個規模最大的體育團體訪問台灣，他們在松山機場受到正式禮儀的熱烈歡迎。 , https://udn.com/news/story/7314/7069919?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:15 , udn , 大聯盟今天正式開季，投球計時器新規造就無數違規事件，其中最令人疑惑的是大都會隊跑者阿隆索（Pete Alonso）回壘太慢，打擊的麥尼爾（Jeff McNeil）被計一顆好球，現場轉播人員也一頭霧水。 , https://udn.com/news/story/6999/7069857?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:31 , udn , PLG／聯盟公告22年度獎項 球員拚數據也拚出賽場次 , https://udn.com/news/story/7002/7069904?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:06:41 , udn , PLG在今天公布2022-23賽季將會頒發的23個年度獎項產生方式與獲選資格，其中包括新增的「年度Highlight」獎... , https://udn.com/news/story/7002/7069904?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:09:00 , udn , 遏止占用車格 新北5路段、102格汽車格要收費了 , https://udn.com/news/story/7323/7069930?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:09:11 , udn , 新北市部分路邊未畫設停車格或紅黃線路段，常被二手車商等固定車輛和廢棄車占用。新北市交通局為了減少類似狀況持續發生，明起淡... , https://udn.com/news/story/7323/7069930?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:09:31 , udn , 台南市托育費上限較其他縣市低?  大台南褓姆職業工會批不合理 , https://udn.com/news/story/7327/7069922?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:09:42 , udn , 台南市國民黨市議員林燕祝表示，她接獲大台南褓姆職業工會陳情，指台南市托育費上限比其他縣市都低，不僅不如高雄市，也比不上屏... , https://udn.com/news/story/7327/7069922?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:12:00 , udn , 標槍飛彈42套發射器抵台 學者：有效阻敵登陸 , https://udn.com/news/story/10930/7069908?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:12:10 , udn , 美國售台新型標槍飛彈系統42套、飛彈400枚，軍方官員今天透露，標槍飛彈發射器去年底交運抵台，而彈體已開始量產，預計下半... , https://udn.com/news/story/10930/7069908?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:12:31 , udn , 卡住了！momo購物網喊「點數今天到期」…官網突無法登入 網友氣炸還被鎖帳號 , https://udn.com/news/story/7088/7069921?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:12:41 , udn , 想買東西卻無法買的感覺好痛苦！momo購物網今（31）日中午開始突然無法登入帳號，App也被強制登出，加上官方粉絲團還提醒今日為「集點加價購」活動最終日，點燃網友怒火，直呼「今天點數到期，momo是不是計劃通。」 , https://udn.com/news/story/7088/7069921?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:14:37 , udn , MLB／隊友神接嚇到舉手手 大谷翔平：那絕對是安打 , https://udn.com/news/story/6999/7069889?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:14:58 , udn , 猴痘疫苗1萬瓶昨晚到貨！羅一鈞：第二階段4/15前可開打 , https://udn.com/news/story/7266/7069941?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:15:08 , udn , 國內日前開放第一階段猴痘疫苗預約，3000個名額在9分鐘內迅速搶光，疾管署考量國內猴痘疫情持續，加購1萬瓶猴痘疫苗也已於... , https://udn.com/news/story/7266/7069941?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:15:29 , udn , 高長運動醫學中心獲SNQ銅獎 鄭兆村、林智勝現身恭賀 , https://udn.com/news/story/7001/7069940?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:15:39 , udn , 高雄長庚醫院運動醫學中心，整合骨科、復健科、中醫科、身心科與放射診斷科等專業醫師，協同各專業醫事人員提供民眾與各層級競技... , https://udn.com/news/story/7001/7069940?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:24:00 , udn , 老字號「台中牛排館」強勢回歸 為何缺了蒙古烤肉 , https://udn.com/news/story/7270/7069962?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:24:10 , udn , 走過近半世紀的老品牌「台中牛排館」，是陪伴許多老台中人長大的回憶，去年歇業後，廣大饕客萬分不捨，近日有業者將品牌及原汁原... , https://udn.com/news/story/7270/7069962?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:24:31 , udn , NBA／湖人陣容多種武器兼備 戴維斯：能在季後賽走更遠 , https://udn.com/news/story/7002/7069918?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:24:41 , udn , 隨著戰績回溫，湖人眾將也紛紛找回自信、一掃賽季前段的低氣壓，包括戴維斯（Anthony Davis）、詹姆斯（Lebron James）都展現出對球隊的高度信心。

在日前對上公牛隊的比賽中，湖人 , https://udn.com/news/story/7002/7069918?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:25:02 , udn , 對大學生有偏見拿水球車站隨機砸人　倒楣僑生無端受害 , https://udn.com/news/story/7321/7069959?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:25:12 , udn , 高雄嚴姓男子曾遭大學生挑釁，凌晨竟拿水球騎車到旗山轉運站隨機襲擊大學生洩憤，倒楣的香港僑生遭盯上，被嚴男用水球丟傷後頸；... , https://udn.com/news/story/7321/7069959?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:25:33 , udn , 金寧石蚵文化季4月22日登場 千人剝蚵體驗等你來挑戰 , https://udn.com/news/story/7327/7069952?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:25:43 , udn , 一年一度的金寧鄉112年石蚵文化季活動敲定在4月22日、4月23日兩天，在金門大橋慈湖端旁周邊廣場舉行，金寧鄉公所配合石... , https://udn.com/news/story/7327/7069952?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:26:03 , udn , 大樓住戶在陽台養2隻雞下蛋「若鄰居抗議就宰了燉湯」網揭恐怖後果 , https://udn.com/news/story/7470/7069912?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:26:14 , udn , 都市人把寵物養在屋內很正常，然而一戶人家竟然把雞養在陽台上生蛋，飼主表示如果鄰居抗議就會把牠們宰了燉湯。 , https://udn.com/news/story/7470/7069912?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:26:34 , udn , 乾旱少雨影響 南投賞螢季節慢一周登場  數量較往年少 , https://udn.com/news/story/7325/7069950?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:26:45 , udn , 每年4、5月間是螢火蟲大量出沒的季節，南投縣多山是全台最大賞螢基地，螢火蟲更廣泛分布在日月潭地區、竹山鹿谷地區、奧萬大森... , https://udn.com/news/story/7325/7069950?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:00 , udn , 民進黨議員列6罪狀批侯 新北市府：政治口水淹沒團隊努力 , https://udn.com/news/story/6656/7069975?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:05 , udn , 清大曙光5護眼研究 看書用燭光、黑板比綠板畫質好 , https://udn.com/news/story/6885/7069947?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:10 , udn , 民進黨新北市議會黨團今開記者會列出新北市府六大罪狀，痛批新北市長侯友宜無心市政。稍早新北市政府也發聲明回應，民意代表不要... , https://udn.com/news/story/6656/7069975?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:16 , udn , 國立清華大學特聘教授周卓煇與曙光女中高一生展開科學研究，今天發表5項「護眼」新發現，包含入夜看書用燭光有助入睡、黑板畫質... , https://udn.com/news/story/6885/7069947?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:31 , udn , 狒狒慘死悲劇引發權責歸屬問題 保護動物不能光說不做 , https://udn.com/news/story/6656/7069820?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:36 , udn , AI新賽局／台灣IC設計腹背受敵 如何避免重蹈「一代拳王」覆轍？ , https://udn.com/news/story/7240/7069948?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:41 , udn , 流浪十餘天的狒狒遭到獵槍射傷死亡，六福村坦承東非狒狒來自園區，外界追究相關單位責任，才發現動物園因定位不明，教育部、交通部觀光局、農委會，人人都管一部分，出了問題就變成「三不管」，過去曾提出的「動物園法」如果有好好推動，是不是狒狒的下場就會不一樣？ , https://udn.com/news/story/6656/7069820?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:27:47 , udn , 領先者憂心，當局者恐懼。台灣一度自封「護國群山」的IC設計業者，褪去缺貨與成熟製程的糖衣，即將在AI新賽局中，進入洗牌。

在中美貿易戰和疫情斷鏈危機推波助瀾下，「台灣勢力」一度蔚為話題。但當供應鏈供給恢復正常、AI應用急湧巨浪，這些台灣廠商前有強敵、後遇追兵，立即面臨得重新檢驗技術競爭力、成本控管、跨國競爭的考驗。 , https://udn.com/news/story/7240/7069948?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:30:03 , udn , 高職學歷愛玩機械 屏東工人「手作」這東西引警上門 , https://udn.com/news/story/7315/7069977?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:30:14 , udn , 屏東縣20歲邱姓男子在機械工廠當工人，下班後也敲敲打打，同住母親也不以為意，警方獲報，邱在自宅利用專長改槍，持搜索票前往... , https://udn.com/news/story/7315/7069977?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:33:00 , udn , 中警穿制服用餐獲贈滷蛋風波 律師也說話了 , https://udn.com/news/story/7321/7069980?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:33:10 , udn , 台中清水警分局曾姓組長日前著制服到店用餐，並發文感謝店家送滷蛋加菜，由於國內缺蛋荒，曾發文遭人截圖到粉絲頁大酸，引發網友... , https://udn.com/news/story/7321/7069980?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:39:03 , udn , 陸媒走訪馬英九祖居　村民稱他祖父馬立安是個大善人 , https://udn.com/news/story/7332/7069995?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:39:13 , udn , 前總統馬英九一行抵達湖南長沙，明天將前往父祖輩曾經世居的湖南湘潭祭祖。陸媒《澎湃新聞》已先一步到了湘潭縣實地探訪並搶先做... , https://udn.com/news/story/7332/7069995?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:39:34 , udn , 無米樂崑濱嬸辭世 賴清德、黃偉哲同上香讚農民精神永存 , https://udn.com/news/story/7326/7069991?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:39:44 , udn , 台南市後壁區拍攝紀錄片《無米樂》傳為美談的崑濱伯妻子崑濱嬸，昨在睡夢中安詳辭世，享耆壽94歲。今天副總統賴清德、市長黃偉... , https://udn.com/news/story/7326/7069991?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:40:05 , udn , 影／毒男見保大警就轉身 褲管掉出這一包 這下躲不了 , https://udn.com/news/story/7315/7069994?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:40:15 , udn , 余姓男子昨晚在新北市三重區見保大員警立馬轉身往反方向走，引起員警注意上前攔下，帶至超商前騎樓盤查時，余男褲管內掉出一只咖... , https://udn.com/news/story/7315/7069994?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:40:36 , udn , 張善政上任近百日綠營批漏洞百出 桃市府：別低估人民智慧 , https://udn.com/news/story/6656/7069992?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:40:46 , udn , 桃園市多位民進黨籍議員今天上午在議會黨團，指張善政和市府團隊執政近百日，「出包」事就超過10件 ，形同「上任百日、漏洞百... , https://udn.com/news/story/6656/7069992?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:45:00 , udn , 棒球／高一黃宇昇U18東岸聯盟解危  想拚玉山盃國手 , https://udn.com/news/story/7001/7069893?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:45:11 , udn , U18東岸聯盟棒球賽台東體中白隊拉上3名高一投手磨練，觀察玉山盃可用之兵，黃宇昇今天中繼1.2局化解危機，球質佳、最快球... , https://udn.com/news/story/7001/7069893?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:45:31 , udn , 修法抑制黃牛卻留10％漲價空間　史哲：非讓黃牛合法化 , https://udn.com/news/story/6656/7070010?from=udn-ch1_breaknews-1-0-news
2023-03-31 15:45:42 , udn , 韓國女團BLACKPINK日前到高雄舉行演唱會，門票一票難求，有黃牛炒到一張票40萬元，引發議論；文化部近期預告修法草案... , https://udn.com/news/story/6656/7070010?from=udn-ch1_breaknews-1-0-news
