2023-05-04 00:27:43 , udn , 洩密給詐團首腦 派出所長涉貪汙收賄 檢方聲押禁見 , https://udn.com/news/story/7321/7140803?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:31:47 , udn , 口腔癌為台灣男性十大常見癌症之一，罹患口腔癌除手術等治療影響個案顏面外觀外，也受病灶部位影響，咀嚼、吞嚥、言語表達甚至肩... , https://udn.com/news/story/7266/7142042?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:32:07 , udn , 童子賢：小型核能與核融合是未來夢 台灣應儲備人才 , https://udn.com/news/story/7238/7141894?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:32:18 , udn , 代工廠和碩董事長童子賢今天說，他不認為台灣會缺電，真正重點在於排碳的發電；小型核能與核融合都不是今天的故事，是未來的夢，... , https://udn.com/news/story/7238/7141894?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:32:38 , udn , NBA／「偷蛋龍」布魯克斯何去何從？帕森斯：很適合獨行俠 , https://udn.com/news/story/7002/7141891?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:32:49 , udn , 灰熊前鋒布魯克斯(Dillon Brooks)在季後賽期間風波不斷，先是在對陣湖人的系列賽中隔空嗆聲詹姆斯(LeBron James)年紀太大，後續隨灰熊一同在首輪淘汰；近期又傳出灰熊無意將他簽回，讓 , https://udn.com/news/story/7002/7141891?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:33:33 , udn , 遺產全給特定繼承人可嗎…不動產竟免返還？ 律師曝光「關鍵一理由」 , https://udn.com/news/story/121591/7141898?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:33:43 , udn , 為什麼過戶的土地不用還？交付834萬元要還？ , https://udn.com/news/story/121591/7141898?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:34:04 , udn , 4年前他家才被SPG騙千萬 今投資im.B「4百萬又飛了」網嘆：愛賺快錢 , https://udn.com/news/story/120912/7141946?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:34:15 , udn , P2P借貸平台im.B驚爆總金額高達25億的詐騙風暴，全台有數千人受騙。一名網友就表示，家裡先前曾被「超級金礦控股集團SPG」騙過，損失高達1千萬，如今家裡又被im.B賠上4百萬元。 , https://udn.com/news/story/120912/7141946?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:34:35 , udn , 火「拷」大會 TikTok禁令是遲來的正義還是染血的霸凌？  , https://udn.com/news/story/7333/7142044?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:34:46 , udn , 3月4日，德國《明鏡》週刊封面以〈Die neue Weltmacht新世界強國〉為標，一出刊旋即成為熱議的話題。 , https://udn.com/news/story/7333/7142044?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:35:06 , udn , 00923跌破發行價…低碳不是趨勢嗎？ 專家：其實沒什麼好擔心 , https://udn.com/news/story/123006/7141672?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:35:17 , udn , 只要市況好轉，一定能再回到15元以上，這類市值型ETF回檔就是一個很好的加碼時機點。 , https://udn.com/news/story/123006/7141672?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:35:37 , udn , 詩人向陽將赴瑞典朗讀「四季」 分享台灣春天的氣息 , https://udn.com/news/story/7314/7141921?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:35:48 , udn , 詩人向陽的代表詩作 「四季」，近期由已故漢學家馬悅然遺孀陳文芬及瑞典重要詩人英格拉．斯特朗拜合譯部分詩文，5月16日將於... , https://udn.com/news/story/7314/7141921?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:36:09 , udn , 蓬萊溪護魚步道區遭濫倒 查出露營區「每周一次」丟包 , https://udn.com/news/story/7324/7142043?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:36:19 , udn , 苗栗縣南庄鄉熱門景點蓬萊溪護魚步道最近發現遭人丟棄大量垃圾，縣議員陳光軒接獲民眾反映通報環保局，5月2日會同鄉公所、頭份... , https://udn.com/news/story/7324/7142043?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:36:30 , udn , 亞洲最大郵輪進軍台灣 明年初推基隆─那霸雙母港航線 , https://udn.com/news/story/7270/7142073?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:36:41 , udn , 郵輪企業MSC地中海郵輪旗下的亞洲最大郵輪「MSC地中海榮耀號」今首度來台，帶領約4千名國際旅客造訪基隆，為基隆港有史以... , https://udn.com/news/story/7270/7142073?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:39:32 , udn , 每個企業必有資安問題 安碁資訊吳乙南：零資安、零攻破是不可能的 , https://udn.com/news/story/7240/7142083?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:39:43 , udn , 毋庸置疑，駭客已經變成一個新興產業，無差別攻擊大小企業、政府機關、銀行、廣告看板。 , https://udn.com/news/story/7240/7142083?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:40:03 , udn , 查理加冕 支離破碎一家人 如何力挽王室形象 , https://udn.com/news/story/6809/7140832?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:40:14 , udn , 英國查理三世國王住在宮殿，搭私人司機駕駛的賓利轎車出行，更是英國最富裕的人之一。不過，基本上他就跟自己的許多臣民相似：他的家庭生活很複雜，而且「非常複雜」。 , https://udn.com/news/story/6809/7140832?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:42:35 , udn , 郭台銘參拜紫南宮祈求台灣更好發展 巧遇于美人 , https://udn.com/news/story/123307/7141943?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:42:37 , udn , 郭台銘參拜紫南宮 強調老百姓最關心經濟、民生、和平 , https://udn.com/news/story/123307/7142054?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:42:45 , udn , 鴻海創辦人郭台銘今天到南投縣竹山鎮紫南宮參拜，他說，台灣2300萬民眾最關心經濟、民生、和平，祈求國泰民安，盼台灣有更好... , https://udn.com/news/story/123307/7141943?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:42:47 , udn , 鴻海創辦人郭台銘上午再訪南投紫南宮，誠心參拜土地公婆，祈祝國泰民安、風調雨順外，上千民眾熱情歡迎他的到來，且爭相要求合影... , https://udn.com/news/story/123307/7142054?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:43:06 , udn , 專題／報稅荷包不破洞！保費、租屋都能抵稅 這些方法讓你無痛省稅 , https://udn.com/news/story/121041/7142098?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:43:16 , udn , 2023年報稅季正式起跑，今年基本生活費調漲至19.6萬元，對多口之家而言，可享受到更多減稅利益；手機報稅也新增現金繳納、申請延分期和試辦附件上傳等三項功能，讓民眾報繳稅更便利。《聯合新聞網》整理相關超詳細的報繳稅資訊，讓讀者一次看懂。 , https://udn.com/news/story/121041/7142098?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:43:37 , udn , 迎亞洲最大郵輪！「MSC地中海榮耀號」首次來台 , https://udn.com/news/story/7270/7142091?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:43:47 , udn , 全球最大家族郵輪企業MSC地中海郵輪，旗下「MSC地中海榮耀號」今（4）日首度來台，帶領約 4千名國際旅客造訪基隆，該郵... , https://udn.com/news/story/7270/7142091?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:46:13 , udn , Google Maps看風水！玉帶環腰？龍穴？簡少年教簡單4招找到會旺的房子 , https://udn.com/news/story/7268/7141484?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:48:33 , udn , 南市學校推動課室英語各展巧思 從最簡單的招呼做起 , https://udn.com/news/story/6898/7142107?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:48:43 , udn , 南市推動校校雙語，頒布雙語教育中程計畫，去年12月透過「落實雙語教育中程計畫執行方案」，推動公開觀議課、成立雙語社群、建... , https://udn.com/news/story/6898/7142107?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:49:04 , udn , 軍公教明年有望調薪 政院：正面支持 , https://udn.com/news/story/7314/7141964?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:49:14 , udn , 各界關注明年軍公教是否調薪，行政院今天表示，政府對軍公教照顧不遺餘力，分別在民國107年與111年調升軍公教薪資，且將正... , https://udn.com/news/story/7314/7141964?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:49:35 , udn , 周末小確幸！全家便利商店「特濃拿鐵、厚濃靜岡抹茶拿鐵」限時3天買1送1 , https://udn.com/news/story/7270/7142105?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:49:45 , udn , 超商的周末小確幸又來囉！全家便利商店5月5日至5月7日限時3天使用全盈+PAY支付，可享Let’ s Café特濃拿鐵（... , https://udn.com/news/story/7270/7142105?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:50:06 , udn , 風災誕生長榮百合國小校長：環境教育帶領孩子生態維護 , https://udn.com/news/story/7327/7142103?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:50:16 , udn , 今年全國環境教育成果觀摩會今明兩天在屏東縣舉辦行，現場邀請去年獲國家環境教育學校團體獎，屏東縣長榮百合國小校長陳世聰分享... , https://udn.com/news/story/7327/7142103?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:50:37 , udn , NBA／隊友哈登大手筆送勞力士 安比德驚喜：人生第一支 , https://udn.com/news/story/7002/7142008?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:50:47 , udn , 安比德（Joel Embiid）終於拿下生涯第一座年度MVP，隊友哈登（James Harden）賽前贈送一只勞力士手錶，背後還刻上「23 MVP」，代表2023年最有價值球員。安比德受訪時也表示，這 , https://udn.com/news/story/7002/7142008?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:08 , udn , 台灣哪些美食膨風？網刷一排「速食界南霸天」：真的無法理解 , https://udn.com/news/story/120911/7142046?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:19 , udn , 台灣是美食寶島，有著各式各樣的道地小吃。不過有時候會因為別人推薦或是看完評價去朝聖，實際上卻是大踩雷，近日有一名網友在Youtube看到介紹炸雞的影片，跑去現場排隊，點完餐後40分鐘才吃到，卻沒有想像中美味，因此他好奇「大家有吃過什麼很膨風的美食嗎？」，沒想到網刷一排「速食界南霸天」，令人意外。 , https://udn.com/news/story/120911/7142046?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:33 , udn , 市政路延伸段工程進度穩定 第二標已招標 6月中開標 , https://udn.com/news/story/7325/7142122?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:39 , udn , 升息後的景氣衰退期 從成長思維轉向價值 , https://udn.com/news/story/7251/7141977?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:44 , udn , 市政路為台中重要道路，延伸段若打通，將可串連七期重劃區、工業區，工程分2標施作；建設局指出，第一標(工業區一路至安和路)... , https://udn.com/news/story/7325/7142122?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:51:50 , udn , 今天起床第一件事先看看國際金融市場，受到第一共和銀行破產影響，銀行股股價下挫，美國道瓊指數一度大跌逾六百點，美國股市六大指數皆回檔。 , https://udn.com/news/story/7251/7141977?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:52:04 , udn , 最慘新竹受害人遭倒520萬元 im.B新竹受害者組自救會 , https://udn.com/news/story/7320/7142121?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:52:15 , udn , 不動產借貸媒合平台im.B傳詐騙25億元，受害人全台高達數千人，新竹地區同樣有不少受害者求救無門，乾脆自組自救會，甚至找... , https://udn.com/news/story/7320/7142121?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:52:36 , udn , 高雄市客家兒童合唱團成軍 學習多語種歌曲及禮儀態度 , https://udn.com/news/story/6898/7142115?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:52:46 , udn , 高雄市客家兒童合唱團今天在大東文化藝術中心，舉行成軍發表及招生記者會，團員展現多元語言的團練成果。身為六都中唯一的客家兒... , https://udn.com/news/story/6898/7142115?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:53:42 , udn , 路透：除軍用外 大陸整體AI發展未受美國晶片管制影響 , https://udn.com/news/story/6811/7142090?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:53:52 , udn , 美國政府去年針對中國大陸發展核武和人工智慧（AI）所用超級電腦微晶片出口實施管制，但迄今對中國的科技業的影響不大，中國大... , https://udn.com/news/story/6811/7142090?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:57:30 , udn , 誠品松菸店接棒24小時書店 勝出關鍵與十大亮點曝光 , https://udn.com/news/story/7266/7142099?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:57:41 , udn , 誠品董事長吳旻潔今日公布接棒誠品信義店24小時不打烊的新店點，誠品生活松菸店以獨具一格雙重優勢及十大亮點勝出。下半年將進... , https://udn.com/news/story/7266/7142099?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:58:01 , udn , 邱國正說共軍無人機若越界國軍將自衛反制 , https://udn.com/news/story/6656/7142129?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:58:12 , udn , 針對大陸無人機侵擾台灣防空識別區，繞台飛行，國防部長邱國正今天表示，國軍會周延應對，不管是有人無人飛行器，只要逾越某界線... , https://udn.com/news/story/6656/7142129?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:58:33 , udn , 國道小客車「沿路掉下3米巨蟒」！休旅車閃不掉輾過牠還狂扭動威嚇 直擊片瘋傳 , https://udn.com/news/story/7470/7142051?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:58:43 , udn , 求駕駛心理陰影面積。一名小客車駕駛日前在高速公路行駛時，看到前方的小客車竟然沿路掉下一隻巨蟒，由於實在來的太突然，後方車輛無法及時閃避就這樣輾過蟒蛇，結果蟒蛇被輾沒有死去還在地上瘋狂掙扎，嚇壞所有用路人。 , https://udn.com/news/story/7470/7142051?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:59:04 , udn , 掌握產業趨勢 靜宜資料大數據分析應用學系出路廣 , https://udn.com/news/story/6928/7142128?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:59:14 , udn , 靜宜大學「資料科學暨大數據分析與應用學系」5年前由統計資訊學系更名成立，以培育AI及大數據專才為目標，是目前潮流最夯的系... , https://udn.com/news/story/6928/7142128?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:59:35 , udn , 桃園八塊厝民俗藝術村不夠八德 議員要求增加館舍融合 , https://udn.com/news/story/7324/7142126?from=udn-ch1_breaknews-1-0-news
2023-05-04 14:59:46 , udn , 桃園市議會今天上午市政總質詢，議員許家睿指出八德區八塊厝民俗藝術村名不符實，因為「八德」名稱由來為清朝年間8戶人家來此開... , https://udn.com/news/story/7324/7142126?from=udn-ch1_breaknews-1-0-news
2023-05-04 15:00:06 , udn , 國民黨批綠能源政策錯誤 正面看待採小型核能機組論述 , https://udn.com/news/story/6656/7142125?from=udn-ch1_breaknews-1-0-news
2023-05-04 15:00:17 , udn , 對於民進黨針貶藍營能源議題的談話，國民黨發言人林家興今表示，民進黨錯誤能源政策害慘台灣，導致近年產業發展受阻、人民健康受... , https://udn.com/news/story/6656/7142125?from=udn-ch1_breaknews-1-0-news
2023-05-04 15:00:34 , udn , 永康男墜樓命案 檢警相驗他腰部有槍傷 母哭：被從13樓丟下來 , https://udn.com/news/story/7320/7142147?from=udn-ch1_breaknews-1-0-news
2023-05-04 15:00:37 , udn , 同事結婚因「人數過多」突不邀他 網一看狂讚：不是更爽？ , https://udn.com/news/story/120911/7141909?from=udn-ch1_breaknews-1-0-news
2023-05-04 15:00:45 , udn , 丁姓男子昨日中午從台南永康住宅大樓13樓墜落中庭，警消獲報封鎖現場，發現丁男明顯死亡，身上還有疑似槍傷，當晚逮捕5名涉案... , https://udn.com/news/story/7320/7142147?from=udn-ch1_breaknews-1-0-news
