2023-05-19 00:02:20 , udn , 中職／雨神喊停！兄弟悍將4小時馬拉松大戰言和 , https://udn.com/news/story/7001/7175323?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:40:44 , udn , NBA／G1贏球外界卻都在讚美湖人 金塊主帥幫約柯奇討公道 , https://udn.com/news/story/7002/7176804?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:40:54 , udn , 作為一支從未贏過總冠軍、甚至沒打過西區決賽的高原球隊來說，面對聯盟傳統豪門紫金湖人，又有超級球星詹姆斯（LeBron James）壓陣，在媒體關注度和討論度上勢必遠遠落居下風。

對於這種情況，金 , https://udn.com/news/story/7002/7176804?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:41:15 , udn , 男友換電動車後變神經質 她怨「里程焦慮」害出遊狂吵架 , https://udn.com/news/story/120911/7176104?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:41:26 , udn , 電動車外型現代感十足，是許多人的夢想車款之一。然而有一名女子抱怨，她的男友去年從油車換成純電車，想不到男友卻出現「里程焦慮」，每次出門前都得先充電才能出發，有時在高速公路上開到一半還得下交流道找快充站充電，男友甚至還會發脾氣，讓她直呼「很懷念以前坐油車的時光」。 , https://udn.com/news/story/120911/7176104?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:42:48 , udn , 新北驚見「白色巨龍」？不肖業者排泡沫水面臨2600萬罰鍰 , https://udn.com/news/story/7323/7176813?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:43:51 , udn , SCFI運價指數本周跌幅1.11% 連續四周下跌 , https://udn.com/news/story/7241/7176798?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:44:01 , udn , 最新出爐上海集裝箱出口（SCFI）運價周指數下跌10.96點至972.45點，周跌幅1.11%，連續四周下跌。 , https://udn.com/news/story/7241/7176798?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:44:22 , udn , 應材第2季財報優於預期 台系供應鏈將吃定心丸 , https://udn.com/news/story/7240/7176797?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:44:33 , udn , 全球半導體龍頭美商應用材料（Applied Materials ）公布2023年第2季（截至4月30日為止）財報及第3季... , https://udn.com/news/story/7240/7176797?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:51:41 , udn , 富邦媒通過每股配發16元 現金股利配發率達95.4% , https://udn.com/news/story/7241/7176902?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:51:51 , udn , 台灣線上零售業龍頭momo富邦媒於今（19）日召開股東常會，會中通過財務決算表冊及去年度盈餘分配案，決議通過每股配發現金... , https://udn.com/news/story/7241/7176902?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:52:12 , udn , 南市消防隊員黃偉哲遭傷患掌摑  「黃偉哲慰問黃偉哲」 , https://udn.com/news/story/7326/7176901?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:52:23 , udn , 台南市政府消防局中正分隊昨日凌晨接獲勤務中心派遣，前往中西區青年路執行緊急救護，將傷者送往衛生福利部台南醫院，到院後於急... , https://udn.com/news/story/7326/7176901?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:52:43 , udn , 影/10萬分之1的機率 味全龍江忠垣配對成功將捐髓救人 , https://udn.com/news/story/7266/7176897?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:52:54 , udn , 中職味全龍隊江忠垣響應慈濟捐髓救人，3年前參與驗血建檔，近日終於收到配對成功通知，將進入捐贈周邊血的準備作業。趁著球隊移... , https://udn.com/news/story/7266/7176897?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:53:15 , udn , 國中會考基隆3考場應考2701人歷年最低 開放家長陪考 , https://udn.com/news/story/6885/7176891?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:53:25 , udn , 國中教育會考明天登場，基隆考區應考考生2701人，考場設在基隆高中、基隆女中及海大附中等3校，今年配合疫情降級開放家長陪... , https://udn.com/news/story/6885/7176891?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:53:46 , udn , 宜蘭絕美仙境「三層坪」竟成3方燙手山芋 短期內不開放 , https://udn.com/news/story/7266/7176892?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:53:56 , udn , 宜蘭網紅仙境「三層坪」前年10月開放後引爆人棚，草皮被踩爛、設施毀塤，水保局與地主緊急關閉；去年初由地方促進會維管，卻引... , https://udn.com/news/story/7266/7176892?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:54:17 , udn , ChatGPT App 上架！有助 AI 伺服器需求 鴻海與廣達等供應商受惠 , https://udn.com/news/story/7240/7176893?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:54:28 , udn , 外電報導，研發 ChatGPT 的 OpenAI 表示，將為蘋果公司的 iOS 平台，推出 ChatGPT 應用程式，提... , https://udn.com/news/story/7240/7176893?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:54:49 , udn , 2880萬元興建竹林公墓納骨牆 千格骨灰櫃位安頓祖靈 , https://udn.com/news/story/7325/7176888?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:55:00 , udn , 台中市和平區部落公墓滿葬，台中市長盧秀燕今主持興建達觀里竹林公墓納骨牆(廊)動土典禮，總經費2800萬元，預計今年11月... , https://udn.com/news/story/7325/7176888?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:55:21 , udn , 只有1天！台灣大哥大「mo幣多會員日」明開跑　消費滿3千元夾限量金幣 , https://udn.com/news/story/7270/7176890?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:55:31 , udn , 年度最大電信與電商跨界盛會–台灣大哥大「mo幣多會員日」，明天（5月20日）凌晨0點起至晚上11點59分於momo購物網... , https://udn.com/news/story/7270/7176890?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:55:52 , udn , G7峰會廣島揭幕 各國領袖訪紀念館直視核武恐怖 , https://udn.com/news/story/123512/7176860?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:56:03 , udn , 日本今天起在廣島主辦為期3天的七大工業國集團（G7）峰會，在灰濛濛的天空和暴雨下，G7領袖們第一天就齊聚廣島和平紀念公園... , https://udn.com/news/story/123512/7176860?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:56:24 , udn , 斥資4.5啟用1年多的世客博場館室內現瀑布 非首次漏水 , https://udn.com/news/story/7324/7176887?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:56:35 , udn , 桃竹地區今凌晨起下起短延時強降雨，出現暴雨及瘋狂打雷，運用前瞻預算斥資4.5億興建的桃園新屋海螺文化體驗園區，去年10月... , https://udn.com/news/story/7324/7176887?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:56:56 , udn , 繼承5億房產遭謀財害命？律師分析幾招讓凶嫌拿不到錢 , https://udn.com/news/story/7315/7176885?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:57:27 , udn , 影／屏東新園街頭棍棒大亂鬥 小吃部「代客叫車」起糾紛 , https://udn.com/news/story/7320/7176883?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:57:38 , udn , 屏東新園鄉媽祖路一家小吃部旁昨天發生棍棒鬥毆事件，3名男客請小吃部的代叫計程車，40歲黎姓女老闆譏諷沒錢坐車，雙方為此爆... , https://udn.com/news/story/7320/7176883?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:57:59 , udn , 陳其邁訪左訓獎勵舉重選手 教練透露「她」是大家標竿 , https://udn.com/news/story/6885/7176878?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:58:09 , udn , 高雄市舉重選手在國內外賽頻傳捷報，市長陳其邁、康裕成議長與教育局長謝文斌、運動發展局長侯尊堯等人今天來到國訓中心，特地向... , https://udn.com/news/story/6885/7176878?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:58:30 , udn , 肉肉控大滿足！「肉次方」4人同行送10oz超巨牛排 , https://udn.com/news/story/7270/7176880?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:58:41 , udn , 肉肉控注意了！王品旗下燒肉吃到飽「肉次方」與鐵板燒「hot 7」送優惠，即日起至5/31，4人同行到「肉次方」內用998... , https://udn.com/news/story/7270/7176880?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:59:02 , udn , 瞬間大雨 苗栗仁德護專校園嚴重積水、樓梯間有如瀑布 , https://udn.com/news/story/7324/7176881?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:59:12 , udn , 中央氣象局今天上午發布苗栗沿海鄉鎮大雨特報，後龍鎮上午10點多下起瞬間大雨，仁德醫護專校因排水不及造成校園淹水，雨水灌進... , https://udn.com/news/story/7324/7176881?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:59:33 , udn , LINE旅遊公布海外旅遊最夯城市 線上旅展天天有優惠 , https://udn.com/news/story/7241/7176877?from=udn-ch1_breaknews-1-0-news
2023-05-19 16:59:43 , udn , 自國境解封到今( 2023 )年1、2月，出國旅遊人數顯著成長，國人首選依舊是熟悉的日本，如東京、大阪、京都，或是東南亞... , https://udn.com/news/story/7241/7176877?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:00:04 , udn , 新竹棒球場室內也淹大水 市府：高虹安會扛責處理 , https://udn.com/news/story/7324/7176875?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:00:15 , udn , 新竹市今天凌晨下起大雷雨，導致新竹市多處積淹水，斥資12億元的新竹市立棒球場同樣受災慘重，連室內的球員休息室、辦公室、會... , https://udn.com/news/story/7324/7176875?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:00:36 , udn , 睽違16年全運會10月台南登場 體育局長：目標30面金牌 , https://udn.com/news/story/7323/7176876?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:00:47 , udn , 台南市睽違16年後主辦全國運動會，10月21日至26日在台南登場，市議會今天進行專案報告，議員對新成立的體育局寄予厚望，... , https://udn.com/news/story/7323/7176876?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:01:08 , udn , 農委會升格農業部 陳吉仲率團台南座談掛保證：全力解決缺工缺水 , https://udn.com/news/story/7314/7176867?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:01:18 , udn , 農委會升格農業部立法院三讀通過，民進黨台南市立委郭國文、賴惠員邀請農委會主委陳吉仲下午率所屬單位主管南下台南，說明未來相... , https://udn.com/news/story/7314/7176867?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:02:00 , udn , 駐越南代表處規定多！禁止移工穿拖鞋辦簽證 仲介曝：還只能坐貨梯 , https://udn.com/news/story/6809/7176870?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:02:11 , udn , 駐越南代表處近來要求前往辦簽證的移工須「穿著得體」，禁止穿短褲與拖鞋，周邊攤商見狀開始出租布鞋，一次收費約新台幣65元。... , https://udn.com/news/story/6809/7176870?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:02:32 , udn , 散步途中牽繩掉了！邊牧秒掉頭奔回飼主身邊 發現同伴黑柴亂跑還幫拖回來 , https://udn.com/news/story/7470/7176624?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:02:43 , udn , 有句話說「邊牧是邊牧，狗是狗」。一名飼主將邊牧跟黑柴犬一起帶出門散步，中途故意鬆開牽繩，結果聰明的邊牧馬上叼著牽繩回來，而柴犬則是拖著牽繩到處逛，邊牧回到主人身邊發現柴犬沒跟著回來，立刻又折返回去將在遠處的柴犬拖回家，兩隻狗的智商高下立見。 , https://udn.com/news/story/7470/7176624?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:03:04 , udn , 18歲男登記結婚2小時後墜樓亡 高大成：怎麼那麼巧？ , https://udn.com/news/story/7315/7176908?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:03:14 , udn , 台中市18歲賴姓高三男學生5月4日墜樓亡，賴母今出面指兒子與夏姓男地政士助理登記結婚不到2小時後墜樓身亡，懷疑是謀財害命... , https://udn.com/news/story/7315/7176908?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:03:35 , udn , 偏鄉縣市無法設立醫學中心  南投縣議員集體舉牌抗議 , https://udn.com/news/story/7325/7176904?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:03:46 , udn , 南投縣議會多名議員關切南投醫療資源不足，爭取設立醫學中心，衛生局長陳南松指依醫療法，每200萬人口才得評定一家醫學中心，... , https://udn.com/news/story/7325/7176904?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:04:07 , udn , 羨慕藥師朋友時薪1千「加班費1分鐘30元」 網服了：專業性高 , https://udn.com/news/story/7269/7176168?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:04:17 , udn , 各行各業的薪資待遇都不同，有些工作是以每月固定薪水為主，也有些工作是以獎金或分紅為重點。一名網友在臉書上發文，指出藥師的支援時薪有1000元，加班費更高達一分鐘30元，貼文曝光後也掀起討論。 , https://udn.com/news/story/7269/7176168?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:08:00 , udn , 應李強邀請！俄羅斯總理下週訪問中國 凸顯中俄友好 , https://udn.com/news/story/6809/7176912?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:08:11 , udn , 七大工業國集團（G7）日本峰會今天登場，在俄烏戰爭進入第2年，成員國將公布新的對俄制裁之際，中國外交部今天宣布俄羅斯總理... , https://udn.com/news/story/6809/7176912?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:08:32 , udn , 中職／安得勝還是適合先發先下放調定位 富藍戈返一軍 , https://udn.com/news/story/7001/7176928?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:08:43 , udn , 富邦悍將隊今天兩名投手異動，洋投富藍戈重返一軍，安得勝則將回到二軍朝先發準備，總教練丘昌榮表示，「投手教練這邊是覺得他還... , https://udn.com/news/story/7001/7176928?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:09:04 , udn , 「黃偉哲力挺黃偉哲」 市長慰問遭施暴同名救護員 , https://udn.com/news/story/7320/7176926?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:09:14 , udn , 台南市消防局中正分隊長黃偉哲昨晨出勤救護任務，將傷者送抵部立台南醫院時，突遭傷者無故朝他臉上掌摑，造成左側臉頰及耳鈍傷。... , https://udn.com/news/story/7320/7176926?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:11:08 , udn , 偏鄉縣市無法設立醫學中心 南投縣議員集體舉牌抗議 , https://udn.com/news/story/7325/7176904?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:14:00 , udn , 5億身價男高中生登記結婚 2小時後墜樓亡 路上隨機找2結婚證人 , https://udn.com/news/story/7320/7176935?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:14:10 , udn , 18歲賴姓男高三生繼承父親30筆房地產，市價高達5億元，賴男5月4日被夏男以規劃處理房地產為由邀約出門，到戶政所結婚登記... , https://udn.com/news/story/7320/7176935?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:14:31 , udn , 影／借修車工具上演全武行 飛踢、掃把轟都來2男慘了 , https://udn.com/news/story/7320/7176937?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:14:42 , udn , 高雄趙姓男子騎單車閒晃，半路故障，就近至三民區大順二路的大樓向鄭姓管理員商借修車工具，不料，雙方卻起口角，趙出腳飛踢鄭，... , https://udn.com/news/story/7320/7176937?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:15:03 , udn , 嘉義山區大雨 台18線阿里山公路69.3k大小落石襲道路 , https://udn.com/news/story/7326/7176930?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:15:13 , udn , 嘉義縣山區下大雨，阿里山公路台18線69.3k下午3點45分大量大小落石從山壁滾滾落下，造成車輛暫無法通行，剛好有保全人... , https://udn.com/news/story/7326/7176930?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:18:08 , udn , 18歲男登記結婚2小時後墜樓亡 高大成揭「1疑點」：相當奇怪 , https://udn.com/news/story/7315/7176908?from=udn-ch1_breaknews-1-0-news
2023-05-19 17:19:56 , udn , 下班注意！雨區一路往南延伸 豪雨特報擴及12縣市 , https://udn.com/news/story/7266/7176963?from=udn-ch1_breaknews-1-0-news
