2023-03-24 00:08:37 , udn , 王婉諭宣布參選北市大安區立委 , https://udn.com/news/story/123307/7052567?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:15:08 , udn , 是誰能夠讓大家忘記三上悠亞？是誰一出道就讓片商官網癱瘓一整天？沒錯，正是片商FALENO STAR史上第一位香港女優，繪麗奈(Erena)！ , https://udn.com/news/story/120914/7053809?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:15:29 , udn , 宣傳「草的力量」讓少女呼麻 嘻哈樂團前主唱墜樓 , https://udn.com/news/story/7315/7053854?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:15:59 , udn , 「台灣拉丁美洲國會推動體育教育文化促進會」 成立 , https://udn.com/news/story/6656/7053853?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:16:10 , udn , 為促進台灣與拉丁美洲國家體育、教育文化的交流，民進黨立委張廖萬堅邀請跨黨派立委共同成立「台灣拉丁美洲國會推動體育教育文化... , https://udn.com/news/story/6656/7053853?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:16:11 , udn , 足球／假球案風暴擴大  中國足協又有2官員被查 , https://udn.com/news/story/7005/7053685?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:16:21 , udn , 中國男足假球案風暴持續，中國足協官網今天通報，足協紀律委員會主任王小平及競賽部部長黃松涉嫌嚴重違紀違法，正接受中央紀委國... , https://udn.com/news/story/7005/7053685?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:18:00 , udn , 台、宏關係「命在旦夕」 俞大㵢：我方已做最壞的準備 , https://udn.com/news/story/6656/7053863?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:18:10 , udn , 台灣與宏都拉斯陷斷交危機，兩國關係「命在旦夕」，昨天宏國外交部長雷依納（Eduardo Enrique Reina）飛北... , https://udn.com/news/story/6656/7053863?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:18:30 , udn , 馬英九訪陸非針對蔡過境美國 其實北京有意緩解兩岸關係 , https://udn.com/news/story/6656/7053864?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:18:41 , udn , 前總統馬英九2016年卸任後，原本依法可在2019年解除出境管制，但民進黨政府刻意片面延長2年限制，據指出，5年前中國大陸方面雖未確定馬英九是否會有訪陸規畫，當時早已透過南京第二檔案館整理蒐集馬英九父親馬鶴凌大陸時期的檔案資料，在接待馬英九到訪時可以運用。馬英九今年3月下旬訪陸祭祖，雖是去年開始交涉，但當時大陸疫情仍未解封，具體訪陸時間其實是大陸解封後才明朗化。 , https://udn.com/news/story/6656/7053864?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:19:01 , udn , 台股創9個月來新高 上漲50點收15,914點 , https://udn.com/news/story/7251/7053859?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:19:12 , udn , 美股昨日尾盤拉升收漲，台股開盤溫和上揚，指數一度翻黑，後續又轉揚，周線終止連黑，日K連4紅，創9個月來新高，以15,91... , https://udn.com/news/story/7251/7053859?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:20:58 , udn , ChatGPT引熱潮 專家：企業也要針對人力職訓再投資 , https://udn.com/news/story/7239/7053867?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:21:08 , udn , ChatGPT引爆熱潮，AI（人工智慧）未來是否會改變工作型態、民眾日常？國政基金會今 （24）日邀集專家探討該如何善用... , https://udn.com/news/story/7239/7053867?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:21:29 , udn , 南投縣學校跑道龜裂嚴重 教育處盼教育部優先改善 , https://udn.com/news/story/6885/7053865?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:21:39 , udn , 南投縣國中小普遍面臨運動場、操場老舊，跑道變形龜裂問題，影響學生體育課和戶外活動安全，為了改善校園運動設施，南投縣教育處... , https://udn.com/news/story/6885/7053865?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:23:58 , udn , 高雄軟體科學園區傳墜樓 26歲死者科技公司新到職 , https://udn.com/news/story/7320/7053877?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:24:08 , udn , 高雄市前鎮區高雄軟體科學園區某大樓，今天中午傳出墜樓事故，1名男子墜落大樓前人行道，當場死亡。目睹他墜樓的路人吃驚不已。... , https://udn.com/news/story/7320/7053877?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:24:29 , udn , IU、Hanni都愛用  經典「馬銜鍊」包再現1955義式傳奇 , https://udn.com/news/story/7270/7053868?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:24:39 , udn , 隨身、輕巧、經典、懷舊，已然是時尚產業的不敗趨勢。近日便有一枚輕巧小包同時為「國民妹妹」IU、NewJeans的Hann... , https://udn.com/news/story/7270/7053868?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:26:07 , udn , 影／移工地下匯兌金額一年超過500億元 立委籲落實宣導 , https://udn.com/news/story/6656/7053797?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:26:18 , udn , 民進黨立委郭國文、林楚茵、鍾佳濱及張宏陸上午在立法院舉行「一年消失500億 揭密詐騙移工與地下匯兌手法」記者會指出，據勞... , https://udn.com/news/story/6656/7053797?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:30:00 , udn , 最新現蹤！出逃狒狒台66新屋交流道橋下露臉 但仍沒捕到 , https://udn.com/news/story/123439/7053882?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:30:10 , udn , 出逃的狒狒在桃園大街遊蕩近半個月，桃園市農業局昨晚利用夜間使用智慧科技夜間熱成像儀器搜捕，在新屋、平鎮等地搜索，不過都未... , https://udn.com/news/story/123439/7053882?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:32:47 , udn , 彰化日照中心交通車與賓士車相撞 6名長者受傷 , https://udn.com/news/story/7320/7053901?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:32:58 , udn , 一輛載著6名長者的照護中心交通車，今天上午行經彰化縣福興鄉彰鹿路七段204巷時，與一輛賓士轎車發生碰撞，造成6人全部擦、... , https://udn.com/news/story/7320/7053901?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:33:18 , udn , 高雄這間高中獨招繁星大放異彩 台清交成政全榜上有名 , https://udn.com/news/story/6925/7053899?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:33:29 , udn , 高雄市完全中學路竹高中，高中部有三類特殊班，科學實驗班、雙語實驗班及體育班，今年第一階段大學繁星放榜，高中部學生的錄取率... , https://udn.com/news/story/6925/7053899?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:33:49 , udn , 全產總江健興：勞退提撥6%18年沒動 應提高到9% , https://udn.com/news/story/7266/7053900?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:34:00 , udn , 勞退新制自民國94年實施以來，雇主須提撥勞工薪資6%作為個人退休金，全國產業總工會理事長江健興說，雇主有賺錢，就應提高對... , https://udn.com/news/story/7266/7053900?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:34:20 , udn , 張善政赴監察院說明「北景雲計畫」4大重點 , https://udn.com/news/story/6656/7053894?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:34:31 , udn , 桃園市長張善政今天上午前往監察院，配合監察委員調查，說明「北景雲（工程）計畫」。新聞處表示，張善政市長受訪時表示，監委約... , https://udn.com/news/story/6656/7053894?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:35:47 , udn , 教授桃花劫 深偽猛男全裸床照 全台各大專院校教授受害 , https://udn.com/news/story/6656/7053914?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:35:58 , udn , 網紅「小玉」朱玉宸等人，利用深偽技術（Deep Fake），將色情片主角合成為網紅、政治人物等人臉部，以此牟利，連總統蔡... , https://udn.com/news/story/6656/7053914?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:36:18 , udn , 經典賽／山田哲人曬大谷、達比修合照 網歪樓：鞋子好整齊 , https://udn.com/news/story/10785/7053837?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:36:28 , udn , 日本隊奪下第3座經典賽冠軍，陣中內野手山田哲人今天發布自己和大谷翔平、達比修有的合照，但球迷關注的焦點卻是3人身後的鞋子。

山田哲人今天連發5則貼文，包括賽後站上頒獎台的合影、金牌照，以及全隊聚 , https://udn.com/news/story/10785/7053837?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:36:49 , udn , 大眾運輸4月有望脫口罩 今本土+102羅一鈞：疫情趨勢穩定 , https://udn.com/news/story/7266/7053907?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:36:59 , udn , 國內疫情趨緩，中央流行疫情指揮中心今公布，新增COVID-19（併發症）確定病例102例，分別為102例本土及0例境外移... , https://udn.com/news/story/7266/7053907?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:41:56 , udn , 【重磅快評】規章不健全才有失序的反開發抗爭 , https://udn.com/news/story/6656/7053931?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:42:07 , udn , 十多天前，苗栗風電業者賄選試圖打通關節，因為開發業者名氣響，手筆駭人，媒體著實熱了幾天；隨著後續政治團體狗尾續貂發言告一... , https://udn.com/news/story/6656/7053931?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:42:27 , udn , 高球／潘政琮復出續追夢  從美PGA次級巡迴賽出發 , https://udn.com/news/story/7005/7053874?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:42:38 , udn , 東京奧運高爾夫銅牌得主潘政琮先前因左手腕受傷暫別美國職業高爾夫巡迴賽（PGA）逾4個月，復出後從次巡賽出發。他今天說，能... , https://udn.com/news/story/7005/7053874?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:42:58 , udn , 7-ELEVEN「家庭號飲品專區」包月買可享最低74折起優惠 , https://udn.com/news/story/7270/7053915?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:43:08 , udn , 一日三餐包月訂購最划算！7-ELEVEN藉由OPEN POINT App「行動隨時取」祭出全新抗漲訂閱制菜單，超過20種... , https://udn.com/news/story/7270/7053915?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:43:29 , udn , 電電公會拜會經濟部 呼籲加速簽台印度FTA , https://udn.com/news/story/7238/7053917?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:43:39 , udn , 電電公會於近日前往經濟部拜會，由李詩欽理事長偕同、劉揚偉監事會召集人、廖伯熙副理事長及理監事等一行16人，針對產業、能源... , https://udn.com/news/story/7238/7053917?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:44:00 , udn , 影／打「黑飛」 台南成立「全台首創無人機農作平台」 , https://udn.com/news/story/7326/7053916?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:44:10 , udn , 台灣近年推廣無人機噴灑農藥，因非法無人機低價搶市「黑飛」充斥，沒有受過專業訓練經常亂噴農藥、危害環境安全。台南市推出「全... , https://udn.com/news/story/7326/7053916?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:44:58 , udn , 茂迪新世代太陽能電池開發技術重大突破 可達更佳的發電效率 , https://udn.com/news/story/7240/7053939?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:45:09 , udn , 太陽能大廠茂迪（6244）練兵3年多，投入新世代TOPCon太陽能電池開發，技術獲重大突破，茂迪總經理葉正賢今日宣布，該... , https://udn.com/news/story/7240/7053939?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:45:29 , udn , 中職／猿隊成史上首隊二軍獲冠名 陳佳樂心動購屋金 , https://udn.com/news/story/7001/7053936?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:45:40 , udn , 樂天桃猿隊二軍全新氣象，將由海沃創意行銷贊助冠名，冠名儀式上由樂天桃猿領隊浦韋青、二軍總教練陳瑞振以及球員陳佳樂代表出席... , https://udn.com/news/story/7001/7053936?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:47:33 , udn , 裕民舉行新船命名典禮 喜迎21萬噸海岬型散裝貨輪「裕宇輪」 , https://udn.com/news/story/7241/7053897?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:47:44 , udn , 遠東集團旗下九大上市公司之一的裕民航運（2606），其子公司裕民航運（新加坡）私人有限公司，委託青島北海造船有限公司建造... , https://udn.com/news/story/7241/7053897?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:47:57 , udn , 他看出超商義大利麵包裝「隱藏玄機」 網笑：長知識了 , https://udn.com/news/story/120915/7053869?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:48:08 , udn , 便利商店販售品項眾多，為吸引消費青睞，產品包裝也都是經過精心設計的。有網友觀察到超商販賣的義大利麵，不同的包裝、顏色具有不同的含意，方便民眾不必走近冰櫃，「遠遠的看就大概知道剩什麼口味了」，非常方便，還建議只要看到「這顏色」貼著「i珍食」標籤，直接拿就對了。 , https://udn.com/news/story/120915/7053869?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:48:28 , udn , 看缺蛋與Blackpink黃牛票議題  陳冲：皆牽涉到市場法則運用 , https://udn.com/news/story/7238/7053942?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:48:39 , udn , 缺蛋議題備受關注，近期還有韓國女團Blackpink黃牛票議題熱燒，前行政院院長、現任新世代金融基金會董事長陳冲今表示，... , https://udn.com/news/story/7238/7053942?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:48:59 , udn , 從邦交國流失到前後任元首出訪 2路線台灣人民選擇誰？ , https://udn.com/news/story/6656/7053944?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:49:10 , udn , 人生就是一連串選擇，個人如此，國家也是如此。

中國大陸國家主席習近平在二十大之後進行國際外交頻頻出手，且有了具體成果，先是促成沙烏地阿拉伯與伊朗建交，並力促俄烏戰爭停火，還打算解決以色列跟巴勒斯坦衝突問題。另外，美國「後院」宏都拉斯不顧與台灣近82年的邦交情誼，打算跟中國大陸建交，老美也阻止不了。大陸種種舉動意在提供全球國際政經秩序的另外一個選擇，也可說是與美國「直球對決」，在國際上爭奪「武林盟主」地位。 , https://udn.com/news/story/6656/7053944?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:49:33 , udn , 大眾運輸4月有望脫口罩 今本土+102 羅一鈞：疫情趨勢穩定 , https://udn.com/news/story/120940/7053907?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:53:59 , udn , 限時3天！全家便利商店「週末家庭日」線上線下齊推大規格飲品優惠 , https://udn.com/news/story/7270/7053953?from=udn-ch1_breaknews-1-0-news
2023-03-24 14:54:09 , udn , 對應現代人消費型態轉變，「快行動」、「懶商機」需求同步推升，全家便利商店2017年起陸續首創「隨買跨店取」、「訂閱制」及... , https://udn.com/news/story/7270/7053953?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:02:59 , udn , 中紀委書記李希首度外出調研 星媒：整治國企腐敗信號 , https://udn.com/news/story/7331/7053992?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:03:09 , udn , 中共中紀委書記李希近日到湖北調研，也是他2022年在中共二十大當選中紀委書記後首度外出調研，星媒引述學者解讀指出，搭配近... , https://udn.com/news/story/7331/7053992?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:03:30 , udn , 嘉義大學出版傑出校友專書開創嘉機 校友黃敏惠感謝嘉大培育優秀人才 , https://udn.com/news/story/6898/7053986?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:03:40 , udn , 嘉義大學EMBA校友會出版首本傑出校友專書「開創嘉機」，校友市長黃敏惠上午出席新書發表會，新書收錄20位多元領域專業背景... , https://udn.com/news/story/6898/7053986?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:04:01 , udn , 新北議員劉哲彰領表登記 喊話七連霸立委羅明才選不分區 , https://udn.com/news/story/6656/7053984?from=udn-ch1_breaknews-1-0-news
2023-03-24 15:04:11 , udn , 國民黨新北市立委第一階段登記到今（24）日截止，新北市議員劉哲彰突宣布，要挑戰新北第十一選區（新店、深坑、石碇、烏來、坪... , https://udn.com/news/story/6656/7053984?from=udn-ch1_breaknews-1-0-news
