2023-04-02 00:26:41 , udn , 殺破狼週運勢／金牛感情感到甜蜜 射手工作身價水漲船高　 , https://udn.com/news/story/7268/7048130?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:14:04 , udn , 高雄漁港驚見浮屍！警憑這點查出身分 曾和家人說要外出吃飯 , https://udn.com/news/story/7315/7073493?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:14:14 , udn , 高雄前鎮漁港有船員今天上午8時20分許，在水道發現浮屍，警消將死者打撈上岸，發現死者上身赤裸，下身穿深色短褲，由本國籍男... , https://udn.com/news/story/7315/7073493?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:15:01 , udn , 李德維諷徐巧芯：一般人走在路上會跌倒尖叫嗎？ , https://udn.com/news/story/6656/7073507?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:15:11 , udn , 國民黨立委李德維今天在臉書批評台北市議員徐巧芯為了媒體曝光和聲量，到菜市場「堵」對手費鴻泰；徐巧芯反駁指李說沒看到她跌倒... , https://udn.com/news/story/6656/7073507?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:15:32 , udn , 台灣人赴中工作人數逐年遞減 疫後也難恢復 , https://udn.com/news/story/7333/7073487?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:15:42 , udn , 國人赴中國工作人數連8年遞減。分析指出，中美貿易戰後，台商布局轉移，帶動人才轉往東南亞，疫情只是赴中工作意願降低的部分原... , https://udn.com/news/story/7333/7073487?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:18:05 , udn , 桃園學童扮小小消防員射水歡慶兒童節 外師初體驗更嗨 , https://udn.com/news/story/7324/7073497?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:18:08 , udn , NCAA／康乃狄克輕取邁阿密 隊史5度殺進冠軍戰 , https://udn.com/news/story/7003/7073416?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:18:15 , udn , 兒童節將至，桃園市消防局第一大隊迴龍分隊在兒童節前夕邀請轄內國小學童至消防隊教學體驗，以專為小朋友量身訂做的「仿真小小消... , https://udn.com/news/story/7324/7073497?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:21:00 , udn , 林芳正會晤秦剛 關切東海局勢及台海和平穩定重要性　 , https://udn.com/news/story/7331/7073511?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:21:10 , udn , 昨（1）日抵達北京展開為期兩天訪華行程的日本外相林芳正，今（2）日上午與大陸國務委員兼外長秦剛會談，林芳正在會中表達對釣... , https://udn.com/news/story/7331/7073511?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:21:31 , udn , 基隆重建仁愛橋 交通動脈阻斷 市府力求降低黑暗期衝擊 , https://udn.com/news/story/7328/7073512?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:21:41 , udn , 基隆市中心仁愛橋10日起封閉重建，交通動脈忠四路無法直行接仁五路，衝擊市區道路交通，且多線公車變更行駛路線。工務處長陳耀... , https://udn.com/news/story/7328/7073512?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:22:02 , udn , 桃園11人登山隊攀干卓萬山 1人失聯恐失足墜崖 , https://udn.com/news/story/7320/7073508?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:22:12 , udn , 桃園一支11人登山隊利用連假到南投攀登干卓萬群峰，蔣姓隊員在干卓萬山附近斷崖往三叉營地方向失聯，疑失足墜崖，隊友今對外求... , https://udn.com/news/story/7320/7073508?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:22:33 , udn , 男藥頭販毒獲利9千元 代價被刑7年8月 , https://udn.com/news/story/7315/7073509?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:22:43 , udn , 林姓男藥頭被控於前年2月至去年2月間，涉嫌以每一小包海洛1千元代價，分別販售給3名藥腳使用，9次販毒共獲利9千元，林並曾... , https://udn.com/news/story/7315/7073509?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:23:04 , udn , 月擲15萬租屋 開箱台中最貴豪宅社區 , https://udn.com/news/story/7325/7073506?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:23:14 , udn , 台中房地產價格直追雙北，豪宅租金也不遑多讓。根據實價租金資料，去年台中住宅總租金榜首為「鄉林皇居」社區，每月租金15萬元... , https://udn.com/news/story/7325/7073506?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:23:35 , udn , 20年期投資型保單利率3.5% 網狂勸別買！苦主曝被騙經驗 , https://udn.com/news/story/12806/7064704?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:23:45 , udn , 「投資型保單」是結合保險與投資二種功能的保險商品，同時達到保險及投資的兩種目的。有網友好奇問「20年期投資型保單3.5%算高嗎？」但不少人都不支持他購買，還有人分享自己被騙的經驗。 , https://udn.com/news/story/12806/7064704?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:26:08 , udn , 搭普發6千元推運動促銷挨批「比熊好券糟」 北市澄清兩者不同 , https://udn.com/news/story/7323/7073501?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:30:02 , udn , 美國政府要禁TikTok  年輕人怎麼說 , https://udn.com/news/story/6813/7073451?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:30:12 , udn , 「我當然不會支持禁止TikTok了，我每天都看它來解悶」，就職於科技公司的格裡高裡對記者說道。三十歲出頭的他擔任產品經理一職，在工作中，他常常通過使用TikTok來了解年輕人中流行的文化、音樂、梗。而無論是剛開完一個冗長的會議，還是工作中壓力大需要紓解，抑或在等候時需要打發時間，他都習慣性地打開TIkTok看上面的搞笑視頻來調節情緒。 , https://udn.com/news/story/6813/7073451?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:30:33 , udn , 連假第3日車潮路段曝光 公路總局：客運尚有逾七成空位 , https://udn.com/news/story/7266/7073532?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:30:43 , udn , 清明節連假期間，交通部公路總局指出，預估明天連假第3天，省道主要幹道、銜接國道路段及觀光風景區周邊路段仍有出遊車潮。另外... , https://udn.com/news/story/7266/7073532?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:31:04 , udn , 減薪挺社工／快樂不起來的社工日...衛福部才說漲薪 又從加給下手變相減薪？ , https://udn.com/news/story/6656/7073422?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:31:14 , udn , 今天是一年一度的「社工日」，衛福部最近開會，在社工調漲薪資之際，卻又提出計畫調整社工加給，等於是社工薪資加了又降，變相減薪，引發社工普遍不滿。未來社工加給從原來薪點制，改為定額制，社工加薪機會可能愈來愈少。有社工說，如果政府真的重視社工專業，應該反映在薪資和加給，而不是把社工變弱勢，形成弱勢在幫忙弱勢。... , https://udn.com/news/story/6656/7073422?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:31:35 , udn , 電影院播廣告片有時間限制 超過12分鐘曾有戲院被罰 , https://udn.com/news/story/7266/7072896?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:31:45 , udn , 民眾進電影院觀看電影，大多希望正片之前的廣告能夠愈少愈好，我國法令亦針對電影院播放廣告片的時間設有限制。不過立法院法制局近期做出報告認為，綜觀國際上皆無相關規範，建議刪除現行廣告時長管制，但呼籲電影院業者在電影票上應註明廣告片時間。 , https://udn.com/news/story/7266/7072896?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:32:06 , udn , 若馬英九紀念八年抗戰是仇日 民進黨何不乾脆廢止軍人節？ , https://udn.com/news/story/6656/7073161?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:32:16 , udn , 前總統馬英九回中國大陸老家祭祖掃墓，參訪八年抗日戰爭歷史文物，民進黨攻擊馬英九反日仇日，按照民進黨的邏輯，蔡英文、賴清德參加過的九三軍人節活動，也應該廢止了，因為軍人節的由來，乃是紀念抗戰為了抵抗異族入侵而犧牲的國軍將士，國防部至今置身事外，不敢說明紀念抗戰的歷史意義，任令政府帶頭扭曲抗戰歷史紀念，更是有失風骨。... , https://udn.com/news/story/6656/7073161?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:32:37 , udn , 請支援本土鳳梨！全聯鳳梨季集結四大產區 有產銷履歷 , https://udn.com/news/story/7270/7073527?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:32:47 , udn , 聰明的消費者都知道，當季水果便宜又好吃！全聯福利中心鳳梨季即日起至4月20日正式登場，集結全台最知名產地的「鳳梨四兄弟」... , https://udn.com/news/story/7270/7073527?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:00 , udn , 毛小孩商機旺 寵物業者短漏報950萬將補稅罰款 , https://udn.com/news/story/7243/7073543?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:08 , udn , 網球／不敵捷克老將 哈薩克愛司女王「陽光雙冠」夢碎 , https://udn.com/news/story/7005/7073526?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:11 , udn , 國人飼養寵物風氣盛行，帶動寵物相關週邊商品需求大幅成長，財政部北區國稅局表示，寵物業向民眾銷售產品，恐有漏開統一發票逃漏... , https://udn.com/news/story/7243/7073543?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:18 , udn , 生涯第13度參加邁阿密女網賽，33歲捷克老將克薇歐娃（Petra Kvitova）終於一圓冠軍夢，且是以7：6（16：1... , https://udn.com/news/story/7005/7073526?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:31 , udn , 棒球／林謙吾燃燒手臂6戰696球 球速不快仍稱霸甲子園 , https://udn.com/news/story/7001/7073529?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:39 , udn , 她拔魚缸插座充手機害「2條魚全死」賠5千 夫嗆：加個0都買不起 , https://udn.com/news/story/120912/7073402?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:42 , udn , 日本年度高中棒球盛會春季甲子園昨天落幕，山梨學院高校王牌投手林謙吾本屆賽會6戰全數先發，儘管球速不快，但拿下包括4場完投... , https://udn.com/news/story/7001/7073529?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:33:49 , udn , 夫妻間的相處是不少人的課題，近日有女網友抱怨，為了要充手機，把老公的魚缸插座拔掉卻忘記插回去，導致兩條魚死亡，他發現後氣得火冒三丈，貼文一出不少人砲轟原PO「不尊重」，還有人質疑是創作文。 , https://udn.com/news/story/120912/7073402?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:02 , udn , 海雀眼睛「被立可白封住」？一轉側面秒從喜感變帥氣 網笑：感覺會噴雷射光 , https://udn.com/news/story/7470/7073522?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:10 , udn , 教宗方濟各出院次日 將親自主持彌撒儀式 , https://udn.com/news/story/6809/7073516?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:13 , udn , 長相奇特的鳥類！網友分享一種黑頭白身的海雀，嘴巴上正中間有一道白線，乍看就像被立可白劃過一樣，但仔細看眼睛其實在旁邊。 , https://udn.com/news/story/7470/7073522?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:20 , udn , 教宗方濟各（Pope Francis）日前因支氣管炎就醫，在出院第2天就準備展開復活節前夕的活動，預定明天在聖伯多祿廣場... , https://udn.com/news/story/6809/7073516?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:40 , udn , NBA／鵜鶘搶季後賽優勢在防守 主帥讚：英格倫扛起球隊 , https://udn.com/news/story/7002/7073505?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:34:51 , udn , 靠著英格倫（Brandon Ingram）在第四節關鍵時刻的連續得分加持之下，鵜鶘擋住快艇的反撲，最後以8分之差勝出，拿下一場重要勝利。

鵜鶘本季3次對決快艇都拿下勝利，這是他們自2009-10 , https://udn.com/news/story/7002/7073505?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:35:42 , udn , 基隆重建仁愛橋影響市區交通 市府力求降低黑暗期衝擊 , https://udn.com/news/story/7328/7073512?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:36:02 , udn , 報稅季將來臨  會計師提醒留意這六大申報變動 , https://udn.com/news/story/7243/7073549?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:36:13 , udn , 5月報稅季即將來臨，在準備今年度的申報時，需留意今年申報111年度所得稅的六點提醒，分別為「免稅額、標準扣除額、薪資與身... , https://udn.com/news/story/7243/7073549?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:36:33 , udn , 川普封口費案被起訴 共和黨內民調反大躍升領先對手德桑提斯 , https://udn.com/news/story/7314/7073552?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:36:44 , udn , 美國前總統川普因封口費案被起訴後，雅虎新聞與調查機構YouGov的最新民調顯示，共和黨選民力挺川普，他在黨內的支持度大躍升，領先2024年總統大選黨內初選的潛在競爭對手、佛州州長德桑提斯(Ron DeSantis)的幅度超越以往，大贏26個百分點。 , https://udn.com/news/story/7314/7073552?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:37:04 , udn , 中職／拚300轟就起跑位 林智勝開季首戰先發第四棒 , https://udn.com/news/story/7001/7073548?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:37:13 , udn , 對面就是秋紅谷！台中最貴豪宅公設曝光 吸客月擲15萬租房 , https://udn.com/news/story/7325/7073506?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:37:14 , udn , 味全龍隊今天迎接新球季首戰，到洲際棒球場作客面對中信兄弟隊，「大師兄」林智勝挑戰300轟已就起跑位置，先發第四棒、一壘手... , https://udn.com/news/story/7001/7073548?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:37:36 , udn , 足以作為全體師生學習典範 劉揚偉8日將獲陽明交大授予名譽博士學位 , https://udn.com/news/story/6928/7073525?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:37:47 , udn , 鴻海（2317）集團董事長劉揚偉，近年致力於推動電動車產業發展將，獲母校陽明交通大學頒授名譽博士，典禮訂於4月8日於該校... , https://udn.com/news/story/6928/7073525?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:39:01 , udn , 魚汛期遏阻陸船越界 馬祖「快打部隊」特勤突擊艇進駐 , https://udn.com/news/story/7315/7073553?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:39:11 , udn , 每年3至9月為馬祖魚汛期，有時會有陸籍漁船、快艇越界及抽砂船靠近馬祖附近海域作業，引發民眾憂心。海巡署金馬澎分署表示，為... , https://udn.com/news/story/7315/7073553?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:39:32 , udn , 突然驚覺媽媽滿頭白髮 30歲男自責未能給予好生活：我好垃圾 , https://udn.com/news/story/7335/7073494?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:39:42 , udn , 俗話說「金錢不是萬能，但沒錢就萬萬不能」，一名30歲男網友在網路上發文，表示和媽媽外出吃早餐時，才發現媽媽已經白髮蒼蒼，因此不禁悲從中來，覺得自己沒錢也沒對象，沒辦法讓媽媽過上好生活，愧疚直呼「我真的好垃圾」。 , https://udn.com/news/story/7335/7073494?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:42:01 , udn , 中職／稱謂三變化 王威晨看彭政閔背號引退感觸深 , https://udn.com/news/story/7001/7073558?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:42:12 , udn , 中信兄弟隊今天為傳奇球星「恰恰」彭政閔舉辦23號背號退休，現任隊長王威晨感觸很深，從小近距離看彭政閔打球，稱呼從叔叔、哥... , https://udn.com/news/story/7001/7073558?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:42:32 , udn , 太魯閣事故兩周年 台鐵產工：政府失信家屬未記取教訓 , https://udn.com/news/story/7266/7073554?from=udn-ch1_breaknews-1-0-news
2023-04-02 16:42:43 , udn , 太魯閣事故今屆滿兩周年，台灣鐵路產業工會批評，受難家屬訴求設立外部監督單位，政府失信；另外，推動公司化，交通部毫無意識千... , https://udn.com/news/story/7266/7073554?from=udn-ch1_breaknews-1-0-news
