2023-04-15 00:54:02 , udn , 俄油包圍網破口？ 日、印兩面押寶背後都有中國因素 , https://udn.com/news/story/6809/7099342?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:57:47 , udn , 台南市「信賴台灣之友會」下午在永康桂田酒店舉辦賴清德「台南醫療大聯盟」、「台南六師」聯合後援會成立大會。副總統賴清德下午... , https://udn.com/news/story/123307/7100202?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:58:07 , udn , 致用高中60周年慶 電競體驗營祭獎金近10萬元 , https://udn.com/news/story/6898/7100198?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:58:18 , udn , 台中市致用高中今歡慶創校60周年，舉辦系列校慶活動，其中電競比賽暨電競體驗營，200多位國中好手同台競技，祭出高額總獎金... , https://udn.com/news/story/6898/7100198?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:58:38 , udn , 關注氣球調查報告 北京拒重新安排布林肯到訪 , https://udn.com/news/story/6809/7100173?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:58:49 , udn , 英國金融時報今天報導，由於不確定拜登政府將如何處理中國氣球事件的調查報告，北京不準備重新安排美國國務卿布林肯在2月押後的... , https://udn.com/news/story/6809/7100173?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:59:09 , udn , 不耐兒子錄影質問家產問題 85歲老母撥落手機竟挨告 , https://udn.com/news/story/7321/7100197?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:59:20 , udn , 台南有對母子因家財問題起爭執，兒子便以手機朝85歲老母親錄影一再質問，老母親不耐其煩而撥落兒子手機，致手機螢幕貼及螢幕下... , https://udn.com/news/story/7321/7100197?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:59:40 , udn , 美國蒙大拿州議會通過法案 禁止TikTok營運 , https://udn.com/news/story/6813/7100186?from=udn-ch1_breaknews-1-0-news
2023-04-15 15:59:51 , udn , 美國蒙大拿州議會今天通過一項法案，禁止TikTok在州內營運，這是這個人氣短影音app在美國生存所面臨的最新一項威脅 , https://udn.com/news/story/6813/7100186?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:04 , udn , 詐團鎖定iMessage發送訊息 刑事局呼籲蘋果用戶更新iOS , https://udn.com/news/story/7315/7100206?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:11 , udn , 信長星會劉兆玄  落實各項惠台措施和同等待遇 , https://udn.com/news/story/7331/7100193?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:14 , udn , 刑事警察局提醒，使用蘋果手機的民眾，如果沒有更新至最新版本的 iOS，iMessage就無法自行開啟「未知與垃圾訊息」過... , https://udn.com/news/story/7315/7100206?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:22 , udn , 江蘇省委書記信長星，12日在南京會見兩岸企業家峰會台灣方面理事長劉兆玄一行。信長星表示，秉持「台企就是蘇企、台商就是蘇商... , https://udn.com/news/story/7331/7100193?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:35 , udn , 快艇側翼海威脅太陽 杜蘭特對決衛少話題十足 , https://udn.com/news/story/122629/7100189?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:00:45 , udn , 在例行賽結束之後，一年一度的季後賽即將開打，本季西區呈現大亂鬥的局勢，沒有任何一支球隊達到55勝，第一種子金塊僅有53勝，從第四名的太陽到附加賽邊緣第十名的雷霆，其實總共也只有5場勝差，可說是各隊實力 , https://udn.com/news/story/122629/7100189?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:06:14 , udn , 詐騙手法層出不窮金額屢破百萬 宜警提醒農漁會合作社 , https://udn.com/news/story/7320/7100211?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:06:24 , udn , 詐騙案件盛行，手法多變且金額屢創新高，動輒突破百萬，宜蘭1位婦人今年3月間遭歹徒偽裝成警察欺騙，以房屋裝潢等理由瞞過行員... , https://udn.com/news/story/7320/7100211?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:06:45 , udn , 合歡山武嶺設台灣公路最高紅綠燈 闖紅燈可開罰 , https://udn.com/news/story/7266/7100205?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:06:55 , udn , 疏導合歡山連假、花季車流，公路總局在武嶺隘口兩端設置管制燈號，若車流量大即由員警控制使用，非全天24小時運作，但運作時視... , https://udn.com/news/story/7266/7100205?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:07:16 , udn , 中壢4500人冒雨健走 張善政不忘提醒民眾這事 , https://udn.com/news/story/7324/7100210?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:07:26 , udn , 桃園中壢今上午於老街溪沿岸舉行健走活動，雖然下著小雨，卻仍有約4500名民眾一同共襄盛舉，桃園市長張善政今也一同出席幫大... , https://udn.com/news/story/7324/7100210?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:07:47 , udn , 捲入館長槍擊案發監前夕 竹聯幫寶和會長投資酒店有少女陪酒被逮 , https://udn.com/news/story/7315/7100209?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:07:57 , udn , 台北市刑大及北市婦幼隊，日前調查一起未成年女子在中山區地下酒店陪酒案件，發現酒店是竹聯幫寶和會會長林修伯的親弟弟負責經營... , https://udn.com/news/story/7315/7100209?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:08:48 , udn , 傳大陸拒絕重新安排布林肯到訪 原因疑與間諜氣球調查有關 , https://udn.com/news/story/6809/7100207?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:08:59 , udn , 金融時報15日披露，中國大陸拒絕讓美國國務卿布林肯訪問北京，原因則是擔心聯邦調查局（FBI）將發布美軍擊落疑似陸方間諜氣... , https://udn.com/news/story/6809/7100207?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:12:04 , udn , 解決汽車晶片「卡脖子」 上海將建車規晶片設計和中試平台 , https://udn.com/news/story/7333/7100215?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:12:15 , udn , 要解決汽車晶片「卡脖子」窘況，上海將建立車規級晶片設計和中試公共服務平台，解決汽車晶片中小企業研發環節難題。同時建立汽車... , https://udn.com/news/story/7333/7100215?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:12:35 , udn , 中職／宋嘉翔開轟後說看他長大 郭俊麟：我看志綱長大 , https://udn.com/news/story/7001/7100214?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:12:46 , udn , 富邦悍將隊前一場以3：9輸給樂天桃猿隊，亮點是中繼繳出5局好投的郭俊麟，唯一失分是遭小自己一輪的宋嘉翔陽春砲狙擊，得知這... , https://udn.com/news/story/7001/7100214?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:14:08 , udn , 中壢4500人冒雨健走 張善政不忘提醒民眾「這件事」 , https://udn.com/news/story/7324/7100210?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:18:15 , udn , 台64快速道路15.5K 貨車自撞護欄 疑煞車打滑釀禍 , https://udn.com/news/story/7320/7100217?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:18:25 , udn , 新北市劉姓男子今天中午駕駛一輛貨車，行經台64快速道路15.5公里處，疑因煞車打滑自撞護欄，導致貨車車頭毀損。劉男沒有受... , https://udn.com/news/story/7320/7100217?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:22:57 , udn , AIT處長出遊照意外揪行人地獄 貨車違停商家要被罰了 , https://udn.com/news/story/7320/7098353?from=udn-catehotnews_ch2
2023-04-15 16:36:15 , udn , 美國蒙大拿州開出第一槍 通過全面禁止下載TikTok , https://udn.com/news/story/6811/7100242?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:36:25 , udn , 美國蒙大拿州議會14日通過一項法案，全面禁止中國大陸短影音應用程式抖音海外版TikTok在該州下載使用。成為美國首個全面... , https://udn.com/news/story/6811/7100242?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:36:46 , udn , 勇士國王北加州鄰居首次對決 三大面向觀戰重點分析 , https://udn.com/news/story/122629/7100221?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:36:56 , udn , 今年西區季後賽，第三種子的沙加緬度國王將對上第六種子的金州勇士，儘管前者排名較高，外界無不壓倒性的看好目標衛冕總冠軍的後者，究竟雙方會呈現出什麼樣的對戰？為各位讀者整理的三大面向的觀戰重點！

（ , https://udn.com/news/story/122629/7100221?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:37:17 , udn , 2024立委戰／綠營初選殺紅眼 北市堅偉鬥派系 台南2女人陸空激戰 , https://udn.com/news/story/123307/7100236?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:37:27 , udn , 民進黨立委初選全台共有14個選區同室操戈，第一波初選民調17日登場。據了解，台北、台南選區競爭最為激烈，部分現任立委藉「執政優勢」大撒資源固樁，但挑戰者也不是省油的燈，部分新人因政媒關係良好，過去幾個月來透過友好媒體、名嘴甚至友黨人士，「一條龍式」地發動選舉文宣議題戰，希望取代現任立委，批綠旗上陣。 , https://udn.com/news/story/123307/7100236?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:37:48 , udn , 共軍再度試射陸基反導系統 陸專家：很可能已正式服役 , https://udn.com/news/story/7331/7100225?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:37:58 , udn , 共軍14日晚間再度試驗陸基中段反導攔截技術，是2010年來第七度公開試射，而大陸軍事專家解讀，這型武器裝備很大程度可能已... , https://udn.com/news/story/7331/7100225?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:39:13 , udn , 公所員工下班未返家　家屬尋人發現倒臥在公所頂樓 , https://udn.com/news/story/7320/7100245?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:39:23 , udn , 雲林縣莿桐鄉公所一名女性員工昨天晚上下班後未返家，家屬到鄉公所尋人，發現該員工倒臥在公所頂樓，身上疑有自殘痕跡，緊急送醫... , https://udn.com/news/story/7320/7100245?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:39:44 , udn , 何志偉指網路哏圖5、6年前就出現 王世堅：批胡說八道 , https://udn.com/news/story/123307/7100243?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:40:14 , udn , 美國蒙大拿州開出第一槍 通過法案全面禁止下載TikTok , https://udn.com/news/story/6813/7100242?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:45:03 , udn , 春雨接力來襲！明各地轉乾回暖 下波鋒面通過時間點曝 , https://udn.com/news/story/7266/7100250?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:45:13 , udn , 中央氣象局表示，明天起東北季風減弱，各地轉為多雲到晴好天氣，僅剩花東地區有短暫雨，溫度方面也會回升到25至30度。下周三... , https://udn.com/news/story/7266/7100250?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:46:04 , udn , 何志偉指「網路謠言哏圖」5、6年前就出現 王世堅：胡說八道 , https://udn.com/news/story/123307/7100243?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:57:14 , udn , 手搖界公務員？50嵐為何屹立不搖 內行揭關鍵：地位難以撼動 , https://udn.com/news/story/120911/7100179?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:57:25 , udn , 人手一杯飲料已成國人的習慣，台灣的手搖飲料店也相當競爭。有網友發文表示家附近的50嵐時常人滿為患，且周遭飲料店開開關關「就屬它（50嵐）屹立不搖」，納悶其生意好的原因。對此，有專業網友點出關鍵，直指「地位難以撼動」。... , https://udn.com/news/story/120911/7100179?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:57:45 , udn , 廈門天竺山桐花旅遊節開幕　「四萬株千年桐」爭艷 , https://udn.com/news/story/7332/7100263?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:57:56 , udn , 清明節後進入賞桐季節，大陸廈門與台灣的新竹、苗栗一樣有興盛的桐花文化。其中，為期9天的天竺山桐花旅遊節，4月15日在素有... , https://udn.com/news/story/7332/7100263?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:58:16 , udn , 不惜砸千萬住進高檔養老院 老富翁卻孤獨死在房內 , https://udn.com/news/story/6812/7098649?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:58:27 , udn , 長照安養是現代社會棘手的問題之一。即便坊間有一些安養機構的存在，但銀髮族實際入住到長照設施裡頭，是不是真的就能安穩度過餘生，恐怕也說不準。近來日本媒體，就報導了一則高級安養中心發生的悲劇。 , https://udn.com/news/story/6812/7098649?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:58:47 , udn , 彰化重汙染15條溝渠及330公頃農地  經整治全解除列管 , https://udn.com/news/story/7325/7100260?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:58:58 , udn , 彰化縣灌溉水源及土壤早年重金屬汙染嚴重，經過整治後，全縣15條列管的高重金屬汙染潛勢圳路均解除列管，具指標性的東西二、三... , https://udn.com/news/story/7325/7100260?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:59:18 , udn , 人孔蓋長出一撮毛！「超頑固松鼠」頭過身沒過 張牙舞爪超不爽：你們走開啦～ , https://udn.com/news/story/7470/7100237?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:59:29 , udn , 根據外媒《The Dodo》報導，德國多特蒙德消防隊（Feuerwehr Dortmund）本周救援了一名特別的受困者。有好心人發現一隻松鼠莫名卡在馬路的人孔蓋，消防隊員獲報後趕抵現場，然而松鼠相當不配合救援行動，數度張牙舞爪讓大夥相當頭痛。 , https://udn.com/news/story/7470/7100237?from=udn-ch1_breaknews-1-0-news
2023-04-15 16:59:49 , udn , 中職／林益全客隊身分踏入新莊沒不同 找好友借眷屬證 , https://udn.com/news/story/7001/7100257?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:00:00 , udn , 久違使用新莊棒球場三壘側休息室，林益全心態很平常，他說只是換個公司、換件球衣，一樣在做自己喜歡的事情，今天的第一個打席悍... , https://udn.com/news/story/7001/7100257?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:00:20 , udn , 公車少老人等車日曬雨淋 南投全面盤點改善候車亭 , https://udn.com/news/story/7325/7100254?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:00:31 , udn , 南投縣13鄉鎮共207個候車亭，除了公車班次少，許多候車亭只有站牌，沒有遮陽、遮雨設備，南投縣政府將進行整體改善規畫，依... , https://udn.com/news/story/7325/7100254?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:00:51 , udn , 彰化潭墘國小停招成定局 反廢校聯盟按原計畫行事 , https://udn.com/news/story/7325/7100256?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:01:02 , udn , 彰化縣大城鄉潭墘國小反廢校聯盟要求，昨天24點前縣政府要作出改設分校的善意回應。縣政府今天表示，改設分校沒意義，將支應5... , https://udn.com/news/story/7325/7100256?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:01:22 , udn , 都是國民黨2024熱門人選…會不會找郭台銘聊一聊？侯友宜這樣說 , https://udn.com/news/story/123307/7100252?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:01:33 , udn , 國民黨下屆總統熱門人選新北市長侯友宜、鴻海集團創辦人郭台銘，如何整合？ 引人關注，侯友宜上午回母校嘉中參加99周年校慶，... , https://udn.com/news/story/123307/7100252?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:01:54 , udn , 影／屏東交叉路口汽車左轉撞機車 騎士翻了一圈、乘客也摔車 , https://udn.com/news/story/7321/7100249?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:02:04 , udn , 黃姓駕駛今上午10點左右，開車行經屏東市瑞光路二段一處交叉路口，疑未注意對向來車，左轉時與雙載的邱姓騎士發生碰撞。邱男撞... , https://udn.com/news/story/7321/7100249?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:02:24 , udn , 揆違3年 磺溪書院千名考生祈福 跨七星爐火求金榜提名 , https://udn.com/news/story/7320/7100251?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:02:35 , udn , 台中市大肚區磺溪書院考生祈福活動今天隆重登場，揆違3年，今恢復千名考生向文昌帝君祈願、依序跨過七星爐火，並在祈福樹上掛上... , https://udn.com/news/story/7320/7100251?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:02:56 , udn , 板橋女警化身反詐大使 黑色情人節上演識詐行動劇 , https://udn.com/news/story/7320/7100253?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:03:04 , udn , 何恆佑早退有原因 餅總語重心長：不要輕易想退場 , https://udn.com/news/story/7001/7100269?from=udn-ch1_breaknews-1-0-news
