2023-03-04 00:29:37 , udn , 「國民黨誤導人民」蔡總統：不會讓孩子上戰場 , https://udn.com/news/story/6656/7008128?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:16:55 , udn , 澎湖縣32歲陳姓男子疑為討35萬債務不成，於今天上午持鐵撬到馬公市欠債人住處，砸毀房屋玻璃及屋外轎車的擋風玻璃，事後屋主... , https://udn.com/news/story/7320/7008943?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:17:53 , udn , 北京聲索南海主權很燒錢 開發西沙南沙估265億元台幣 , https://udn.com/news/story/7331/7008939?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:18:04 , udn , 北京意圖藉由推動經濟發展與闢建基礎設施，強化在爭議海域南海的主權聲索，但中國學者藉由人工智慧模擬估算，若是在南海數十個島... , https://udn.com/news/story/7331/7008939?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:19:26 , udn , 南投立委補選／全民監票聯盟投票所密錄被民眾檢舉告發 , https://udn.com/news/story/123408/7008946?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:19:36 , udn , 民眾發現南投市營盤國小及名間大賢宮投票所，不但有人以手機錄影，更以名冊註記選民性別及高矮胖瘦，盆栽、紙杯也被發現暗藏密錄... , https://udn.com/news/story/123408/7008946?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:20:51 , udn , 乩童誆嘿咻能治婦女病 抓胸指侵還恫嚇：天機不可洩漏 , https://udn.com/news/story/7317/7008960?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:02 , udn , 台中某宮廟謝姓住持兼乩童利用重病女子求助機會，胡謅對方不久於人世、遭前世情人糾纏等，命對方矇眼脫光襲胸，或稱化解婦女病對... , https://udn.com/news/story/7317/7008960?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:22 , udn , 桃園慶祝婦女節 認識聯合國女力永續發展目標 , https://udn.com/news/story/7324/7008959?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:28 , udn , 中信招6,600位SMART菁英 「TOP GUN計畫」前進台大 , https://udn.com/news/story/7239/7008933?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:32 , udn , 桃園市政府於今天上午在桃園區延平公園舉辦婦女節活動，以「永續女力．桃園女子向前行」為主題，帶市民朋友一同認識聯合國永續發... , https://udn.com/news/story/7324/7008959?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:38 , udn , 中國信託金融控股公司（簡稱「中信金控」）今（2023）年啟動人才招募「Top Gun計畫」，徵才人數上看6,600人，其... , https://udn.com/news/story/7239/7008933?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:21:53 , udn , 當行人地獄碰上黑騎士  這一幕讓網友感動炸鍋 , https://udn.com/news/story/7320/7008957?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:22:03 , udn , 有網友在臉書社群分享一段畫面，內容是有小朋友想過斑馬線，卻因來往車子沒禮讓先過，而在佇立路邊，剛好有騎士見狀，將機車停旁... , https://udn.com/news/story/7320/7008957?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:23:00 , udn , 色廟公性侵女子 賠錢獲原諒竟再犯 , https://udn.com/news/story/7317/7008929?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:24:52 , udn , 別亂摸！網美臉貼邊牧裝熟遭「牧露凶光」咬破相 求償喊告風向一面倒 , https://udn.com/news/story/7470/7008927?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:25:02 , udn , 陌生的狗狗別亂摸！近日在中國大陸武漢一處市集，有名網美看到邊牧就把頭湊上前合照，結果原本溫順的汪星人瞬間「牧露凶光」，狠狠朝該名女子的臉咬出兩個洞。該名網美事後對飼主求償及提告，大批網友則不以為然表示「主人超倒楣！」 , https://udn.com/news/story/7470/7008927?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:25:23 , udn , 教育部今天辦閩南語認證 台南考場一半台語文化班學員 , https://udn.com/news/story/6885/7008956?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:25:33 , udn , 教育部今年首場閩南語認證於今明兩天舉行，台南考區在永康國中，台南市台語文化班學員自108年揪團報名從不缺席，報考人數達1... , https://udn.com/news/story/6885/7008956?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:25:54 , udn , 當行人地獄碰上黑騎士 這一幕讓網友感動炸鍋 , https://udn.com/news/story/7320/7008957?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:26:02 , udn , 中信金：無須動用資本公積 今年有發1元以上股利實力 , https://udn.com/news/story/7239/7008922?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:26:12 , udn , 中信金控今年仍有發放1元以上股利實力！中信金總經理陳佳文今（4）日出席台大校園徵才博覽會，會後受訪指出，中信金控過往股利... , https://udn.com/news/story/7239/7008922?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:26:52 , udn , 苗栗接連推出兩項陶藝創作展  「燚伙人」明天登場 , https://udn.com/news/story/7324/7008966?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:27:03 , udn , 苗栗縣文化觀光局推出的美術家邀請展「澄懷靜照」陶藝創作展上午開幕，展出苗栗優秀陶藝家賴羿廷50多件作品，另外，文觀局與苗... , https://udn.com/news/story/7324/7008966?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:27:23 , udn , NBA／戴維斯砍38分無用 灰狼攻勢均衡力退湖人 , https://udn.com/news/story/7002/7008952?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:29:43 , udn , 高中生的大學引路人 成大單車節吸引來自全台家長和學生 , https://udn.com/news/story/6885/7008978?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:29:53 , udn , 全台最豐富的大學科系博覽會成大單車節，今天在成功大學光復校區榕園熱鬧登場，吸引滿滿高中生及家長，成大學長姊以模擬面試、沉... , https://udn.com/news/story/6885/7008978?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:30:14 , udn , 中職／獅隊上半季5檔主題活動 還有大力水手卜派日 , https://udn.com/news/story/7001/7008973?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:30:24 , udn , 統一獅隊今天舉辦新球季誓師大會，公布上半季五檔主題日，首波主題日將從4月3日的主場開幕戰起跑，推出「1號英雄開戰，強獅來... , https://udn.com/news/story/7001/7008973?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:30:45 , udn , 兩會首場委員通道 吉利李書福：陸新能源汽車會越來越好 , https://udn.com/news/story/123410/7008971?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:30:55 , udn , 大陸全國政協十四屆一次會議首場「委員通道」採訪活動4日下午在北京人民大會堂舉行。全國政協委員、浙江吉利控股集團董事長李書... , https://udn.com/news/story/123410/7008971?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:31:46 , udn , 曾演出「搶救雷恩大兵」與「黑鷹計畫」 美國演員湯姆賽斯摩過世 , https://udn.com/news/story/6809/7008968?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:31:56 , udn , 以演出「搶救雷恩大兵」與「黑鷹計畫」等電影而聞名的美國演員湯姆．賽斯摩（Tom Sizemore）3日過世、享壽61歲。 , https://udn.com/news/story/6809/7008968?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:32:42 , udn , 木棒聯賽／穀保延長賽擊敗普門 奪6冠獨居賽史第一 , https://udn.com/news/story/7001/7008907?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:32:53 , udn , 高中木棒聯賽冠軍戰穀保家商與普門中學一路僵持，穀保延長賽靠再見高飛犧牲打以1比0拿下睽違5屆奪冠、隊史第6冠，冠軍數超越... , https://udn.com/news/story/7001/7008907?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:33:13 , udn , 南投立委補選投票剩不到1小時 投票率估已達3成6 , https://udn.com/news/story/123408/7008982?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:33:23 , udn , 今天是南投立委補選投票日，南投縣天氣晴朗，但投票情形似乎不太踴躍，各投開票所大多未見排隊人潮。現場選務人員表示，因人數沒... , https://udn.com/news/story/123408/7008982?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:35:42 , udn , 吉利李書福：陸新能源汽車發展越來越好 每年都有爆款 , https://udn.com/news/story/7333/7008994?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:35:52 , udn , 全國政協委員、浙江吉利控股集團董事長李書福3日在政協開幕會前的委員通道表示，大陸新能源車的循環利用能在提升。他認為大陸新... , https://udn.com/news/story/7333/7008994?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:36:13 , udn , 新北烏來區長兒子涉11惡煞擄人 新北市府：未影響公務 , https://udn.com/news/story/7320/7008993?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:36:23 , udn , 新北市新店區3月2日晚間驚傳擄人事件，警方調查，主謀之一的21歲周男是現任烏來區長周至剛的兒子，目前已被法院羈押，記者多... , https://udn.com/news/story/7320/7008993?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:36:44 , udn , 木棒聯賽／孫易磊好投奪MVP 受劉致榮激勵先讀大學再拚旅外 , https://udn.com/news/story/7001/7008962?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:36:54 , udn , 高中木棒聯賽穀保家商投手孫易磊冠軍戰扛起先發，5.1局無失分是奪冠功臣、拿下大會MVP，從小國際賽磨練，加上看到劉致榮成... , https://udn.com/news/story/7001/7008962?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:37:14 , udn , 日經潑尿客到案！坦承潑「尿+水」抗議　遭社維法裁罰 , https://udn.com/news/story/7321/7008990?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:37:25 , udn , 《日本經濟新聞》日前報導指「台灣共諜太多」，引發熱議，一名網友昨午在網路群組上自稱到《日經》位於台北市松山區的辦公室潑尿... , https://udn.com/news/story/7321/7008990?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:38:16 , udn , 南投立委補選／投票剩不到1小時 投票率估已達3成6 , https://udn.com/news/story/123408/7008982?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:38:43 , udn , 78歲翁下體突出現腫塊 「走路跑出來」 幸手術2天出院 , https://udn.com/news/story/7266/7008998?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:38:53 , udn , 78歲榮民王先生到台中榮總嘉義分院泌尿外科看診時，表示陰囊附近最近突然出現腫塊，主治醫師林佳達診斷為「疝氣」，立即安排腹... , https://udn.com/news/story/7266/7008998?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:39:13 , udn , NBA／轉戰籃網得分爆量 布里吉斯：在好的時間點被交易 , https://udn.com/news/story/7002/7008999?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:39:24 , udn , 在今年交易大限前通過杜蘭特（Kevin Durant）交易案轉戰籃網的布里吉斯（Mikal Bridges），加盟新東家... , https://udn.com/news/story/7002/7008999?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:41:44 , udn , 木棒聯賽／穀保林盛恩展現王牌架式  劉俊緯拿打擊、打點獎 , https://udn.com/news/story/7001/7008977?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:41:54 , udn , 高中木棒聯賽穀保家商拿下隊史第6冠，林盛恩後援穩守展現王牌架式、拿下最佳9人投手獎，隊長劉俊緯關鍵打點，也拿下打擊、打點... , https://udn.com/news/story/7001/7008977?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:45:11 , udn , 78歲翁下體突出現腫塊 「走路跑出來」幸手術2天出院 , https://udn.com/news/story/7266/7008998?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:50:43 , udn , 台東婦女節公益拍賣 縣長自掏腰包萬元搶標挺新住民姊妹 , https://udn.com/news/story/7328/7009013?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:50:54 , udn , 台東縣府運用公益彩券基金今辦理「38婦女節公益拍賣暨新住民異國多元文化嘉年華」，吸引近千人參與。縣長饒慶鈴自掏腰包，花1... , https://udn.com/news/story/7328/7009013?from=udn-ch1_breaknews-1-0-news
2023-03-04 15:59:51 , udn , 基隆捷運基隆分擔額17億變53億 謝國樑：暴增3倍難負擔 , https://udn.com/news/story/7328/7009025?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:00:01 , udn , 基隆市長謝國樑今天針對基隆捷運進展表示，交通處與新北市府告知基隆地方應負擔額已暴增爲53.86億元，和原先所提的17.7... , https://udn.com/news/story/7328/7009025?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:00:22 , udn , 訪烏克蘭參加追究俄戰爭罪會議 美司法部長：決心要俄負責 , https://udn.com/news/story/122663/7008659?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:00:32 , udn , 美國司法部長加蘭德(Merrick Garland)應烏克蘭司法部之邀，3日突訪西部城市利維夫(Lviv)，參加追究俄國戰爭... , https://udn.com/news/story/122663/7008659?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:00:53 , udn , 連2天無公開行程 侯友宜昨穿便衣蒐集安坑輕軌試營運民情 , https://udn.com/news/story/7323/7009019?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:01:03 , udn , 新北市長侯友宜前2天都沒有公開行程，引發外界關注。新北市政府今日發布「侯~友宜來了」影片，影片中記錄一身便裝的侯友宜昨（... , https://udn.com/news/story/7323/7009019?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:01:24 , udn , 省錢又開心！弱勢學生沒補習就拿56級分 公開讀書秘訣 , https://udn.com/news/story/6925/7009018?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:01:34 , udn , 春暖花開，又到了繳學費的季節。雲林家扶中心經過一番努力，湊齊409名學生學費，今天在縣長張麗善見證下，將488萬元助學金... , https://udn.com/news/story/6925/7009018?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:01:54 , udn , 與三星電子聯手？Sony會長3月6日訪南韓平澤晶圓廠 , https://udn.com/news/story/6811/7009002?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:02:05 , udn , 因記憶體市場冷清，業績大受影響的南韓半導體大廠三星電子傳出將與日本索尼集團（Sony）聯手。韓媒報導，Sony會長吉田憲... , https://udn.com/news/story/6811/7009002?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:02:25 , udn , 「劉三姐」黃婉秋去世 享壽80歲 網不捨：永遠的歌仙 , https://udn.com/news/story/7332/7008593?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:02:35 , udn , 此前傳出病危彌留的著名表演藝術家、電影「劉三姐」中「劉三姐」的扮演者黃婉秋走了。3月4日凌晨3時16分，黃婉秋在桂林醫院... , https://udn.com/news/story/7332/7008593?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:02:56 , udn , 三因素降低小雞育成率 為雞肉漲價埋變數 , https://udn.com/news/story/7266/7009015?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:03:06 , udn , 全球性的禽流感重創養雞產業，國內已經出現蛋荒，肉雞的種雞場也受波及，雛雞育成率跌破八成，每隻價格27元至30元，比去年七... , https://udn.com/news/story/7266/7009015?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:03:27 , udn , 全中運場地害選手受傷 母憾：全國賽事竟無法保障選手 , https://udn.com/news/story/7005/7009014?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:03:37 , udn , 全中運2日在新竹縣舉辦網球資格賽，疑因場地不平整，造成高雄福山國中張姓選手腳踝扭傷而棄賽，另外也有幾名選手受傷。張姓選手... , https://udn.com/news/story/7005/7009014?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:03:57 , udn , 全中運／場地害選手受傷 家長發聲明嘆全國賽事竟不安全 , https://udn.com/news/story/7005/7008828?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:04:08 , udn , 高雄市福山國中張姓選手日前至新竹縣參加全中運網球資格賽時，疑因場地不平整扭傷腳踝。張姓選手的母親今天以書面發聲，「這場全... , https://udn.com/news/story/7005/7008828?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:04:28 , udn , 新娘出場方式像「觀世音下凡」 網友全笑翻 , https://udn.com/news/story/7335/7007697?from=udn-ch1_breaknews-1-0-news
2023-03-04 16:04:39 , udn , 中國一名新娘進場時不只騎著「飛鵝」入場，現場還為她打上超迷幻的燈光。不過這樣用心的設計不但沒讓她獲得好評，還被網友批評「太俗氣了」。 , https://udn.com/news/story/7335/7007697?from=udn-ch1_breaknews-1-0-news
