2023-02-26 00:26:31 , udn , 殺破狼周運勢／白羊感情有關鍵進展 獅子脫離不友善職場 , https://udn.com/news/story/7268/6985016?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:08:39 , udn , 冷氣團奪命?  嘉縣44歲男陳屍套房床 心因性休克亡 , https://udn.com/news/story/7320/6996707?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:08:49 , udn , 228連假冷氣團來襲，44歲陳姓男子昨天下午3點多，被發現陳屍於嘉義縣民雄鄉的出租套房內，全身冰冷，已明顯死亡，警方初步... , https://udn.com/news/story/7320/6996707?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:11:40 , udn , 13歲少年車手取款稱替母領錢 致電「假媽媽」露餡遭逮 , https://udn.com/news/story/7320/6996714?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:11:50 , udn , 13歲少年日前為打工賺零錢，替詐欺集團擔任取款車手，台北市員警巡邏時發現少年提領巨款顯有異狀，上前關懷時少年謊稱是「替媽... , https://udn.com/news/story/7320/6996714?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:12:11 , udn , 新北北新國小學生成直播主 帶韓國延世小學師生訪碧潭 , https://udn.com/news/story/7323/6996712?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:12:21 , udn , 新北市推國際教育向下扎根，新北市北新國小與韓國世宗市延世小學線上交流，學生化身直播主，讓韓國師生線上探訪新店美食、與碧潭... , https://udn.com/news/story/7323/6996712?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:12:41 , udn , HBL／女冠軍賽抽汽車！決賽門票秒殺 , https://udn.com/news/story/7003/6996708?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:12:52 , udn , 111學年度高中籃球甲級聯賽（HBL）總決賽3月11、12日在台北小巨蛋登場，門票在周末開放索取，不到一小時「秒殺」。高... , https://udn.com/news/story/7003/6996708?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:14:43 , udn , 明天湧現北返、出遊車潮恐壅塞 11地雷路段曝光 , https://udn.com/news/story/7266/6996704?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:14:52 , udn , 格蘭利威打造首座快閃精品店 3/3起進駐麗晶精品 , https://udn.com/news/story/7270/6996732?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:15:02 , udn , 單一麥芽蘇格蘭威士忌全球領導品牌格蘭利威（The Glenlivet），以「奢創高年份」為主軸，打造品牌首座快閃精品店，... , https://udn.com/news/story/7270/6996732?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:15:23 , udn , 連假各地景點人潮爆炸 九族文化村籲遊客轉往其他景點 , https://udn.com/news/story/7314/6996731?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:15:33 , udn , 26日是228連假第2天，市區赤崁、孔廟文化，以及國華街美食商圈、安平老街、漁光島都湧入人潮，加上市區有廟會活動，中午時分國華街永樂市場附近一度寸步難行，市府觀旅局統計連假第1天，單是老街、商圈吸引12萬遊客，今天人潮則更多，增加3成。
南投魚池九族文化村正值櫻花祭，而因櫻花盛開，湧進大批人潮，26日上午入園人次已逾1萬2000人，遊客大爆滿，聯外道路也塞車，園方緊急啟動疏散機制，呼籲民眾轉往其他遊樂區或周邊景點。 , https://udn.com/news/story/7314/6996731?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:16:14 , udn , 遭傳3奈米製程晶片計畫延期 英特爾回應：仍按原定時程進行 , https://udn.com/news/story/6811/6996674?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:16:24 , udn , 日前傳出英特爾的3奈米技術計畫出現延誤，但英特爾執行長基辛格26日否認這項傳聞，並稱相關計畫仍按原定的時程進行。 , https://udn.com/news/story/6811/6996674?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:17:24 , udn , 冷氣團奪命？嘉縣44歲男陳屍套房床 心因性休克亡 , https://udn.com/news/story/7266/6996707?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:20:26 , udn , 南投立委補選搭總統舞台？ 學者：若贏這局「他」才能補血 , https://udn.com/news/story/6656/6996694?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:20:38 , udn , 前人行行長：中國養老金基礎不佳 要靠個人補充 , https://udn.com/news/story/7333/6996669?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:20:49 , udn , 前中國人民銀行行長周小川25日坦承，中國現有的養老金基礎並不太好，原因是人口多且高齡化，使養老金涵蓋面不斷擴大，資金很容... , https://udn.com/news/story/7333/6996669?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:21:09 , udn , 俄烏戰爭釀前蘇聯國家不安 布林肯訪中亞挖俄牆腳 , https://udn.com/news/story/122663/6996690?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:21:20 , udn , 美國國務卿布林肯將前往中亞地區訪問，期待美國擴大交往的觸角將可安撫因烏克蘭戰爭而不安的中亞國家，縱使俄羅斯在該地影響力將... , https://udn.com/news/story/122663/6996690?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:22:10 , udn , 不止缺蛋 雞肉也缺！政院籲：多使用國產土雞、肉雞 , https://udn.com/news/story/122475/6996733?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:22:21 , udn , 蛋荒未解，雞肉供應拉警報。行政院長陳建仁今（26）日視察南投縣原鄉苦茶暨區域共好地方創生，接受媒體訪問表示，國內現在自己... , https://udn.com/news/story/122475/6996733?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:26:51 , udn , 便當店咖哩為什麼是螢光黃？ 網解答添加「這物」：成本便宜 , https://udn.com/news/story/120911/6996671?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:27:02 , udn , 咖哩是許多人喜愛的料理之一，有網友發現便當店咖哩顏色幾乎都是「螢光黃」，甚至放隔夜還很容易酸掉，對此網友解答因為是用「薑黃粉加勾芡」，相對成本便宜，不過便當店烹煮後，室溫下放太久，則是造成不耐放的主因。 , https://udn.com/news/story/120911/6996671?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:29:23 , udn , 澳洲軍機低空進我防空識別區？空軍：純屬臆測 沒有評論 , https://udn.com/news/story/10930/6996703?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:29:49 , udn , 屏東熱博累逾182萬人次 高雄來的一家三口破入園紀錄 , https://udn.com/news/story/7327/6996745?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:30:00 , udn , 2023屏東熱帶農業博覽會從1月14日開幕至2月28日，為期45天，進入倒數，228連假人潮湧入，今天入園總人逾183萬... , https://udn.com/news/story/7327/6996745?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:30:20 , udn , 觀光加溫 中市府與名谷屋、茨城談包機行銷夜市 , https://udn.com/news/story/7323/6996746?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:30:30 , udn , 國境重新開放，台中市政府觀光旅遊局在疫情期間與國際友好城市保持線上交流，疫後積極赴國外參展交流，觀旅局長陳美秀表示，將持... , https://udn.com/news/story/7323/6996746?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:32:50 , udn , 基隆民調盼加開南港直達車 台鐵：其他列車恐慢15分鐘 , https://udn.com/news/story/7266/6996748?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:33:00 , udn , 基隆市長謝國樑爭取台鐵加開基隆直達南港通勤列車，但台鐵指路線使用已飽和，無法增開。市府今表示，委外民意調查數據顯示，支持... , https://udn.com/news/story/7266/6996748?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:33:21 , udn , 北斗生育津貼欲提高到3萬元 鎮代會否決 , https://udn.com/news/story/7325/6996750?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:33:31 , udn , 彰化縣北斗鎮公所要將生育津貼從1萬提高到3萬元，新生兒並在2歲前加發每月1千元的育兒補助，但上周遭鎮代會否決，北斗鎮長李... , https://udn.com/news/story/7325/6996750?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:33:51 , udn , Uber外送員送餐濺血！不滿開車被叭 他尾隨至送餐地「直接痛毆」 , https://udn.com/news/story/7320/6996751?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:34:02 , udn , 黃姓男子是Uber外送員，昨天晚上騎機車送餐，孰料跟開車的潘姓男子有行車糾紛，潘男一路跟車至黃男送餐地點後，下車理論，不... , https://udn.com/news/story/7320/6996751?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:34:22 , udn , NBA／致勝三分彈準絕殺76人 泰托姆：這動作我練過1000次 , https://udn.com/news/story/7002/6996747?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:34:33 , udn , NBA龍頭塞爾蒂克隊今天和76人隊的對決張力十足，76人在主場一度有機會將戰局逼到延長賽，但「綠衫軍」靠泰托姆（Jays... , https://udn.com/news/story/7002/6996747?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:34:53 , udn , 視察土耳其災區 世界糧食計劃署長：只能用「世界末日」形容  , https://udn.com/news/story/6809/6996692?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:35:03 , udn , 聯合國世界糧食計劃署（World Food Programme）署長今天表示，他視察遭地震重創的土耳其南部時，被眼前「末... , https://udn.com/news/story/6809/6996692?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:35:51 , udn , 基隆民調盼加開南港直達車 台鐵坦言有難度：其他列車恐慢15分鐘 , https://udn.com/news/story/7266/6996748?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:38:50 , udn , 大學生夜裡獨自蹲橋上機車旁？ 警趕到場才知原因.... , https://udn.com/news/story/7320/6996757?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:39:00 , udn , 台中市烏日區溪尾橋曾數度發生意圖尋短案件，日前一名年輕人晚上8時許在橋上蹲坐機車旁，警方據報擔心他的安危，烏日警分局溪南... , https://udn.com/news/story/7320/6996757?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:44:50 , udn , 曾文水庫111年降雨比百年大旱更旱 南水局嚴控出水 , https://udn.com/news/story/7266/6996737?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:45:00 , udn , 經濟部水利署南區水資源局統計，去年南部地區降雨量是近30年來最低，導致水情不佳；雖然目前供水穩定，但因距離汛期來臨還有一... , https://udn.com/news/story/7266/6996737?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:45:21 , udn , 大學生夜裡蹲坐橋上機車旁？ 警據報趕到才發現是「烏龍一場」 , https://udn.com/news/story/7320/6996757?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:46:22 , udn , 彰化北斗生育津貼欲提高到3萬元 鎮代會否決 , https://udn.com/news/story/7325/6996750?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:50:51 , udn , Onitsuka Tiger形塑簡約日式風 泰星Gul穿新裝捧場大秀 , https://udn.com/news/story/7270/6996764?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:51:02 , udn , 日本時尚品牌Onitsuka Tiger（鬼塚虎）再度由創意總監Andrea Pompilio領軍，以多層次都會風格為主... , https://udn.com/news/story/7270/6996764?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:51:22 , udn , 差15歲！她常被誤認成「弟弟的媽媽」 苦主有感：已放棄解釋 , https://udn.com/news/story/120911/6996736?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:51:32 , udn , 他不是我兒子！一名女網友在網路上發文，提到自己和弟弟相差15歲，導致常常被誤認成弟弟的媽媽，因此感到相當困擾，貼文曝光後也掀起討論，許多苦主都很有共鳴。 , https://udn.com/news/story/120911/6996736?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:53:52 , udn , 天母「新葡苑」改裝登場！4款點心搶先吃　現享86折起 , https://udn.com/news/story/7270/6996766?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:54:03 , udn , 天母大葉高島屋5樓的全新風格生活樓層，自2月24日起開始試營運，也為在地帶來豐富的美食能量。原本位於12樓的「新葡苑 大... , https://udn.com/news/story/7270/6996766?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:54:23 , udn , 23FW米蘭時裝周／Onitsuka Tiger形塑現代簡約日式常服  泰BL男星Gulf、韓星丁一宇穿新裝捧場品牌大秀 , https://udn.com/news/story/7270/6996764?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:54:33 , udn , 日本時尚品牌Onitsuka Tiger（鬼塚虎）再度由創意總監Andrea Pompilio領軍，以多層次都會風格為主題，參與米蘭時裝周，呈現39套造型。吸引包括了泰國BL劇人氣男星Gulf、韓星丁一宇等人穿上品牌新款服飾前往欣賞，看Onitsuka Tiger如何把運動元素，融入時髦的日常穿搭中。 , https://udn.com/news/story/7270/6996764?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:56:49 , udn , NBA／今年賽季累積146場破40分 創聯盟歷史新紀錄 , https://udn.com/news/story/7002/6996765?from=udn-ch1_breaknews-1-0-news
2023-02-26 17:57:20 , udn , 天母「新葡苑」改裝登場 4款點心搶先吃現享86折起 , https://udn.com/news/story/7270/6996766?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:00:21 , udn , 2月27檔台股ETF跑贏大盤 績效王竟然是「它」 , https://udn.com/news/story/123006/6996767?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:00:31 , udn , 台股2月橫向盤整，表現平平，加權指數漲幅1.56%，觀察同期間連動性最高的台股ETF表現，包括原型、槓桿型共46檔，2月... , https://udn.com/news/story/123006/6996767?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:02:49 , udn , 瑞莎支持體操被黑 老公匿名嗆「肥的像豬」判拘20天 , https://udn.com/news/story/7321/6996772?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:02:59 , udn , 藝人瑞莎投入台灣體操選手培育，2年前遭發文質疑貢獻，丈夫李兆開心生不滿，留言「乞丐」、「智障」、「肥得像豬一樣」反嗆，暗... , https://udn.com/news/story/7321/6996772?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:04:54 , udn , NBA／上演致勝三分彈 泰托姆：這動作我練過1000次 , https://udn.com/news/story/7002/6996747?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:05:49 , udn , 什麼食物「澱粉+澱粉」是絕配？ 網揭神級平民美食：超罪惡 , https://udn.com/news/story/120912/6996749?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:06:00 , udn , 「澱粉+澱粉」的美食有想到哪些？日前有網友以「有什麼澱粉+澱粉的食物是絕配？」為題發文詢問，許多人紛紛回覆燒餅油條、炒麵麵包等美食，其中最多人推薦「薯餅蛋餅」，堪稱是神級美食。 , https://udn.com/news/story/120912/6996749?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:08:50 , udn , 跟羽球天后小戴玩鬥拍！Red Bull鬥拍總決賽4/8開戰 , https://udn.com/news/story/7266/6996774?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:09:00 , udn , 籃球場上的三對三叫「鬥牛」，羽球場上的三對三叫「鬥拍」。「鬥拍」不但是羽球界的隱藏玩法，也是羽球天后戴資穎（小戴）的私藏... , https://udn.com/news/story/7266/6996774?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:11:50 , udn , 中央認了！缺蛋後恐缺雞肉 陳建仁：供需不足已做調節因應 , https://udn.com/news/story/122475/6996777?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:12:00 , udn , 蛋荒未解，雞肉供應3月恐拉警報，行政院長陳建仁說，受禽流感、氣候變遷及溫度突下降影響，雞蛋跟雞肉供需不足，政府均已著手調... , https://udn.com/news/story/122475/6996777?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:13:21 , udn , 瑞莎培育體操選手遭黑特…老公護妻怒嗆對方「肥的像豬」被判刑 , https://udn.com/news/story/7321/6996772?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:14:51 , udn , 【重磅快評】數位中介法還魂？全動法空白授權有如軍管 , https://udn.com/news/story/6656/6996779?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:15:01 , udn , 國防部趕在連假前公告「全民防衛動員法」修正草案，全案更名為「全民防衛動員準備法」，新增未來因應戰爭由總統發布全國動員令後... , https://udn.com/news/story/6656/6996779?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:15:21 , udn , 缺蛋未解...雞肉供應再拉警報 陳建仁認了：盼國人多吃國產雞 , https://udn.com/news/story/122475/6996777?from=udn-ch1_breaknews-1-0-news
2023-02-26 18:18:20 , udn , 俄烏戰況超過一年仍膠著 美前防長：普亭犯了三大錯誤 , https://udn.com/news/story/122663/6996763?from=udn-ch1_breaknews-1-0-news
