2023-03-09 00:14:53 , udn , 北大台研院長李義虎：今年兩岸民間交流回暖可期 , https://udn.com/news/story/7333/7018798?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:02 , udn , 中央流行疫情指揮中心今公布輕症「0+n」防疫鬆綁，為因應3月20日同步調整COVID-19遺體處置感染管制建議，「嚴重特... , https://udn.com/news/story/7314/7020045?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:12 , udn , 僑委會委員長徐佳青今天指出，中國透過海外警察服務站對台統戰，對法國台灣華語文學習中心發動駭客攻擊。外交部發言人劉永健今天... , https://udn.com/news/story/6656/7019895?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:23 , udn , 疫情再降 本土增9403例 羅一鈞：BA.2.75變異株仍為主流 , https://udn.com/news/story/7314/7020041?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:32 , udn , 明華園總團蓬萊八仙齊！孫翠鳳：神仙戲不講神通講人性 , https://udn.com/news/story/7270/7019989?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:33 , udn , 中央流行疫情指揮中心今公布最新疫情概況，本土增加9403例。指揮中心發言人羅一鈞表示，整周統計，上周中重症增加918例，... , https://udn.com/news/story/7314/7020041?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:42 , udn , 國家文藝獎劇作家陳勝國八仙傳奇系列作品最終章《東海鍾離》，3月11、12日在衛武營歌劇院演出。總團長陳勝福表示，「八仙」... , https://udn.com/news/story/7270/7019989?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:42:54 , udn , 雲林縣議會集體收賄案 游姓姊妹居中牽線是破口 , https://udn.com/news/story/7321/7020030?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:03 , udn , 林務局3月16日免費贈送樹苗 邀請民眾一起來種樹 , https://udn.com/news/story/7266/7019990?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:13 , udn , 植樹節即將到來，林務局3月16日下周四上午9時在台北希望廣場舉辦贈送樹苗活動，為響應減塑行動，仍以採生物分解性容器，免費... , https://udn.com/news/story/7266/7019990?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:26 , udn , 蛋價透過放話勾結漲價？公平會：若跟進漲幅相同就是聯合行為 , https://udn.com/news/story/122475/7019999?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:34 , udn , 一河局攜手宜縣府、林管處植樹 固碳綠美化清除銀合歡 , https://udn.com/news/story/7328/7019988?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:36 , udn , 全國鬧蛋荒，蛋價更是驚驚漲，立委今天詢問公平會是否發現蛋商進行上中下游聯合哄抬？另外也有蛋商先透過放話漲價，其他人隨即跟... , https://udn.com/news/story/122475/7019999?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:43:44 , udn , 經濟部水利署第一河川局、宜蘭縣政府及羅東林區管理處今天蘭陽溪員山鄉七賢高灘地辦理「守護原生種~創造美好森活圈」活動，同時... , https://udn.com/news/story/7328/7019988?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:44:05 , udn , 限時3天！全家便利商店「Fami!ce霜淇淋、Let’s Café大杯拿鐵」買1送1 , https://udn.com/news/story/7270/7019977?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:44:15 , udn , 週末晴朗好天氣出遊歡聚，別忘了到超商搶限時好康！全家便利商店3月10日至3月12日限時3天使用全盈+PAY支付，可享全家... , https://udn.com/news/story/7270/7019977?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:44:35 , udn , 苗栗西湖湖東休閒農業區柚花季即將登場 花期卻慢半月 , https://udn.com/news/story/7324/7019981?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:44:46 , udn , 苗栗縣盛產柚子的西湖鄉湖東休閒農業區，即將迎來一年一度的柚花季，賞花期間為3月中旬至4月中下旬，但今年受到寒流影響，花期... , https://udn.com/news/story/7324/7019981?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:44:52 , udn , 桃客弊案僅吳伯雄92歲堂哥吳運豐不認罪 判2年徒刑 , https://udn.com/news/story/7321/7020054?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:03 , udn , 國民黨前主席吳伯雄的堂哥吳運豐，擔任桃園客運董事長時，桃客向交通部公路總局申請購車補助，卻和得標的雲從龍公司合謀浮報車價... , https://udn.com/news/story/7321/7020054?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:06 , udn , 傳產金融疲弱 台股跌47點收15,770點 , https://udn.com/news/story/7251/7019972?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:16 , udn , 今日大盤開高走低，下跌47.54點收15,770.66點、跌幅0.3%，台積電（2330）今日盤中彈高上漲，站回月線，收... , https://udn.com/news/story/7251/7019972?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:23 , udn , 離島最前線驚傳逃兵 軍方急跳腳成立專案小組尋找 , https://udn.com/news/story/7320/7020051?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:33 , udn , 陸軍金門防衛指揮部今天表示，烈嶼守備大隊二膽守備隊今早點名時，發現陳姓上兵未到失聯，目前金防部已經成立專案小組全力尋找、... , https://udn.com/news/story/7320/7020051?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:37 , udn , 白河林初埤木棉花季11日登場 警公告交管路線停車資訊 , https://udn.com/news/story/7326/7019966?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:47 , udn , 2023白河林初埤木棉花季後天11日登場，因往年木棉花季都吸引上萬民眾來賞花，白河警分局今天公告相關路口禁止車輛進入，提... , https://udn.com/news/story/7326/7019966?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:45:54 , udn , 疫後百業待興RFID新運用 產能再提升 , https://udn.com/news/story/7241/7019959?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:46:04 , udn , 疫後百業待興，導入RFID技術能大幅解決後疫情的缺工問題，在零售、服飾、工業製造等產業開枝散葉。 , https://udn.com/news/story/7241/7019959?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:46:25 , udn , 投入陸愛滋村遺孤教育 智行基金會25周年 台北開畫展 , https://udn.com/news/story/6885/7020047?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:46:35 , udn , 1980年代，許多中國大陸農村青壯年賣血掙錢，卻因針頭重複使用染上愛滋病，形成一個個「愛滋村」，當這些人陸續發病身亡，他... , https://udn.com/news/story/6885/7020047?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:46:56 , udn , 罰不怕！北市公布酒駕累犯 黃男被抓4次累罰27萬 , https://udn.com/news/story/7321/7020048?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:46:57 , udn , NBA／KD主場首秀票價翻3倍 因傷缺陣球迷成輸家 , https://udn.com/news/story/7002/7020016?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:47:06 , udn , 台北市交通事件裁決所今公布酒駕累犯，本次有27人，其中1名酒駕男子黃苡霖累犯4次，最後一次酒駕在去年11月6日，當時酒測... , https://udn.com/news/story/7321/7020048?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:47:55 , udn , 提升偏鄉救護能力 新竹馬偕到五峰國小辦理急救宣導 , https://udn.com/news/story/6898/7020059?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:47:57 , udn , 疫情再降！本土增9403例 羅一鈞：BA.2.75變異株仍為主流 , https://udn.com/news/story/120940/7020041?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:48:06 , udn , 新竹縣五峰的原鄉地區因位處山區、交通不便，相對醫療資源也不足，遇有緊急狀況，救護車往往需要一小時以上才能到場；新竹馬偕紀... , https://udn.com/news/story/6898/7020059?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:48:26 , udn , 亞洲開發銀行徵才 青年專家計畫年薪約272萬至391萬元 , https://udn.com/news/story/6885/7020056?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:48:37 , udn , 中山大學國際金融研究學院聯手亞洲開發銀行，今天在高雄舉辦國際徵才說明會。中山大學指出，亞銀工作面向廣泛，所需人才除金融背... , https://udn.com/news/story/6885/7020056?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:48:57 , udn , 鴨蛋也撐不住！ 明起鴨蛋漲3元 每台斤48元歷史新高 , https://udn.com/news/story/7266/7020057?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:49:07 , udn , 蛋荒在擴大，連鴨蛋也撐不住，農委會證實，明天起、10日鴨蛋的產地價與批發價，同步上漲3元，產地價為每台斤48元，是歷史新... , https://udn.com/news/story/7266/7020057?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:49:28 , udn , 竹山工業區大停電今協調 台電承諾賠償但不保證不停電 , https://udn.com/news/story/7325/7020060?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:49:38 , udn , 針對3月3日竹山工業區無預警停電事件，竹山工業區廠商協進會上午邀台電南投區處舉行停電損失協調會，台電副處長趙明清表達歉意... , https://udn.com/news/story/7325/7020060?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:50:53 , udn , 男子靠刺青長出「六塊腹肌」 網笑噴：該刺布萊德彼特的臉 , https://udn.com/news/story/6810/7018261?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:51:03 , udn , 飲食控制、定期運動都要花費不少心力，要長出六塊腹肌可不是容易的事。國外一名男子為了能快速達到六塊腹肌的目標，乾脆直接用刺青的方式將腹肌「刺在肚子上」。 , https://udn.com/news/story/6810/7018261?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:51:24 , udn , 風電公司涉行賄雲縣議員向縣府施壓 府方曝光原因 , https://udn.com/news/story/7321/7020078?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:51:34 , udn , 達德能源公司疑因在雲林縣內設立風機發電，受地方人士抗爭、縣議會部分議員反對，及向縣府申請相關公文、建照及使照時不如預期順... , https://udn.com/news/story/7321/7020078?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:51:54 , udn , 中國官方：內蒙露天煤礦坍塌53人失聯或死亡 , https://udn.com/news/story/7332/7020035?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:52:05 , udn , 中國內蒙古阿拉善左旗新井煤業一座露天煤礦2月22日發生大面積坍塌事故，中國應急管理部部長王祥喜7日交待最新情況，指事故造... , https://udn.com/news/story/7332/7020035?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:52:25 , udn , 綠批楊文科擺爛害選手傷 竹縣府：體育署肯定縣長籌辦 , https://udn.com/news/story/7324/7020072?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:52:36 , udn , 民進黨今批評新竹縣府發包全中運工程有「4大擺爛」，前竹市議員李妍慧更轟新竹縣長楊文科甩鍋，前天已去紐西蘭玩，要求楊出面說... , https://udn.com/news/story/7324/7020072?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:52:56 , udn , 超香快更新！《瑪車8》DLC賽道第4彈登場、還新增1角色 歷任賽道一次看 , https://udn.com/news/story/7088/7020027?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:06 , udn , 在任天堂（Nintendo）主機Switch的遊戲《瑪利歐賽車8 豪華版》已在該平台推出快6年，至今仍在熱銷排行榜上，先前也推出DLC「賽道通行證」（季票），共有48個賽道，分成6次登場，今天（3月9日）推出第4彈，除了8個賽道之外，還新出一個角色，難怪被網友大讚「超香」。 , https://udn.com/news/story/7088/7020027?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:27 , udn , 郭樹清出任人大財經委副主任委員 傳將退居二線 , https://udn.com/news/story/7333/7020053?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:31 , udn , 荷蘭出口管制升級 ASML聲明：DUV出口需要申請許可 , https://udn.com/news/story/7241/7020031?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:37 , udn , 大陸第十四屆全國人民代表大會財政經濟委員會主任委員、副主任委員、委員名單公布，其中，銀保監會主席郭樹清任副主任委員。對此... , https://udn.com/news/story/7333/7020053?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:41 , udn , 荷蘭出口管制升級，對此微影設備大廠ASML在8日發布聲明提到，相關DUV出口需要申請許可。 , https://udn.com/news/story/7241/7020031?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:54 , udn , 確診輕症3月20日起「0+n」教部建議5日內自請病假 , https://udn.com/news/story/7314/7020103?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:53:58 , udn , 大陸城市財富調查 「北上廣深」被「滬京蘇杭」取代 , https://udn.com/news/story/7333/7020052?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:54:04 , udn , 中央流行疫情指揮中心今天宣布，若疫情穩定，自3月20日起COVID-19篩檢陽性輕症或無症狀者，採10天自主健康管理免隔... , https://udn.com/news/story/7314/7020103?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:54:08 , udn , 大陸一項城市財富調查顯示，民眾熟知的「北上廣深」超一線城市格局被徹底打破，「滬京蘇杭」列前4，而深圳已排到十名開外。 , https://udn.com/news/story/7333/7020052?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:54:25 , udn , 換錢機整台搬走 以為沒人發現  線上監控報警逮人 , https://udn.com/news/story/7320/7020092?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:54:35 , udn , 新北市樹林區徐、邱兩名慣竊，昨天凌晨，在樹新路一家夾娃娃機店，偷走換零錢機，為躲避警方追查，不但懸掛失竊車牌，還在新莊、... , https://udn.com/news/story/7320/7020092?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:54:55 , udn , 影／屏東縣大同高中管樂合奏全國學生音樂賽蟬聯特優 , https://udn.com/news/story/6898/7020088?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:55:06 , udn , 屏東縣立大同高中參加全國學生音樂比賽在管樂合奏蟬聯高中A組決賽特優共72人參與，今年比賽自選曲，因樂曲編制，首度搭配人聲... , https://udn.com/news/story/6898/7020088?from=udn-ch1_breaknews-1-0-news
2023-03-09 14:59:52 , udn , 時力支持撥補勞保基金  王婉諭：期待政府建立長遠制度 , https://udn.com/news/story/7266/7020119?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:00:03 , udn , 勞保基金面臨嚴重虧損，行政院長陳建仁日前表示，政府會從疫後特別預算撥補300億元，時代力量黨主席王婉諭今天說，政府有責任... , https://udn.com/news/story/7266/7020119?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:00:23 , udn , 苗縣府列管百年「日本黑松」被野火焚傷  無法追責 , https://udn.com/news/story/7324/7020126?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:00:33 , udn , 苗栗縣政府唯一列管保護的通霄鎮福龍里百年「日本黑松」，上月中旬因公墓野火高溫焚傷，近日樹冠西側有一大片呈現焦黃，深受關注... , https://udn.com/news/story/7324/7020126?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:00:54 , udn , T1聯盟／霍華德親筆簽名加持 雲豹推一卡通套組 , https://udn.com/news/story/7002/7020121?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:01:04 , udn , 本周將返回主場的桃園永豐雲豹職業籃球隊，主場11連戰前宣布與一卡通公司聯手，推出專屬雲豹球星的「球員精裝一卡通套組」，兩... , https://udn.com/news/story/7002/7020121?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:01:25 , udn , 國王企鵝遭海獅甩飛「嚇到斷片」愣在原地發呆！牠把握黃金8秒帶回肥美大餐 , https://udn.com/news/story/7470/7020068?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:01:35 , udn , 有民眾在海邊捕捉到海獅獵食國王企鵝的珍貴畫面，企鵝遭到攻擊後一度懵了不逃跑傻在原地，最後慘遭海獅殺死拖到海中。 , https://udn.com/news/story/7470/7020068?from=udn-ch1_breaknews-1-0-news
2023-03-09 15:01:56 , udn , 蔡總統擬會麥卡錫引中國不滿 外交部：無權對台指點 , https://udn.com/news/story/6656/7020071?from=udn-ch1_breaknews-1-0-news
