2023-04-01 00:02:40 , udn , 台灣申請加入CPTPP 陸外交部：堅決反對 , https://udn.com/news/story/7331/7071102?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:28:01 , udn , 瓜國總統賈麥岱邀請總統蔡英文參訪被譽為馬雅文明的心臟，世界古文明中規模最大且最重要的遺跡蒂卡爾國家公園，賈麥岱說，蔡總統... , https://udn.com/news/story/123444/7072022?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:28:22 , udn , 歡慶兒童節 賴清德竹北與孩童同樂 , https://udn.com/news/story/7324/7072046?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:28:32 , udn , 竹北市政府下午在水圳森林公園舉辦「2023竹北兒童藝術節」，竹北市長鄭朝方邀請副總統賴清德出席與小朋友一同歡慶兒童節。 , https://udn.com/news/story/7324/7072046?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:30:21 , udn , 不斷更新／清明連假首日國道「紫爆」變大型停車場 零星車禍造成嚴重回堵 , https://udn.com/news/story/7266/7071358?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:30:31 , udn , 今天下午1時59分在國1南向336.1K過仁德服務區，小客車和砂石車追撞事故，已於下午2時13分排除，無人受傷，造成回堵5公里。下午2時27分在國1南向335.4K過仁德服務區，內側車道有3輛小客車追撞事故，雖然已經排除，該起車禍造成回堵8公里。 , https://udn.com/news/story/7266/7071358?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:32:51 , udn , 盼帶和平訊號 世新大學生赴上海杉達學院交流 , https://udn.com/news/story/7332/7072062?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:32:57 , udn , 會美中關係委員長 王毅：美刻意將中國打造成威脅 , https://udn.com/news/story/7331/7071596?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:33:01 , udn , 疫後兩岸交流逐步恢復，雙邊學子也漸次開展接觸與交流。世新大學28名學生31日赴陸參與上海杉達學院中華文化研習營，開展為期... , https://udn.com/news/story/7332/7072062?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:33:08 , udn , 中共中央外事辦主任王毅3月31日在北京會見美中關係全國委員會會長歐倫斯（Stephen A.Orlins）時指出，中國內... , https://udn.com/news/story/7331/7071596?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:33:22 , udn , 台南日本仙台包機首航起飛 黃偉哲率團前往盼深化交流 , https://udn.com/news/story/7326/7072059?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:33:32 , udn , 台南直飛日本仙台的包機於今天首航起飛，台南市長黃偉哲率市府團隊抵達仙台等地拜會，行銷台南。黃偉哲表示，希望能透過包機的啟... , https://udn.com/news/story/7326/7072059?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:33:53 , udn , 國際知名企業負責人紛訪中  馬斯克擬會李強母親先到 , https://udn.com/news/story/7333/7072058?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:34:03 , udn , 路透社報導，特斯拉首席執行官馬斯克(Elon Musk) 計劃最早於4 月訪問中國，兩位了解馬斯克中國行程的人士透露了這... , https://udn.com/news/story/7333/7072058?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:34:24 , udn , 三月雪剛過 雪山主峰又迎來少見的「四月雪」 , https://udn.com/news/story/7266/7072057?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:34:34 , udn , 時序已進入4月，這波春雨鋒面今天又為雪山帶來降雪，布農卡里布灣登山隊中午在臉書發布雪山山頂降下大雪的訊息，且圈谷最深積雪... , https://udn.com/news/story/7266/7072057?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:34:55 , udn , 台27線中斷近15年終拓寬 地方盼營造成紫蝶公路 , https://udn.com/news/story/7327/7072056?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:35:05 , udn , 台27 中興至大津段道路2009年遭莫拉克風災重創，民眾急難運輸改仰賴台27甲線通行，無不希望盡速完成拓寬改善，恢復昔日... , https://udn.com/news/story/7327/7072056?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:42:03 , udn , 南北之星2號駛入福州琅岐碼頭 王忠銘：小三通邁出全新一步 , https://udn.com/news/story/7327/7072071?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:42:13 , udn , 小三通已全面恢復，連江縣長王忠銘表示，南北之星2號今早從馬祖南竿的福澳碼頭出發，橫渡兩馬之間海峽，駛入閩江口航線，進入福... , https://udn.com/news/story/7327/7072071?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:48:02 , udn , 清明連假 台南陰雨擋不住觀光人潮 盛況有如過年 , https://udn.com/news/story/7326/7072083?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:48:13 , udn , 台南市觀光旅遊局統計，清明連假首日雖然上午天氣稍微陰雨，人潮情形與去年相同，預估午後旅遊台南的人潮會陸續出現，國華海安河... , https://udn.com/news/story/7326/7072083?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:48:33 , udn , 響應全民普發！Sony Xperia全系列機款推春季購機優惠 , https://udn.com/news/story/7270/7072081?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:48:43 , udn , 響應全民普發6,000元，Sony特別規畫Xperia全系列春季購機優惠活動，4月1日至4月30日於Sony行動通訊專賣... , https://udn.com/news/story/7270/7072081?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:49:04 , udn , 受頒五火山大十字勳章 蔡總統：彰顯台灣和瓜國情誼 , https://udn.com/news/story/123444/7072078?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:49:14 , udn , 蔡英文總統出訪中美洲邦交國瓜地馬拉，今晚出席瓜國總統賈麥岱國宴，並接受象徵區域整合卓越的「五火山大十字勳章」。蔡總統表示... , https://udn.com/news/story/123444/7072078?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:51:00 , udn , 影／太魯閣國家公園為獨居蜂蓋旅館 豐富生態成新亮點 , https://udn.com/news/story/7328/7072093?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:51:11 , udn , 太魯閣國家公園內生態豐富，布洛灣工作站人員發現園區有多元種類的獨居蜂，利用廢棄木板與竹管為牠們蓋「旅館」，吸引不少獨居蜂... , https://udn.com/news/story/7328/7072093?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:51:31 , udn , 雨勢攪局不減親子熱情 頭份竹南親子運動嘉年華登場 , https://udn.com/news/story/7324/7072087?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:51:42 , udn , 連假第一天，苗栗縣政府上午在竹南運動公園舉辦頭份竹南地區「童在一起．幸福有你」親子運動嘉年華，雖然有雨勢來攪局，但仍吸引... , https://udn.com/news/story/7324/7072087?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:52:02 , udn , 竹北兒藝節登場 賴清德回憶童年：現在小朋友更幸福 , https://udn.com/news/story/6656/7072088?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:52:13 , udn , 竹北兒童藝術節在水圳公園一連3天登場，不僅打造「森林」體驗，還有馬戲團、合唱團等表演，希望帶給孩子不一樣的兒童節，賴清德... , https://udn.com/news/story/6656/7072088?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:53:14 , udn , 國5雙向車多，尤其石碇-坪林交控南向路段「紫爆」，時速只有19公里。羅東交流道車多回堵；國5南向蘇澳交流道引道封閉管制，往武荖坑園區「2023宜蘭綠色博覽會」的用路人建議提... , https://udn.com/news/story/7266/7071358?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:54:01 , udn , 亞洲第一國！泰國對含糖飲料課稅 第3階段加倍徵收上路 , https://udn.com/news/story/6809/7072063?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:54:05 , udn , 受頒「五火山大十字勳章」 蔡總統：彰顯台灣和瓜國情誼 , https://udn.com/news/story/123444/7072078?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:54:11 , udn , 為了減少泰國民眾糖量攝取，泰國政府2017年起對含糖飲料徵稅，第3階段加倍徵收今天起上路。泰國政府指出，徵收含糖稅後，健... , https://udn.com/news/story/6809/7072063?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:56:03 , udn , 清明連假陰雨擋不住觀光人潮 台南景點盛況有如過年 , https://udn.com/news/story/7326/7072083?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:57:02 , udn , 中星發表聯合聲明  升級為全方位高質量前瞻性夥伴關係 , https://udn.com/news/story/7333/7072099?from=udn-ch1_breaknews-1-0-news
2023-04-01 15:57:12 , udn , 中國大陸與新加坡下午共同發表《關於建立全方位高質量的前瞻性夥伴關係的聯合聲明》，雙方一致認為，兩國始終從長遠角度和戰略高... , https://udn.com/news/story/7333/7072099?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:00:01 , udn , 新竹市西大路地下道砸1億元整建完工 議員批下雨仍漏水 , https://udn.com/news/story/7324/7072106?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:00:12 , udn , 新竹市政府去年斥資1億元整建連接市區與園區要道的西大路地下道，去年底完工。多名議員質疑該工程變更設計多達2500萬元，總... , https://udn.com/news/story/7324/7072106?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:00:32 , udn , 工程師生涯總收入可達1.6億？算法曝光慘遭吐槽 老鳥揭開實情 , https://udn.com/news/story/7269/7072029?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:00:43 , udn , 科技業的相關話題時常在網路上掀起討論，一名網友和在一線IC設計大廠的同學聊天時，談到工程師的生涯總收入，甚至保守估計職場生涯可以賺到1.6億元。貼文曝光後，釣出同行老鳥出面吐槽，「這幻想薪資只在夢裡有」。 , https://udn.com/news/story/7269/7072029?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:03:00 , udn , 「放他走」拜登籲俄羅斯釋放在押WSJ記者 稱現無計畫對等報復 , https://udn.com/news/story/6813/7072110?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:03:11 , udn , 美國總統拜登3月31日呼籲俄羅斯釋放正因間諜罪指控而在押的華爾街日報（WSJ）記者格什科維奇（Evan Gershkov... , https://udn.com/news/story/6813/7072110?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:21:01 , udn , NBA／最佳總教練離開多倫多？暴龍教頭：休賽季坐下思考 , https://udn.com/news/story/7002/7072026?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:21:11 , udn , 暴龍隊總教練諾斯（Nick Nurse）普遍被認為是NBA最優秀的教練之一，但他近年難以將球隊帶到更高階段，也讓外界討論合約將到期的他是否會留在多倫多。對此，諾斯表示，自己會在休賽季思考未來去向。
 , https://udn.com/news/story/7002/7072026?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:21:32 , udn , 高市明華國中20周年慶 師生端出精采才藝 , https://udn.com/news/story/6898/7072127?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:21:42 , udn , 辦學備受肯定的高雄明華國中今天慶祝創校20周年，師生以精彩舞蹈與打擊樂演出替學校慶生，展現傲人教學特色。學校預告，在教育... , https://udn.com/news/story/6898/7072127?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:22:03 , udn , 克服疾病上天送二寶 彰化五寶媽今受田中鎮表揚 , https://udn.com/news/story/7325/7072126?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:22:13 , udn , 再過3天是兒童節，彰化縣田中鎮公所今天在景崧文化教育園區舉辦寶寶爬行比賽等活動，中潭里民許寀筠的第五個孩子11個月大上場... , https://udn.com/news/story/7325/7072126?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:22:34 , udn , 中職／隊史第19次打開幕戰 中信兄弟邁向三連霸大業 , https://udn.com/news/story/7001/7071935?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:22:44 , udn , 中華職業棒球大聯盟34年今天將於台中洲際棒球場熱鬧開打，有望挑戰2萬人滿場，主隊為本季要挑戰3連霸的中信兄弟隊，迎戰作客... , https://udn.com/news/story/7001/7071935?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:23:04 , udn , 蔡總統出訪期間…俄外交部貶抑台灣主權 我外交部：嚴正抗議 , https://udn.com/news/story/123444/7072092?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:23:15 , udn , 俄羅斯外交部在總統蔡英文出訪期間惡意貶抑台灣主權，外交部今天對此嚴正抗議，並指出，俄國自甘淪為中國共產黨政權打手，配合中... , https://udn.com/news/story/123444/7072092?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:23:35 , udn , 星宇航空開航日本第6航點仙台 每天1班往返 , https://udn.com/news/story/7270/7072105?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:23:46 , udn , 星宇航空於今天首航仙台，這也是星宇航空開拓日本市場的第6個航點，每天都有1班往返 , https://udn.com/news/story/7270/7072105?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:24:06 , udn , 影／被問及是否會「藍白合作」？柯文哲：藍營還沒有提案怎麼合 , https://udn.com/news/story/123307/7072118?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:24:17 , udn , 台灣民眾黨高雄市黨部今天在中正公園舉辦兒童節「民眾親子野餐會」，民眾黨主席柯文哲親自南下參加，並一一跟現場上千民眾問好、... , https://udn.com/news/story/123307/7072118?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:24:37 , udn , 民間信仰紀錄片「三清」今桃園開鏡 新銳導演發豪語要做這事 , https://udn.com/news/story/7324/7072116?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:24:48 , udn , 23歲的新銳導演陳毅今開鏡拍攝「三清」這部與台灣宮廟及民俗文化有關的紀錄片，主要講述大家樂、六合彩時期落難神明故事，及民... , https://udn.com/news/story/7324/7072116?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:25:08 , udn , 蘇花改南向塞爆回堵國道5 網友被困蘇澳服務區2小時半 , https://udn.com/news/story/7266/7072115?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:25:19 , udn , 清明連假首日，大量遊客湧入東部，蘇花改南向塞爆，一路回堵到國道5號，蘇澳服務區出入口嚴重堵塞，有網友被困2小時半；宜蘭縣... , https://udn.com/news/story/7266/7072115?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:27:00 , udn , 稱川普遭起訴是劃時代事件 豔星「暴風女」：他不再碰不得 , https://udn.com/news/story/6813/7072130?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:27:10 , udn , 川普因涉支付封口費給豔星「暴風女丹尼爾斯」，成為美國史上首位被刑事起訴的前總統。丹尼爾斯在今天刊出的英國媒體訪問中表示，... , https://udn.com/news/story/6813/7072130?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:27:31 , udn , NBA／新勞資協議達成 季中錦標賽、獎項出賽限制下季上路 , https://udn.com/news/story/7002/7072109?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:27:41 , udn , 根據媒體報導，NBA與NBPA（球員工會）在稍早達成全新勞資協議，其中，聯盟將在下個賽季新增季中錦標賽，而球員若想獲得年度獎項，也必須出賽足夠場數。

雖然目前正在運行的合約持續到下賽季，但NBA , https://udn.com/news/story/7002/7072109?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:28:02 , udn , 新竹市推自備容器集點抽大獎 113餐飲店家響應給優惠 , https://udn.com/news/story/7324/7072139?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:28:12 , udn , 迎合環保趨勢，新竹市政府為鼓勵民眾購買餐飲時養成自備餐盒、飲料杯的好習慣，即日起至9月30日舉辦「新竹環保咖～自備盒杯．... , https://udn.com/news/story/7324/7072139?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:28:33 , udn , 滑水界金馬獎  衝浪女神陳美彤空翻上台獲三項大獎 , https://udn.com/news/story/7002/7072138?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:28:43 , udn , 由台北市滑水協會，主辦的水上運動最大頒獎典禮「第三屆嘻哈滑人大賞」昨天在Westar場地盛大舉辦，此頒獎典禮被譽為「滑水... , https://udn.com/news/story/7002/7072138?from=udn-ch1_breaknews-1-0-news
