2023-04-14 00:00:05 , udn , 融合客家精神與法料神髓 「CEO 1950」春季新菜登場 , https://udn.com/news/story/7270/7096920?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:57:31 , udn , 彰化縣政府今年放寬高齡機車補助年限，只要在2010年12月31日前出廠的機車都認定為高車齡機車，比全國認定標準還早3.5... , https://udn.com/news/story/7325/7098250?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:57:43 , udn , 死不加薪又一堆鳥事？塔羅占卜：現在的工作適合我嗎？ , https://udn.com/news/story/7268/7094703?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:57:51 , udn , 國防部今偵獲共機6架次 2共機逾越中線及西南空域 , https://udn.com/news/story/10930/7098249?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:57:54 , udn , 對於現在的工作，你常覺得很茫然嗎？好久沒加薪、日子一天過一天，你問自己「該換工作了嗎？」。塔羅占卜師 rubytarot2020 在IG分享工作占卜「現在的工作適合我嗎」，快來看看天使們給你什麼建議。 , https://udn.com/news/story/7268/7094703?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:58:02 , udn , 國防部今天下午發布新聞稿指出，今日迄1400時止，國軍計偵獲共艦4艘、共機6架次於台灣周邊海空域活動，其中無偵7、BZK... , https://udn.com/news/story/10930/7098249?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:58:14 , udn , 影／與台中松鶴文健站長者共進午餐 蔡總統：我們都會老 , https://udn.com/news/story/6656/7098268?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:58:25 , udn , 蔡英文總統今抵達台中市，第二站來到和平區松鶴文健站，進場受到長者以泰雅族歌謠歡迎，場面熱絡。蔡英文致詞強調「我們都會老」... , https://udn.com/news/story/6656/7098268?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:59:24 , udn , 凱基證券要併群益證券？ 業界這麼看 , https://udn.com/news/story/7251/7098241?from=udn-ch1_breaknews-1-0-news
2023-04-14 15:59:34 , udn , 群益證券（6005）今日股價帶量大漲9.6%，收在13.7元，創波段高點，市場謠傳可能與開發金（2883）旗下凱基證券洽... , https://udn.com/news/story/7251/7098241?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:00:56 , udn , 王世堅遭控涉入中泰花園200億拆除案 當事人力挺重返國會 , https://udn.com/news/story/123307/7098237?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:06:15 , udn , 霜淇淋吃好爽！全家店員「1句話」豪擠8圈半 網驚：淡水老街打過工 , https://udn.com/news/story/120915/7098248?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:06:25 , udn , 近日全家超商推出新口味霜淇淋，再搭配促銷活動，引起不少關注。近日一位網友購買霜淇淋時，店員主動問了一句「要不要大支的」，幸運地獲得一支巨無霸霜淇淋，開心到直呼「此生無憾了」。 , https://udn.com/news/story/120915/7098248?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:06:46 , udn , 惡意的深淵：宮部美幸《模仿犯》與「非虛構」的社會眾生相 , https://udn.com/news/story/6812/7098294?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:06:56 , udn , 《模仿犯》在宮部美幸的推理小說之中可以說是一個分水嶺般的存在。這並不是她的成名作——早期作品《鄰人的犯罪》以及《火車》等都已經漸漸為其打開知名度。但《模仿犯》標誌著一個新的高度。這可以說是她所有小說之中格局與規模最大的作品之一。在長達1,400頁，出場人物高達43名的篇幅之中，宮部美幸深刻地勾勒出一個在連續殺人事件之中的社會眾生相。更甚，《模仿犯》對於犯罪惡意的描述之深刻，對於其創作者本身都是一種負擔。 , https://udn.com/news/story/6812/7098294?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:07:17 , udn , 中職／漲粉30萬李多慧嚇一跳 認識台灣啦啦隊文化很興盛 , https://udn.com/news/story/7001/7098291?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:07:27 , udn , 樂天桃猿隊韓籍樂天女孩李多慧首度現身球場，今起連續三天要在桃園棒球場展現笑容、熱力應援，宣布加盟後IG漲粉30萬，李多慧... , https://udn.com/news/story/7001/7098291?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:07:48 , udn , 人妻抓到老公看A片怒「這是出軌」 要他看醫生花5個月戒片 , https://udn.com/news/story/6810/7097770?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:07:58 , udn , 人都有七情六慾，收看成人片也是排解壓力的方式之一，然而美國一名網紅人妻發現她的老公看成人片DIY，痛批他「毀了這個家」，甚至說「我不曉得該如何繼續這段婚姻」，後續她的老公看心理醫師，花了五個月終於戒掉這個習慣。 , https://udn.com/news/story/6810/7097770?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:08:19 , udn , 日本行人禮讓汽車「成陷阱」？駕訓班教練發「勸世文」籲小心受罰 , https://udn.com/news/story/6812/7098285?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:08:29 , udn , 為洗刷行人地獄惡名，台灣提高車輛未禮讓行人罰則，警察也加強取締這類違規。但若在沒有號誌的行人穿越道，有行人停下腳步，要車... , https://udn.com/news/story/6812/7098285?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:08:50 , udn , 被嗆「當選靠阿公」 蔣萬安反擊：選民一票票選出 , https://udn.com/news/story/7323/7098276?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:11:23 , udn , 2寶媽也能當鈑金烤漆「黑手」！5年職訓從會計考雙技術士證照 , https://udn.com/news/story/7323/7098262?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:12:13 , udn , 台灣東北空域劃禁飛區？　汪文斌：「禁飛區」的說法是不準確的 , https://udn.com/news/story/7333/7098331?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:12:23 , udn , 依據大陸《澎湃新聞》報導，大陸外交部發言人汪文斌下午主持例行記者會時，有記者提問中國的海事部門近日宣佈在周日將會在台灣島... , https://udn.com/news/story/7333/7098331?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:12:44 , udn , 蔣萬安答詢又動怒  還嗆議員「講3次，代表很重要」 , https://udn.com/news/story/6656/7098332?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:12:54 , udn , 台北市政府在台灣燈會期間邀請上海團來台賞燈，但行程卻被質疑大搞黑箱，且疑似臨時更改行程，讓媒體撲空。台北市長蔣萬安下午赴... , https://udn.com/news/story/6656/7098332?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:13:15 , udn , 影／分流支架治腦動脈瘤 患者擺脫動脈瘤破裂出血風險 , https://udn.com/news/story/7266/7098327?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:13:25 , udn , 台南市立安南醫院近年發展微創導管介入治療，引進新技術設備，3年來各類腦血管疾病導管介入治療患者近200例、腦中風取栓術與... , https://udn.com/news/story/7266/7098327?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:13:46 , udn , NBA／蟬聯得分王成MVP最大熱門 安比德：說不在乎是騙人的 , https://udn.com/news/story/7002/7098304?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:13:56 , udn , 76人球星安比德（Joel Embiid）已連兩季無緣MVP，本季他的表現和球隊戰績都再進化，官網最新一期MVP榜也超越金塊隊約柯奇（Nikola Jokic），排名第一。安比德受訪時直言MVP很有意 , https://udn.com/news/story/7002/7098304?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:14:17 , udn , 中職／樂天「最強洋將」李多慧來了！最愛珍奶還有這一物 , https://udn.com/news/story/7001/7098325?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:14:27 , udn , 樂天桃猿隊啦啦隊韓籍「洋將」李多慧首度現身球場，樂天女孩隊友們送上泡菜、海苔、行李箱等禮物，李多慧10日就來台準備今天的... , https://udn.com/news/story/7001/7098325?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:14:48 , udn , 辜濓松夫人辜林瑞慧今早安詳辭世 , https://udn.com/news/story/7239/7098318?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:14:58 , udn , 中國信託金融控股公司創辦人辜濓松夫人辜林瑞慧女士今（14）日上午11時許，於家中安詳辭世，四位子女及孫子女皆隨侍在側，享... , https://udn.com/news/story/7239/7098318?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:15:19 , udn , 88槍擊起訴王文宗 藍營蔡育輝嗆：怎不查2.5億光電利益？ , https://udn.com/news/story/7315/7098312?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:15:29 , udn , 台南地檢署今天偵結88槍以共犯起訴王文宗，台南市議會國民黨團表示相當不解，書記長蔡育輝說，犯案動機是刑事犯罪偵查的關鍵要... , https://udn.com/news/story/7315/7098312?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:15:50 , udn , 飼主路邊兜售拉布拉多寶寶 狗媽媽「眼裡滿是淚光」煎熬等待和骨肉分離 , https://udn.com/news/story/7470/7098297?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:16:00 , udn , 至親骨肉分離令人不捨！飼主在路邊兜售一窩拉布拉多寶寶，牠們的媽媽就在一旁眼睜睜看著，眼裡盡是難過與不捨。 , https://udn.com/news/story/7470/7098297?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:18:19 , udn , 北市林森北路周遭3處遭縱火 警逮1男釐清中 , https://udn.com/news/story/7315/7098342?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:18:29 , udn , 台北市中山區林森北路今早接連發生縱火案，警方下午已查獲涉案的黃姓男子，正偵詢釐清案情，詢後將依公共危險罪嫌將其送辦。 , https://udn.com/news/story/7315/7098342?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:18:50 , udn , 田徑／3屆奧運金牌鏈球女王參戰 台灣公開賽5月登場 , https://udn.com/news/story/7005/7098339?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:19:01 , udn , 暌違4年台灣國際田徑公開賽今年將再度邀請外籍選手參賽，其中在奧運女子鏈球完成3連霸的波蘭「鏈球女王」沃達雷茲克（Anit... , https://udn.com/news/story/7005/7098339?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:19:52 , udn , 赴議會答詢再動怒 蔣萬安還嗆議員「講3次，代表很重要」 , https://udn.com/news/story/7323/7098332?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:21:54 , udn , 子孫隨侍在側…辜濓松夫人辜林瑞慧今辭世 享壽83歲 , https://udn.com/news/story/7239/7098318?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:24:15 , udn , NBA／西區兩大人氣前鋒首輪碰頭 太陽杜蘭特先讚快艇雷納德 , https://udn.com/news/story/7002/7098295?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:24:25 , udn , NBA季後賽即將到來，第一輪賽事中，兩大前鋒杜蘭特（Kevin Durant）和雷納德（Kawhi Leonard）之間的對壘格外引人注目。

太陽隊在本季中段，透過重磅交易引進杜蘭特，最終位居西 , https://udn.com/news/story/7002/7098295?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:24:46 , udn , 抗旱  南水局在高屏溪續完成7口抗旱井 , https://udn.com/news/story/7327/7098358?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:24:56 , udn , 南部水情嚴峻，經濟部水利署南區水資源局積極推動2023年穩定南部供水抗旱計畫，目前已完成7口高屏溪抗旱井，預計4月底前供... , https://udn.com/news/story/7327/7098358?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:25:17 , udn , MLB／光芒打出的棒球百科 139年前開季20連勝純度低有原因 , https://udn.com/news/story/6999/7098354?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:25:27 , udn , 光芒隊開季13連勝，讓一支只在歷史上短暫存在3年的隊名重新出現在報導中：聖路易逃亡黑奴隊（St. Louis Maroo... , https://udn.com/news/story/6999/7098354?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:25:48 , udn , AIT處長出遊照意外揪行人地獄 警稱1關鍵「貨車真能停騎樓」 , https://udn.com/news/story/7320/7098353?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:25:58 , udn , 美國在台協會（AIT）處長孫曉雅昨在臉書專頁張貼照片，分享她與丈夫出遊經歷，其中1張在台北市迪化街的合照顯示，騎樓內停有... , https://udn.com/news/story/7320/7098353?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:26:19 , udn , 男販毒判刑18年逃逸日本11年 台日合作今遣返回台 , https://udn.com/news/story/7315/7098347?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:26:29 , udn , 47歲陳姓男子11年前因涉嫌販賣海洛因，遭法院判刑18年4個月，他潛逃日本，日前他以郵寄方式申請逾期護照更新，刑事局與日... , https://udn.com/news/story/7315/7098347?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:27:14 , udn , 美國監聽疑雲延燒 尹錫悅支持率時隔5個月跌破3成 , https://udn.com/news/story/6809/7098197?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:27:24 , udn , 最新南韓民調顯示，南韓總統尹錫悅施政支持度較上週下跌4個百分點，時隔5個月跌至30%以下，外交表現被選為最大因素，民調機... , https://udn.com/news/story/6809/7098197?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:27:45 , udn , 彰化百年媽祖廟年輕化 將辦療育系植物組合賽 , https://udn.com/news/story/7325/7098364?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:27:55 , udn , 近年療癒系多肉植物走紅，連媽祖都喜愛，彰化縣二水鄉百年宮廟安德宮舉辦媽祖文化季，邀請全國十間以上友廟參與贊境賜福，4月2... , https://udn.com/news/story/7325/7098364?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:28:16 , udn , 中市北屯人口將破30萬大關 第30萬名設籍幸運兒獲7萬元好禮 , https://udn.com/news/story/7325/7098365?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:28:26 , udn , 台中市總人口數截至今年3月底總計282萬6230人，全市第一大行政區「北屯區」截至昨日達29萬8776人，將突破30萬大... , https://udn.com/news/story/7325/7098365?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:30:15 , udn , 三重某國小水溝裡傳聲音 打開一看…竟有光頭男躲裡面　　 , https://udn.com/news/story/7320/7098389?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:30:26 , udn , 新北市三重區馬姓男子， 10日當天翻牆進入某國小校園躲進水溝內，近中午中年級學生遊玩聽到水溝蓋底下有聲音，他們趨前一看，... , https://udn.com/news/story/7320/7098389?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:30:46 , udn , 高雄人倫悲劇拿充電線勒斃自閉兒 父電話報案：我殺人了 今判4年 , https://udn.com/news/story/7320/7098386?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:30:57 , udn , 高雄市梓官區黃姓男子與妻長期照顧，患有情緒、言語多重障礙的兒子；前年兒情緒失控與母親發生口角，黃男為制止與演變成肢體衝突... , https://udn.com/news/story/7320/7098386?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:31:17 , udn , 公費流感疫苗接種對象今年擴大 這族群約有兩千人受惠 , https://udn.com/news/story/7266/7098383?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:31:28 , udn , 每年10月開放公費流感疫苗接種，衛福部疾管署考量身心障礙者自我照顧能力較差，受感染機會較高，同意納入將身心障礙者社區式服... , https://udn.com/news/story/7266/7098383?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:31:48 , udn , 法務部今檢審會 通過檢察長入圍12人名單　 , https://udn.com/news/story/7321/7098368?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:31:59 , udn , 檢察官人事審議委員會民選委員昨天漏夜召開「會前會」，在角逐檢察長人選中挑出12名入圍者，今天上午經由正式檢審會確認，提供... , https://udn.com/news/story/7321/7098368?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:32:56 , udn , 中職／漲粉30萬李多慧嚇一跳 曝選擇台灣啦啦隊原因 , https://udn.com/news/story/7001/7098291?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:33:20 , udn , 彰化百年媽祖廟年輕化 將辦療癒系植物組合賽 , https://udn.com/news/story/7325/7098364?from=udn-ch1_breaknews-1-0-news
2023-04-14 16:34:22 , udn , 抗旱！南水局在高屏溪續完成7口抗旱井 4月底前可供水 , https://udn.com/news/story/7327/7098358?from=udn-ch1_breaknews-1-0-news
