2023-03-22 00:05:37 , udn , 「海水煉金」5年前台中沒成 今年將在大陸成真？ , https://udn.com/news/story/7331/7047525?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:42:59 , udn , 台積電增加高雄水電負荷 學者預警缺電危機 , https://udn.com/news/story/7327/7048931?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:43:10 , udn , 半導體是高耗能產業，未來台積電高雄廠運轉後增加用電126萬瓩、用水8萬噸。學者預警說，高雄南電北送，大林廠兩部燃電機組及... , https://udn.com/news/story/7327/7048931?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:43:30 , udn , 安心就業計畫6月底掰掰 勞部將下修僱用安定措施啟動門檻 , https://udn.com/news/story/7269/7048929?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:43:41 , udn , 疫後時代，生活逐漸回歸常態，諸多紓困政策的法源依據「嚴重特殊傳染性肺炎防治及紓困振興特別條例」將於6月30日到期，提供因... , https://udn.com/news/story/7269/7048929?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:44:01 , udn , 老翁昏睡醫師檢查低血鈉造成 追蹤發現是肺結核引發 , https://udn.com/news/story/7266/7048922?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:44:11 , udn , 基隆市1名老翁持續昏睡，家人送醫檢查血鈉偏低，給予高張食鹽水滴注才恢復意識。老翁低血鈉原因不明，因有體重減輕、乾咳症狀，... , https://udn.com/news/story/7266/7048922?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:44:32 , udn , 協助弱勢領6000元 南市社會局社加開16處便民服務窗口 , https://udn.com/news/story/7326/7048923?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:44:42 , udn , 行政院全民普發6000元可由5大管道領取，其中登記入帳部份，今天上午8時開始線上登記，考量部分弱勢民眾對於普發資訊的獲取... , https://udn.com/news/story/7326/7048923?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:45:03 , udn , 傻眼貓咪！空服員抱「一團會呼吸的肉」問誰家的貓 補刀一句笑翻機上乘客 , https://udn.com/news/story/7470/7048895?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:45:13 , udn , 別想關住本喵！一名專欄作家近日搭飛機前往紐約，這時機上的空服員突然抱出一隻大貓在走道展示，詢問是否有人的貓皇不小心逃出籠子。而話才剛說完，空服員隨即又補上一句「這隻貓真的好重」，配上貓貓搞不清楚狀況的表情，讓機上乘客忍不住笑了出來。 , https://udn.com/news/story/7470/7048895?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:45:34 , udn , 汽車車牌兩邊「黏2片凸面鏡」要幹嘛？內行揭暗黑真相：根本違法 , https://udn.com/news/story/120911/7048706?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:45:44 , udn , 有些民眾會改裝自己的愛車，以便提升駕駛感受，但切記不要觸法。日前有駕駛在路上，發現前方轎車的後車牌裝了兩面凸照鏡，原本以為那是要用來反制後方來車的遠燈照射，不過有內行人出面指出，「那不是防遠燈，那是用來讓測速照相照相失靈過曝光，這是違法的」。 , https://udn.com/news/story/120911/7048706?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:46:05 , udn , 整個景區人山人海…他曝「這期間」別去日本玩 網友建議：要做功課 , https://udn.com/news/story/7266/7048839?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:46:15 , udn , 疫情解封後，不少民眾立刻買機票衝出國旅遊，解放三年沒出國的心情。一名網友想提醒大家，「有幾個時段」千萬不要來日本玩，因為路上不管是日本人還是外國人都非常多，希望大家先做好功課，不要到時又在抱怨「人怎麼這麼多啊」。 , https://udn.com/news/story/7266/7048839?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:47:06 , udn , 港媒：馬英九28日將在南京中山陵發表公開講話 , https://udn.com/news/story/7331/7048909?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:47:47 , udn , 繁星／斗南高中錄取率7成 機械系夯到「可組校友會」 , https://udn.com/news/story/6925/7048943?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:47:57 , udn , 繁星放榜，全國錄取率為62.71％，雲林縣斗南高中雖為社區型高中，不過應屆考生相當上進，成績亮眼，錄取率達70％，比全國... , https://udn.com/news/story/6925/7048943?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:48:18 , udn , 內壢文化公園滑梯粗糙孩童恐受傷 桃交通局將修繕 , https://udn.com/news/story/7324/7048942?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:48:28 , udn , 桃園中壢內壢文化公園內不僅有兒童駕駛訓練場，更有許多共融式遊具，2020年啟用至今，每到周末總吸引爸媽帶小孩玩樂，不過卻... , https://udn.com/news/story/7324/7048942?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:48:49 , udn , 中職／桃猿林立三年複數約細節出爐 陳俊秀月薪大砍20萬 , https://udn.com/news/story/7001/7048936?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:48:59 , udn , 樂天桃猿隊今天宣布第二波談薪結果，年度MVP林立獲得三年合約，月薪從68萬元起跳，最後一年可達76萬元，另外去年賽繼表現... , https://udn.com/news/story/7001/7048936?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:50:21 , udn , 今年已缺水…台積電高雄廠運轉後 學者再示警缺電危機 , https://udn.com/news/story/7327/7048931?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:50:57 , udn , 新北情侶吵架 住宅大樓白煙漫天 竟是女持滅火器狠噴 , https://udn.com/news/story/7320/7048957?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:51:08 , udn , 新北市消防局今天中午獲報，土城區一處18層樓的集合式住宅大樓有煙冒出，疑似發生火警，消防人員及警方獲報到場，無火煙跡象，... , https://udn.com/news/story/7320/7048957?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:51:28 , udn , 影／登記初選搶頭香 王鴻薇：加倍努力應戰 , https://udn.com/news/story/6656/7048956?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:51:39 , udn , 國民黨2024立委選舉初選登記今（22）日開跑，立委王鴻薇下午抵達國民黨台北市黨部登記參選第三選區立委提名，經詢問發現自... , https://udn.com/news/story/6656/7048956?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:51:59 , udn , T1聯盟／霍華德來台打球很開心 盼下季再披雲豹戰袍 , https://udn.com/news/story/7003/7048927?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:52:10 , udn , 台灣職籃T1聯盟桃園永豐雲豹「魔獸」霍華德來台掀起熱潮，他今天表示，來台打球很開心，讓他找到許多熱情，現階段先幫雲豹拚季... , https://udn.com/news/story/7003/7048927?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:52:30 , udn , 繁星放榜斗南高中錄取率7成 機械系夯到「可組校友會」 , https://udn.com/news/story/6925/7048943?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:53:01 , udn , 新科首長雖不必逢前朝必反 但有責任呈現執政真實面 , https://udn.com/news/story/6656/7048950?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:53:11 , udn , 新科縣市首長上任將滿一百天，桃園長張善政及新竹市長高虹安同以調查工程缺失為上任起手式之一，高虹安先瞄準選舉期間鬧得沸沸揚揚的棒球場案，揭開草皮下的「暗瘡」，桃園市長張善政除調查三案，這周五還將為前市府「北景雲計畫」缺失，親赴監察院說明，更備受關注。 , https://udn.com/news/story/6656/7048950?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:53:32 , udn , 影／霧鎖金門15架次航班取消 上千位民眾受影響 , https://udn.com/news/story/7266/7048941?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:53:42 , udn , 受南風鋒面影響，金門尚義機場一早就宣布關場，中午前的班機全數取消，機場到處擠滿等候飛機的民眾，共取消15航班，受影響行程... , https://udn.com/news/story/7266/7048941?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:53:59 , udn , NBA／泰托姆追平「大鳥」柏德35年紀錄 再拚隊史場均最高分 , https://udn.com/news/story/7002/7048934?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:54:09 , udn , 泰托姆（Jayson Tatum）在稍早對陣國王隊比賽中砍下36分，不僅幫助隊伍拿下勝利，也讓自己追平「大鳥」柏德（Larry Bird）多年前締造的隊史紀錄。

經過與國王一戰，泰托姆摘下了本季 , https://udn.com/news/story/7002/7048934?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:54:30 , udn , 開箱影片／Xiaomi筋膜按摩槍低噪音高CP！看「壓力指標」讓肌肉輕鬆放個假 , https://udn.com/news/story/122192/7048329?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:54:40 , udn , 不論是長期久坐或是因運動習慣造成的肌肉緊繃，都需要好好的放鬆一下，每次都找真人按摩似乎「太花錢」了。YouTube頻道「束褲3C團」日前開箱小米Xiaomi筋膜按摩槍。貼心的三段變速模式搭配三種不同的替換頭讓不同族群的人享受最佳的紓解效果。此外，更是有低噪音無聲馬達降噪技術，最低居然只有45分貝！ , https://udn.com/news/story/122192/7048329?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:56:32 , udn , 朱立倫拍板總統人選採徵召 綠委：再度扛起爭議「非常有智慧」 , https://udn.com/news/story/123307/7048954?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:56:43 , udn , 國民黨2024年總統選舉提名，採取徵召方式，民進黨立委鄭運鵬認為，國民黨主席朱立倫再度扛起爭議，非常有智慧，至於去年底以... , https://udn.com/news/story/123307/7048954?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:56:58 , udn , 亞太電信未落實查核電信用戶身分 NCC首度重罰450萬元 , https://udn.com/news/story/7240/7048969?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:57:09 , udn , NCC（國家通訊傳播委員會）委員會今（22）日決議，亞太電信未落實電信用戶身分查核，合計裁處罰鍰450萬元，這也是NCC... , https://udn.com/news/story/7240/7048969?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:57:29 , udn , 女室內設計師監工 慘遭7旬色業主掀衣問罩杯摸胸吃豆腐 , https://udn.com/news/story/7317/7048965?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:57:40 , udn , 70多歲梁姓老翁，因兒子出資裝修房子，2021年間認識年輕女室內設計師，竟色慾薰心問女設計師內衣是否穿36Ｃ，要送她一套... , https://udn.com/news/story/7317/7048965?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:59:01 , udn , 新北住宅大樓白煙漫天 竟是女持滅火器狠噴男友家 , https://udn.com/news/story/7320/7048957?from=udn-ch1_breaknews-1-0-news
2023-03-22 15:59:58 , udn , 新港164線爆裂 水公司辦地方說明允7處窨井增透氣管 , https://udn.com/news/story/7326/7048983?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:00:08 , udn , 嘉義縣嘉164縣道新港鄉大潭村自來水公司施工管制封閉路段，2月22日發生爆裂造成柏油路面碎裂引譁然。今天中午水公司第五區... , https://udn.com/news/story/7326/7048983?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:00:29 , udn , 百年Acqua di Parma香水換限定包裝！簡約設計融工業風 , https://udn.com/news/story/7270/7048982?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:00:40 , udn , 1916年問世的Acqua di Parma最經典香水「克羅尼亞經典古龍水」，至今已經超過百年歷史，香味從未更改過，此次... , https://udn.com/news/story/7270/7048982?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:01:00 , udn , 局長備詢怒嗆綠議員 張善政：他會做好情緒控管 , https://udn.com/news/story/7324/7048981?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:01:10 , udn , 桃園市長張善政今天到議會首次備詢，結果市府法務局長賴彌鼎因不滿民進黨議員批評「施政報告抄襲、尸位素餐」，當場拍桌對罵。張... , https://udn.com/news/story/7324/7048981?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:01:31 , udn , 他iPhone忘記關閉「這一功能」慘被盜刷28萬！竊賊免解鎖就可輕鬆偷 , https://udn.com/news/story/7098/7048853?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:01:41 , udn , 蘋果（Apple）iPhone不用解鎖也被盜刷卡消費嗎？一名美國網友分享自己出遊時，車窗遭到擊破後，錢包和手機被竊賊偷竊，並遭盜刷消費了9200美金（約28萬元新台幣），僅因為它的iPhone沒有關閉鎖定時「用訊息回覆」的功能，讓系統誤以為是持卡者本人刷卡而發生悲劇。 , https://udn.com/news/story/7098/7048853?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:02:02 , udn , 食品容器公司短報回收費逾1.2億 環署：檢舉給20%至50％獎金 , https://udn.com/news/story/7266/7048970?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:02:12 , udn , 彰化賴姓兄妹共同經營免洗餐具容器製造廠，為少繳回收清除處理費，涉短報一次性容器生產量，短漏回收清除處理費逾1.2億元。環... , https://udn.com/news/story/7266/7048970?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:02:59 , udn , 影／搶頭香登記立委初選 王鴻薇：歡迎徐國勇來我選區 , https://udn.com/news/story/6656/7048985?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:03:03 , udn , 民進黨：侯友宜一切都是欺騙 難怪網路都罵政治渣男 , https://udn.com/news/story/123431/7048968?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:03:10 , udn , 國黨立委王鴻薇今(22)日下午至國民黨台北市黨部領表登記參加立委初選，受訪時表示，今天是好預兆搶到頭香領表登記，自己對這... , https://udn.com/news/story/6656/7048985?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:03:14 , udn , 民進黨新聞部主任張志豪今天表示，新北市長侯友宜今天納入國民黨中央選舉提名委員會，請問侯友宜所謂的好好做代誌呢？承諾市民的... , https://udn.com/news/story/123431/7048968?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:03:30 , udn , 工人斷11處肋骨...老闆娘霸氣一句「我處理」 醫嘆：再也遇不到這樣的老闆 , https://udn.com/news/story/120912/7048903?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:03:40 , udn , 外科醫師杜承哲昨天在自己的臉書專頁上分享一則暖心故事。他遇到一名患者是工人，因為胸痛來就醫，當下發現是情況十分嚴重的「連枷胸」需要進一步手術，醫藥費卻不夠。正在傷腦筋的時候，患者老闆娘卻突然出現，霸氣說出「我來處理」要負擔所有費用，讓杜承哲大為感動。 , https://udn.com/news/story/120912/7048903?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:04:01 , udn , 誠品高雄義享展店 逾500坪空間第三季見客 , https://udn.com/news/story/7266/7048986?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:04:11 , udn , 誠品生活宣布，預計今年第三季進駐高雄義享時尚廣場3樓，展開結合誠品書店、誠品生活商場及文創平台expo等逾500坪的全新... , https://udn.com/news/story/7266/7048986?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:05:58 , udn , 國人心肌梗塞年輕化  醫師曝關鍵 多是做了「這件事」 , https://udn.com/news/story/7266/7049004?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:06:09 , udn , 王瞳的丈夫、馬來西亞歌手艾成去年8月過世，沒想到今日又傳出噩耗，艾成的40歲弟弟艾翔於周一（3/20）在馬來西亞猝逝，死... , https://udn.com/news/story/7266/7049004?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:06:29 , udn , 整理包／4大超商「清明連假補班日」限定優惠一次看　咖啡、哈根達斯、冰沙全入列 , https://udn.com/news/story/7270/7048998?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:06:34 , udn , 食品容器公司短報回收費逾1.2億 環保署：檢舉給20%至50％獎金 , https://udn.com/news/story/7266/7048970?from=udn-ch1_breaknews-1-0-news
2023-03-22 16:06:40 , udn , 雖然今年連續假期天數多，但上班族得先熬過鬱悶的補班日，尤其3月是上班天數最多的月份，迎接即將到來的兒童節、清明節5天連假，... , https://udn.com/news/story/7270/7048998?from=udn-ch1_breaknews-1-0-news
