2023-02-09 00:03:19 , udn , 會考生活英語／【交通篇】租借共享單車 , https://udn.com/news/story/6904/6939505?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:09:20 , udn , 才剛通過聯盟同意完成經營權的易主，並在今天舉行了新經營團隊介紹記者會的太陽隊，在下午隨即拋出交易震撼彈與籃網隊換回13屆... , https://udn.com/news/story/7002/6960822?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:09:20 , udn , 成本飆升 八方雲集調漲產品售價約5% , https://udn.com/news/story/7270/6960815?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:09:20 , udn , 成本不斷飆升，原料、食材及包裝等價格高漲，八方雲集今天宣布，因應原物料上漲及基本工資調漲，考量門市營運成本，八方雲集自2... , https://udn.com/news/story/7270/6960815?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 口罩鬆綁 高虹安：尊重學生意願 不會強制脫口罩 , https://udn.com/news/story/7324/6960837?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 新竹市長高虹安今到建功國小了解校園防疫整備情形，媒體詢問，指揮中心預計2月20日實施室內口罩鬆綁措施，如果師生不習慣脫下... , https://udn.com/news/story/7324/6960837?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 美台商會榮譽主席：支持台灣就是支持自由世界所有人民 , https://udn.com/news/story/6656/6960674?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 美台商業協會榮譽主席沃佛維茨今天率團拜訪立法院時表示，台灣的生存，不只攸關台灣人民，也關係著自由世界人民的利益，所以支持... , https://udn.com/news/story/6656/6960674?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , Temu加拿大站點內測  拼多多出海更進一步 , https://udn.com/news/story/7333/6960831?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 拼多多旗下跨境電商平台Temu正在進行加拿大站點內測，已將美國站過半產品同步至加拿大站上線。代表拼多多的出海版圖將覆蓋北... , https://udn.com/news/story/7333/6960831?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 馬英九讚揚星雲大師宗教戒毒功績 不談總統候選人話題 , https://udn.com/news/story/123303/6960829?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , 星雲大師圓寂，前總統馬英九於2月6日臉書發文表達不捨；今天親自佛光山弔唁，馬受訪時再度談及30年前擔任法務部長時，與大師... , https://udn.com/news/story/123303/6960829?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:12:20 , udn , NBA／太陽新老闆主導交易換回KD 保羅、布克興奮發文 , https://udn.com/news/story/7002/6960822?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:15:19 , udn , 女力拉美加論壇15日舉行 蔡總統與巴拉圭總統將出席 , https://udn.com/news/story/6656/6960699?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:15:19 , udn , 國際合作發展基金會今天表示，「女力拉美加論壇暨計畫成果展」15日將在台北舉行，屆時總統蔡英文與到訪的巴拉圭總統阿布鐸將出... , https://udn.com/news/story/6656/6960699?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:15:19 , udn , 室內口罩將鬆綁…學校會強制要求脫口罩？ 高虹安：尊重師生意願 , https://udn.com/news/story/120940/6960837?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:15:19 , udn , 美國消費需求減海運量也減 陸廠過完了年不急復工 , https://udn.com/news/story/6811/6960836?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:15:19 , udn , 中國大陸解除新冠肺炎疫情管制已有兩個月，但對於若干接外銷訂單的大陸製造業來說，即使過完了農曆年仍未完全復原，反映美國由於... , https://udn.com/news/story/6811/6960836?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:18:22 , udn , 開學！憂學生收假症候 醫師：調整就寢時間掌握吃動睡 , https://udn.com/news/story/6885/6960855?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:18:22 , udn , 春節過去，學生寒假即將收假，桃園市各國中小學下周起開學，許多家長擔心學童「收假症候群」，聯新國際醫院家庭醫學科主治醫師羅... , https://udn.com/news/story/6885/6960855?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:18:22 , udn , 提升行動支付服務 中華郵政2月14日起開放Google Pay , https://udn.com/news/story/7239/6960854?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:18:22 , udn , 中華郵政公司今宣布，為提供多元行動支付體驗，2月14日起開辦Google Pay服務，儲戶持郵政VISA金融卡於手機An... , https://udn.com/news/story/7239/6960854?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 台鐵太魯閣事故處分停權案 監造廠商興訟敗訴 , https://udn.com/news/story/7321/6960845?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 台鐵太魯閣事故多人死傷案，台灣鐵路管理局追究廠商聯合大地工程顧問公司刊登政府採購公報並停權3年。聯合不服興訟。法院認定原... , https://udn.com/news/story/7321/6960845?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , NBA／和杜蘭特互換東家 布里斯吉驚呆 , https://udn.com/news/story/7002/6960864?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 籃網隊和太陽隊在交易大限截止前完成重磅交易，籃網送出當家球星杜蘭特（Kevin Durant）與華倫(TJ Warren... , https://udn.com/news/story/7002/6960864?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 土耳其災區零下5度 台灣搜救隊砍柴生火、居民送熱烤餅 , https://udn.com/news/story/123305/6960856?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 土耳其強震傷亡嚴重，台北市搜救隊馳援，當地入夜氣溫攝氏零下5度，連搜救器材箱都結霜。搜救人員砍柴用空油桶升火取暖，吃著當... , https://udn.com/news/story/123305/6960856?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 影／赴辦事處哀悼震災罹難者 總統：台灣與土耳其同在 , https://udn.com/news/story/6656/6960862?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:20 , udn , 土耳其強震造成嚴重傷亡，總統蔡英文今天赴駐台北土耳其貿易辦事處表達關心與慰問，在簽名簿寫下「土耳其朋友加油，在這艱難的時... , https://udn.com/news/story/6656/6960862?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:21 , udn , NBA／對杜蘭特加盟太陽有何看法？厄文：恭喜他離開 , https://udn.com/news/story/7002/6960816?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:21 , udn , 杜蘭特（Kevin Durant）被籃網交易至太陽隊引起全聯盟震驚，交易當下獨行俠隊球星厄文（Kyrie Irving）正參加賽後記者會，厄文也在記者會恭喜杜蘭特。

記者會第一個問題就是「是否得 , https://udn.com/news/story/7002/6960816?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:21 , udn , 新光公主吳欣盈產「金兔小王子」 臉書分享腳印照報喜 , https://udn.com/news/story/7238/6960832?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:21:21 , udn , 民眾黨立委吳欣盈是新光集團第三代，今中午她國會辦公室證實，吳欣盈於今上午順利產下一名男嬰，吳也在臉書貼兒子腳印照分享喜訊... , https://udn.com/news/story/7238/6960832?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 苗栗獅潭協雲宮年後賞櫻潮爆發 大巴違規上山交通卡卡 , https://udn.com/news/story/7324/6960879?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 苗栗縣獅潭鄉協雲宮櫻花季年後人車爆發，連遊覽車都上山，因聯絡道苗24線狹窄會車困難，造成交通卡卡，警方提醒注意苗24線後... , https://udn.com/news/story/7324/6960879?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 救內湖塞車沒特效藥 李彥秀：捷運早鳥4折效果恐有限 , https://udn.com/news/story/7323/6960869?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 台北市長蔣萬安上任積極解決內湖塞車問題，並成立專案小組研議短中長期計畫，其中北捷正研擬「捷運推出四折早晚鳥票」，吸引民眾... , https://udn.com/news/story/7323/6960869?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 連續2起假求職真囚禁據點 萬里違法、違章民宿被強拆 , https://udn.com/news/story/7320/6960870?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 新北警金山分局去年連續查獲兩起假求職真囚禁案件，都以萬里一家違法、違章民宿當據點，警方提報新北市政府公安聯合稽查小組會議... , https://udn.com/news/story/7320/6960870?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 賴清德主導民進黨學倫規範 是「鋸箭」劍指鄭文燦、陳建仁？ , https://udn.com/news/story/6656/6960868?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 民進黨中執會昨（8）日通過「參與黨內提名公職候選人應簽署學位論文學術倫理聲明書與建立學術倫理爭議處理機制」提案，要求未來總統、立委登記初選，相關參選人要簽署「學位論文學術倫理聲明書」，同意授權民進黨審查小組進行相似度比對，或向學校、相關機關進行查證，以此做為民進黨改革學倫的宣誓。但為何引起各方爭議？

民進黨主席賴清德表示，民進黨作為執政黨，願為政治表率，通過學倫規範機制解決黨內參政人員可能涉及學倫問題，希望以誠信、公平、公正原則取得社會信任，讓選舉回歸理性與政策討論，從而取得民眾支持，也呼籲其他政黨跟進。 , https://udn.com/news/story/6656/6960868?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:20 , udn , 影／赴辦事處哀悼震災罹難者 蔡總統：台灣與土耳其同在 , https://udn.com/news/story/123305/6960862?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:21 , udn , 台股收跌19.46點 三大法人賣超19.03億元 , https://udn.com/news/story/7251/6960853?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:24:21 , udn , 台股今(9)日開低，台積電（2330）收平盤540元，創意（3443）衝高後收黑，大盤指數都在平盤以下整理，終場收在15... , https://udn.com/news/story/7251/6960853?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , momo樂公益推「搶救土耳其及敘利亞震災兒童」線上捐款 , https://udn.com/news/story/7270/6960888?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , 土耳其與敘利亞邊境發生規模7.8強震，兩國罹難人數統計已超過數萬人，台灣人紛紛響應捐助善款送暖至災區。momo「樂公益」... , https://udn.com/news/story/7270/6960888?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , 證實「桃園雞場」非法籠拍 農業局：業者已遭移送法辦 , https://udn.com/news/story/7470/6960882?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , 動保團體昨揭發不肖人士在全台6處非法拍攝場所，對鳥類有「籠拍」、「巢拍」、「誘拍」等不當拍鳥行徑，其中桃園龍潭區「桃園雞... , https://udn.com/news/story/7470/6960882?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , 投入立委黨內初選？王世堅表態：確實有在考慮 , https://udn.com/news/story/6656/6960880?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:19 , udn , 台北市議員王世堅昨天在在網路節目指出若民進黨開放北市第5選區（中正、萬華）立委初選，「我有個人的一些考量，這次可能會做一... , https://udn.com/news/story/6656/6960880?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:20 , udn , 台日半導體合作還有好消息？王美花：有適當時機就會對外報告 , https://udn.com/news/story/7240/6960857?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:27:20 , udn , 台積電（2330）赴日本熊本設廠，日商東京威力（TEL）去年於南科設營運中心，台日半導體合作密切。工商協進會今（9）日舉... , https://udn.com/news/story/7240/6960857?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:30:19 , udn , 崑大首次承辦社區大學開百餘門課程 15日前報名優惠 , https://udn.com/news/story/6898/6960896?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:30:19 , udn , 崑山科大今年受台南市教育局委託首度承辦「永康社區大學」，除公共、自主性社團更開設生活藝術、保健養生、實用技能、社營文化及... , https://udn.com/news/story/6898/6960896?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:30:19 , udn , momo「樂公益」攜世界展望會 推動「搶救土耳其及敘利亞震災兒童」線上捐款 , https://udn.com/news/story/7270/6960888?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:30:19 , udn , 台美2023有潛力 布局「台美多重資產基金」時點到 , https://udn.com/news/story/7251/6960883?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:30:19 , udn , 今年雖尚有諸多風險因子干擾金融市場，但多數國家的經濟皆已自疫後逐步復甦，IMF在1月31日公布最新經濟展望報告中，上修2... , https://udn.com/news/story/7251/6960883?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:36:20 , udn , NBA／和杜蘭特互換東家 太陽布里斯吉驚呆高喊不想離開 , https://udn.com/news/story/7002/6960864?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:20 , udn , 校園口罩想自主加嚴不脫罩要報備？ 教育部給答案 , https://udn.com/news/story/6656/6960917?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:20 , udn , 室內口罩禁令即將鬆綁，指揮中心指揮官王必勝今天宣布，將於2月20日實施室內口罩解禁，但校園考量春節與228連假，則要等到... , https://udn.com/news/story/6656/6960917?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 張麗善宣示根除C肝 鼓勵14萬人篩檢 20萬藥費健保買單 , https://udn.com/news/story/7326/6960918?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 雲林縣長張麗善宣示2025年根除C型肝炎，目前篩檢涵蓋率約52%，仍有14萬人未接受B、C型肝炎篩檢。縣府表示，民眾45... , https://udn.com/news/story/7326/6960918?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 【重磅快評】如此「資深」 萬安團隊該拉警報了！ , https://udn.com/news/story/6656/6960915?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 台北市長蔣萬安北市府發言人團隊除原有發言人羅旺哲，再新增三名副發言人，市府新聞稿將年僅卅歲的副發言人冠以「資深媒體人」，... , https://udn.com/news/story/6656/6960915?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 大陸高中出奇招！為舒緩學生身心壓力 允許「攜寵物入校」 , https://udn.com/news/story/7332/6960897?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 大陸寒假後即將開學，廣西南寧傳出一所高中學校可以帶寵物上學，還有專屬的入校證，校方證實確有此事，目的是讓學生在緊張學習中... , https://udn.com/news/story/7332/6960897?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 土耳其人批政府救災太慢 電信業全面封鎖推特 , https://udn.com/news/story/123305/6960188?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:21 , udn , 土耳其本周發生強震後，民眾們紛紛在網路上批評政府對於災情的因應。近日，土耳其推特用戶發現已無法透過國內主要電信業者使用這... , https://udn.com/news/story/123305/6960188?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:39:22 , udn , NBA／和杜蘭特互換東家 太陽布里吉斯驚呆高喊不想離開 , https://udn.com/news/story/7002/6960864?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:42:19 , udn , 太魯閣撞工程車出軌釀49死 監造商聯合大地不滿停權官司結果出爐！ , https://udn.com/news/story/7321/6960936?from=udn-ch1_breaknews-1-0-news
2023-02-09 15:42:19 , udn , 台鐵太魯閣號前年撞擊滑落邊坡的工程車而出軌，造成49死213傷，是台鐵60年來最嚴重事故，台鐵認為聯合大地工程公司監造不... , https://udn.com/news/story/7321/6960936?from=udn-ch1_breaknews-1-0-news
