2023-04-26 00:05:59 , udn , 新竹縣派出所下月將增至50所 3年內更將擴編警力近3成 , https://udn.com/news/story/7324/7123236?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:57:29 , udn , 雲林縣麥寮鄉許姓男子2003年欠國稅3千萬餘元，執行拍賣其土地抵繳659萬元後許男即四處躲藏，行政執行署嘉義分署多年追查... , https://udn.com/news/story/7321/7125047?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:57:49 , udn , 男收罰單不爽開嗆「烏龜車還檢舉別人」 網反酸：你好意思？ , https://udn.com/news/story/120911/7124491?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:58:00 , udn , 部分駕駛收到罰單時，內心多少會有點不快，認為自己得花上一筆錢來繳清罰款，不過若違規是事實，發文抗議可能會引來網友吐嘈。日前就有一名網友指出，他被「龜內線」的駕駛檢舉「用爬坡道超車」，氣憤表示「這什麼心態？」沒想到貼文反被網友嗆「你好意思？」 , https://udn.com/news/story/120911/7124491?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:58:20 , udn , 【重磅快評】馬英九頭銜反覆更改 外交部下半場擺爛 , https://udn.com/news/story/6656/7125042?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:58:31 , udn , 前總統馬英九應邀出席希臘德爾菲經濟論壇，頭銜連遭矮化，第一次外交部成功要求主辦單位更名，但主辦單位反覆，外交部卻不再據理... , https://udn.com/news/story/6656/7125042?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:58:54 , udn , 康友財報不實團體訴訟案獲部分勝訴 會計師賠償金額歷年最高 , https://udn.com/news/story/7321/7124997?from=udn-ch1_breaknews-1-0-news
2023-04-26 17:59:05 , udn , 投保中心就康友公司（6452）財報不實團體訴訟案件獲部分勝訴，臺北地方法院判決會計師應各負25％之比例責任為近來判決會計... , https://udn.com/news/story/7321/7124997?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:00:23 , udn , 澎湖遊客撿帽子跌落「仙人掌叢」 滿身刺動彈不得 , https://udn.com/news/story/7320/7125038?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:00:33 , udn , 澎湖縣西嶼鄉小門村地質館旁，今天有一名遊客不慎跌進仙人掌堆，由於身旁全是仙人掌刺，身上被刺，動彈不得，民眾求助，村長帶鐮... , https://udn.com/news/story/7320/7125038?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:01:24 , udn , 全中運／賀！博愛國中黃子源、龔嘉誼 羽球混雙摘金 , https://udn.com/news/story/7005/7125034?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:01:49 , udn , NBA／歐尼爾虧布克破「大屁股」紀錄 巴克利尷尬不失禮微笑 , https://udn.com/news/story/7002/7124969?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:02:56 , udn , 影／金門軍方悍馬車自燃民眾目睹超驚恐 驚險瞬間曝光 , https://udn.com/news/story/10930/7125007?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:03:17 , udn , 曾以偶像女團出道…19歲泰國網紅頭部中彈 與男友陳屍豪宅 , https://udn.com/news/story/6812/7125002?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:03:28 , udn , 19歲泰國網紅女偶像Supitcha "Gigi" Predajaroen於4月19日下午被發現與男友雙雙陳屍男方的14樓豪宅，頭部還中彈。警方初步推測女方是遭戀人開槍後，男方再自盡，全案正在調查中... , https://udn.com/news/story/6812/7125002?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:03:48 , udn , 囤房大戶小心 七縣市房屋稅平均多繳近5千元 , https://udn.com/news/story/7243/7125065?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:03:59 , udn , 112年期房屋稅5月1日開徵，期限至5月31日，經統計全國開徵929.18萬件、年增約1.4%，稅額為869.97億元、... , https://udn.com/news/story/7243/7125065?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:04:19 , udn , 1850元享12道米其林級美味！Alma餐廳「新」廚報到 , https://udn.com/news/story/7270/7125062?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:04:30 , udn , 是「新」廚，還是「星」廚？畢業自南法廚藝學院 École de Gastronomicom culinaire Fran... , https://udn.com/news/story/7270/7125062?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:04:50 , udn , 顏寬恒上月底天價交保 不到1個月中檢今以貪汙起訴 , https://udn.com/news/story/7314/7125057?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:05:01 , udn , •國民黨前立委顏寬恒在上月22日才領表，登記參選台中第二選區立委，未料事隔6天，台中檢調發動搜索帶回顏與其妻陳麗凌，以竊佔、偽造文書等罪，命顏寬恒夫妻以1500萬元交保，引發外界譁然，事隔不到一個月，台中地檢署今偵結依貪汙罪嫌起訴顏等人。台中地檢署表示，顏與林姓員工被檢方認定涉犯貪汙治罪條例，利用職務機會詐取財物、偽造文書、竊佔罪，另外顏妻、設計公司張姓負責人涉偽造文書罪，顏胞弟顏能賢依竊佔罪起訴。... , https://udn.com/news/story/7314/7125057?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:06:07 , udn , 談聲音的台灣史：作家回顧「台灣山胞歌選」與「這首歌」 , https://udn.com/news/story/7328/7125078?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:06:18 , udn , 過去描述「花蓮」地方山水風光的代表歌曲，最常被人提起的，主要有70年代民歌時期由楊弦譜曲、歌詞改編自楊牧同名詩作的〈帶你回花蓮〉，另還有更早之前（1967年）收錄在《郭子究合唱曲集》黑膠唱片裡的〈花蓮舞曲〉。 , https://udn.com/news/story/7328/7125078?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:06:38 , udn , 中職／兄弟下放陳子豪 林威助淺談打擊面 , https://udn.com/news/story/7001/7125072?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:06:49 , udn , 中信兄弟隊目前戰績5勝9敗1和墊底，距離第一名的統一獅有3場勝差，近期做出「2換2」陣容調整，總教練林威助解釋原因，也期... , https://udn.com/news/story/7001/7125072?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:07 , udn , 陳致中面臨第二次解職  強調會「打斷手骨顛倒勇」 , https://udn.com/news/story/7321/7125085?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:12 , udn , 需求前景仍低迷...聯電Q2展望 共同總經理王石這樣說 , https://udn.com/news/story/7240/7125055?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:18 , udn , 高雄市議員陳致中判刑定讞即將面臨解職命運，今天下午正式發出聲明表示，很難過無法完成鄉親託付，謝謝大家關心，他將會「打斷手... , https://udn.com/news/story/7321/7125085?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:22 , udn , 晶圓代工廠聯電（2303）今（26）日舉行法說會，展望後市，共同總經理王石表示，由於整體需求前景依舊低迷，預期2023年... , https://udn.com/news/story/7240/7125055?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:38 , udn , LINE雙系統隱藏祕技一招解鎖 剪片功能Android用戶專屬 , https://udn.com/news/story/7270/7125084?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:09:49 , udn , 大家天天在用的LINE，其實經常在新功能正式推出之前，先透過「LINE Labs」讓有興趣的用戶搶先試用新功能，喜愛嚐鮮... , https://udn.com/news/story/7270/7125084?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:10:10 , udn , MLB／睽違21年終於達成 雙城對洋基例行賽勝率確定過半 , https://udn.com/news/story/6999/7124991?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:10:20 , udn , 雙城隊今日以6：2擊敗洋基隊，雖然看似只是收下一場例行賽勝利，對球隊卻意義非凡，因為，這代表雙城21年來首次在整季對洋基獲得過五成勝率。

在今天以前，雙城已和紐約大軍交手5次，分別以11：2、4 , https://udn.com/news/story/6999/7124991?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:10:41 , udn , 紅毛猩猩不會哺乳！女飼養員帶小寶寶「親餵示範」 影片曝光感動百萬網友 , https://udn.com/news/story/7470/7125000?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:10:51 , udn , 美國維吉尼亞州一處動物園，日前有隻紅毛猩猩剛誕下小寶寶，然而媽媽卻完全不懂得該如何餵養小孩。園方試了各種方法，包含放影片或是用玩偶示範，無奈都以失敗收場。最後是靠一位同樣剛生產完的飼養員「真人教學」，真的在隔天讓紅毛猩猩成功學會哺乳。 , https://udn.com/news/story/7470/7125000?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:13:14 , udn , 1850元享12道米其林級美味！Alma西班牙餐廳「新」廚報到 , https://udn.com/news/story/7270/7125062?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:13:45 , udn , 台灣東洋膽管癌標靶新藥納健保 標靶新藥成今年新重點 , https://udn.com/news/story/7241/7125063?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:13:55 , udn , 東洋（4105）今（26）日宣布，該公司2021年引進全球第一個獲美國食品藥物管理局（FDA）核准的膽管癌標靶新藥Pem... , https://udn.com/news/story/7241/7125063?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:15:09 , udn , 拜登宣布拚連任 共和黨出奇招推「事實查核」網站對付 , https://udn.com/news/story/6813/7124986?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:15:19 , udn , 美國總統拜登今天宣布將在2024年大選爭取連任，對手共和黨祭出令人意想不到的怪招來對付他，就是推出一個網站對他做「事實查... , https://udn.com/news/story/6813/7124986?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:15:40 , udn , 遭判刑入獄面臨解職 陳致中發聲：打斷手骨顛倒勇 , https://udn.com/news/story/7321/7125085?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:16:41 , udn , 精測上市以來首見虧損 每股虧損0.94元 , https://udn.com/news/story/7254/7125081?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:16:51 , udn , 中華精測科技股份有限公司今（26）日董事會通過2023年第1季財務報告，受全球手機供應鏈庫存調整影響，部分訂單需求遞延衝... , https://udn.com/news/story/7254/7125081?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:18:10 , udn , 春水堂特刊送「珍奶買1送1券」！還有「珍奶包」帶著走 , https://udn.com/news/story/7270/7125102?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:18:20 , udn , 「春水堂」為慶祝40週年，將於5月1日推出40週年特刊，隨刊將附贈「珍珠奶茶買1送1」、「飲品第2杯6折」等優惠券，並推... , https://udn.com/news/story/7270/7125102?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:09 , udn , 花蓮大頭目圖騰柱被「打倒」 瑞穗地標走入歷史 , https://udn.com/news/story/7328/7125110?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:17 , udn , 如何抗通膨？英央行學者籲民眾「接受變窮事實」 而非要求加薪 , https://udn.com/news/story/6811/7125059?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:19 , udn , 花蓮縣秀姑巒溪遊客中心有個約4層樓高的大頭目圖騰柱，佇立近40年，是當地重要地標。因去年918地震受損，施工單位今天拆除... , https://udn.com/news/story/7328/7125110?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:27 , udn , 英格蘭銀行（央行）首席經濟學家皮爾（Huw Pill）說，英國民眾應接受自己變窮的現實，否則物價將持續上漲。他說，若民眾... , https://udn.com/news/story/6811/7125059?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:39 , udn , 婚禮市場的春天還未到來？美國訂婚戒指銷售急墜 , https://udn.com/news/story/6811/7125037?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:40 , udn , 宜蘭表揚25名模範公務及績優人員「孤島英雄」名列其中 , https://udn.com/news/story/7328/7125111?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:21:50 , udn , 宜蘭縣政府今天表揚6名模範公務人員及19名績優人員，其中交通處長王明輝進一步提報中央表揚；明池派出所所長蘇明勝在去年10... , https://udn.com/news/story/7328/7125111?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:22:11 , udn , 顏寬恒被依貪汙罪嫌起訴 國民黨表達強烈抗議 , https://udn.com/news/story/6656/7125109?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:22:22 , udn , 國民黨前立委顏寬恒4月12日才通過中常會提名參選台中第二選區立委，今天被台中地檢署偵結依貪汙罪嫌起訴。國民黨表達強烈抗議... , https://udn.com/news/story/6656/7125109?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:22:42 , udn , 柯文哲想再穿上「綠外套」 務實、投機一線之隔選民是否埋單？ , https://udn.com/news/story/6656/7125112?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:22:49 , udn , 欠稅3千萬男子躲20年 執行官連開3門鎖拘提到案 , https://udn.com/news/story/7321/7125047?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:22:53 , udn , 民眾黨主席柯文哲訪美行程已到尾聲，日前他在休士頓舉辦僑宴時演說自己是228事件受難者家屬，「我本來就是綠營的」，但後來看不慣民進黨，舉前瞻計畫8400億元、防疫特別預算8400億元，武器採購預算6200億元；還批評高雄市前市長陳菊任內舉債3000億、桃園市前市長鄭文燦舉債1200億元，自己在8年台北市長任內卻還債570億元，每年光是利息就可省下24億元。

柯文哲上述談話重點在指出民進黨執政時亂花錢，凸顯自己僅守財政紀律、不債留子孫，卻以「228家屬、本來就是綠營的」引言，搭配他「朋友要多、敵人要少」的選戰哲學，不難想見他想穿回「綠外套」、或至少將白色外套撕破幾處，將綠色底襯顯露出來的用心。但是，他能成功嗎？ , https://udn.com/news/story/6656/7125112?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:23:13 , udn , U-Sport原訂8月上路恐再跳票？蔣萬安：最快9月試辦 , https://udn.com/news/story/7323/7125107?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:23:24 , udn , 台北市長蔣萬安今天赴議會說明追加減預算，民進黨議員林延鳳、民眾黨議員張志豪、國民黨議員詹為元質詢蔣萬安U-Sport政策... , https://udn.com/news/story/7323/7125107?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:23:44 , udn , 中職／跟張育成相同傷痛 周思齊：這是強打者症候群 , https://udn.com/news/story/7001/7125104?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:23:55 , udn , 紅襪隊台將張育成因鉤狀骨骨折需休兵4到6周，中信兄弟周思齊也曾受同樣傷勢困擾，他直言這是「強打者症候群」，也隔空向張育成... , https://udn.com/news/story/7001/7125104?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:24:09 , udn , 戴瑋珊送「狒狒」連環批 侯友宜：「請妳尊重我」 , https://udn.com/news/story/6656/7125127?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:24:19 , udn , 新北市今日總質詢，民進黨新北市議員戴瑋珊送出一隻「狒狒」給侯友宜，要侯廢話說給「狒狒」聽就好，對市民及國民要說人話。侯友... , https://udn.com/news/story/6656/7125127?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:24:40 , udn , 影／會不會做好做滿？侯友宜：只要國家需要義無反顧 , https://udn.com/news/story/6656/7125128?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:24:50 , udn , 新北市長侯友宜今下午赴議會備詢，民進黨議員李宇翔質詢，問侯會不會做好做滿？侯說，「只要國家需要我承擔為新北市、國家做更多... , https://udn.com/news/story/6656/7125128?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:25:11 , udn , 顏寬恒貪汙起訴控「政治凌駕」 中檢：請坦然面對 , https://udn.com/news/story/7321/7125125?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:25:21 , udn , 前立委顏寬恒被檢調查出涉嫌詐領助理費、竊佔國土、假買賣交易房產，台中地檢署今偵結起訴顏姓夫妻等5人，顏發聲明喊冤，強調是... , https://udn.com/news/story/7321/7125125?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:25:42 , udn , 台南市東區發生油罐車撞機車 女騎士送醫不治 , https://udn.com/news/story/7320/7125126?from=udn-ch1_breaknews-1-0-news
2023-04-26 18:25:52 , udn , 台南市東區中華東路陸橋，今天下午近2點發生油灌車和同行機車發生擦撞後，61歲楊姓機車女騎士人車倒地送醫，於今天下午於3點... , https://udn.com/news/story/7320/7125126?from=udn-ch1_breaknews-1-0-news
