2023-05-09 00:06:04 , udn , 擺脫行人地獄 蔣萬安2改革 李四川留言也做這事…網讚 , https://udn.com/news/story/7323/7151531?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:39:34 , udn , 隨著3C普及，很多人透過網路「交友軟體」認識新朋友，不只交友APP、臉書、ig、推特，甚至手遊都可以網路交友，但隔著網路，你要如何知道「對方是不是真的對你有興趣？」占星YouTuber安德魯的賤聲房分享影片『星座』怎麼判斷交友軟體上的《12星座》對你有沒有興趣？！建議參考太陽星座、金星。 , https://udn.com/news/story/7268/7152776?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:39:55 , udn , 品牌聯名拖鞋一雙1.6萬元 陸網友驚：浴室拖鞋這麼貴？ , https://udn.com/news/story/7333/7152993?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:40:05 , udn , 疫情過後大陸奢侈品消費快速復甦，摩根士丹利分析師預期，2023年中國消費者在奢侈品上的支出將增加20%。不過，adida... , https://udn.com/news/story/7333/7152993?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:40:26 , udn , 投資街口惹議　泰山：街口將IPO，現在取得成本低 , https://udn.com/news/story/7239/7152985?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:40:37 , udn , 泰山日前宣佈，以36億元價格投資電子支付龍頭街口40%股權，市場派龍邦痛批掏空，董事長詹景超今再度親上火線說明投資細節，... , https://udn.com/news/story/7239/7152985?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:41:28 , udn , P2P不是債權買賣平台！業者促立法：不要再有下一個im.B , https://udn.com/news/story/7238/7152976?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:41:38 , udn , 近期im.B吸金詐財暴雷後，數千位民眾投資血本無歸，這間打著P2P名義的公司，以不動產抵押債權買賣之方式，強調保證收益，... , https://udn.com/news/story/7238/7152976?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:45:22 , udn , 維珍銀河擬本月試飛 拚6月底推太空商業旅遊 , https://udn.com/news/story/6811/7152180?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:45:32 , udn , 太空旅遊公司維珍銀河（Virgin Galactic）今天宣布，將於本月展開一次試飛任務，為近兩年來首次，並將於6月推出... , https://udn.com/news/story/6811/7152180?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:45:53 , udn , 影／郭提警備總部回歸？侯表示「回歸民防法」 , https://udn.com/news/story/6656/7152998?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:46:03 , udn , 爭取國民黨總統提名的鴻海創辦人郭台銘上午提出台灣的警察要跟民防結合，警備總部回歸，且里長要受軍訓，因為開始要打巷戰。新北... , https://udn.com/news/story/6656/7152998?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:46:24 , udn , 影／泰山董事長詹景超說明投資街口三原因 , https://udn.com/news/story/7241/7152997?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:46:35 , udn , 泰山董事長詹景超、董事詹皓鈞、董事陳諾華、律師陳錦旋針對街口投資進行公開說明，泰山董事長詹景超表示投資街口支付是一個商業... , https://udn.com/news/story/7241/7152997?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:46:55 , udn , 日職／暖男回來了！宋家豪回歸一軍 拚翻轉開季防禦6 , https://udn.com/news/story/7001/7152996?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:47:06 , udn , 效力樂天金鷲隊的台灣投手宋家豪，今天重返一軍，期望翻轉開季防禦率6.00的成績，為球隊厚實後援戰力。 , https://udn.com/news/story/7001/7152996?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:47:26 , udn , 雨水最酸前5名都在北部 環署：皆未達酸雨標準 , https://udn.com/news/story/7266/7152920?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:47:37 , udn , 媒體報導，全台雨水最酸的前5名皆在北部。環保署今天表示，資料顯示去年、110年全台酸雨測值都沒有達到pH5以下，也就是全... , https://udn.com/news/story/7266/7152920?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:47:58 , udn , 賣全家、買街口…泰山股民罵翻天 這樁投資划算嗎？ , https://udn.com/news/story/7252/7152953?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:48:08 , udn , 還記得去年詹家公司派「壯士斷腕」，忍痛出售全家兩成股權嗎？5月6日晚間，泰山宣布要花36億元入主街口支付，惹來股民質疑。但泰山隨即火速宣布發放4元股利（前一年1元），股民會滿意嗎？ , https://udn.com/news/story/7252/7152953?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:49:00 , udn , adidas聯名拖鞋一雙1.6萬元 陸網友驚：浴室拖鞋這麼貴？ , https://udn.com/news/story/7335/7152993?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:49:31 , udn , 國民黨「郭侯相爭」 連勝文籲：團結一致、不要做歷史的罪人 , https://udn.com/news/story/123307/7152986?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:49:42 , udn , 鴻海創辦人郭台銘爭取代表國民黨參選總統以來，在台灣北部以外的中南部地區發展得不錯，媒體詢問是否會影響黨內團結。國民黨副主... , https://udn.com/news/story/123307/7152986?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:50:02 , udn , 投資街口惹議 泰山董事長詹景超：街口將IPO、現在取得成本低 , https://udn.com/news/story/7239/7152985?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:51:23 , udn , 為什麼巴菲特的公司不配股息？「買回庫存股」究竟是什麼？ , https://udn.com/news/story/12806/7153000?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:51:33 , udn , 由於巴菲特是以成為企業主的心態在選擇投資標的，自然會針對經營者的資質進行嚴格的評估。倘若經營者並非能幹且誠實，儘管企業的未來展望一片光明，他也絕對不會投資。對此，我也深表贊同。 , https://udn.com/news/story/12806/7153000?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:51:54 , udn , 曾稱新疆政策為「種族滅絕」 維吾爾族二代進軍日本國會 , https://udn.com/news/story/6809/7152941?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:52:04 , udn , 「沒有其他方式能描述，這就是一場種族滅絕，我確實相信是種族滅絕，作為一名前聯合國官員，我也明白種族滅絕是非常沉重的詞，我不會輕易使用，我們也不應該輕易使用。」新當選的維吾爾裔日本議員英利阿麗菲亞（Arfiya Eri）2022年接受美媒專訪時強調... , https://udn.com/news/story/6809/7152941?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:52:25 , udn , 中一中「烯環鈉」不好笑 議員：教改把基本尊重都改掉了 , https://udn.com/news/story/6885/7153024?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:52:36 , udn , 台中市議員李中今在教育業務質詢指出，教育局應嚴正看待台中一中學生亂開原住民玩笑，另臉書社團出現納粹標誌等事件的意涵，他要... , https://udn.com/news/story/6885/7153024?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:52:56 , udn , 嗯嗯不順、挑食、討厭刷牙！孩子成長期父母的十大擔憂   , https://udn.com/news/story/7272/7152727?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:53:06 , udn , 考察大巨蛋 2028年起每年辦55場運動活動 , https://udn.com/news/story/7323/7152959?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:53:07 , udn , 成長期讓父母好擔憂？每個孩子都是父母心中的寶貝，孩子們能夠快樂、平安的長大就是父母最大的心願。但在成長過程中，難免會對於孩子們的健康，像是挑食、排便不順等問題，而產生擔憂和焦慮，也會不知該如何協助才能 , https://udn.com/news/story/7272/7152727?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:54:16 , udn , 下車突然被雷劈！「雙腿像麵條無力」 她穿這雙鞋逃過死劫 , https://udn.com/news/story/6810/7152582?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:54:27 , udn , 美國愛荷華州20歲女子安柏 （Amber Congleton）上週日(7日）在停車場遇到雷擊，她剛下車時，剛好一道雷擊擊中兩英尺遠的手推車，巨大衝擊力當場將她震倒在地，並且損害聽力、雙腿無法行走，所幸沒有危及生命。 , https://udn.com/news/story/6810/7152582?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:54:29 , udn , 影／泰山說明投資街口三原因 董事長詹景超：這是一個商業判斷 , https://udn.com/news/story/7241/7152997?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:54:47 , udn , 三年來首起茲卡病毒感染個案 夫妻遊馬爾地夫確診 , https://udn.com/news/story/7266/7153036?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:54:58 , udn , 三年來首見境外移入茲卡個案且造成家庭群聚。疾管署公布首2例境外移入確定病例，為北部30多歲本國籍男性及女性，4月19日至... , https://udn.com/news/story/7266/7153036?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:55:00 , udn , 台股上漲28.13點 三大法人買超59.55億元 , https://udn.com/news/story/7251/7152995?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:55:10 , udn , 今（9）日台股震盪，尾盤收紅，盤中最高一度達15744.27點，權王台積電（2330）上漲，股價漲幅1.19%，大盤指數... , https://udn.com/news/story/7251/7152995?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:55:18 , udn , 楊家俍犯兒少性交條例退選立委 民進黨秘書長回應了 , https://udn.com/news/story/6656/7153035?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:55:29 , udn , 桃園市議員楊家俍因曾涉「兒童及少年性交易防治條例」，今天宣布退選桃園第五選區。民進黨秘書長許立明回應，楊家俍擔任桃園市議... , https://udn.com/news/story/6656/7153035?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:55:50 , udn , 升職調薪2000元被主管狂拗聚餐請客 他拒絕買單遭嗆：領這麼多別計較 , https://udn.com/news/story/7269/7152544?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:56:00 , udn , 在職場上能夠獲得升遷加薪本該是一件值得歡喜的事，不過卻也有可能是噩夢的開始。有網友提到，自己今年三月被主管提拔升職，但薪水只多了2000元，沒想到此後卻接連好幾次被主管硬拗請客，拒絕的話還被批「做人很不厚道」，感到相當生氣。 , https://udn.com/news/story/7269/7152544?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:56:21 , udn , NBA／勇士窮途末路？詹皇生涯17次「3比1」聽牌皆晉級 , https://udn.com/news/story/7002/7152753?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:56:31 , udn , 洛杉磯湖人今天在主場以104比101險勝金州勇士，取得系列賽3比1的領先優勢。根據統計，詹姆斯（LeBron James）生涯季後賽在「3比1」聽牌時，17次全都勝出，沒被逆轉過。 , https://udn.com/news/story/7002/7152753?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:56:52 , udn , 庫克印度行背後的盤算… 謝金河曝蘋果供應鏈劇變：台商當心！ , https://udn.com/news/story/7240/7152407?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:02 , udn , 蘋果公司（APPLE）執行長庫克（Tim Cook）在疫情過後積極鞏固中國大陸供應鏈，3月底訪問陸拜訪官員，並且強調「強調蘋果與中國是「生命共同體」。為了強化印度市場，4月又展開印度行出席孟買首家直營店開幕活動，並與印度總理莫迪見面，重申蘋果在印度投資的承諾。 , https://udn.com/news/story/7240/7152407?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:23 , udn , 上海街頭湧現新式電話亭 台灣又無端被牽扯到 , https://udn.com/news/story/7333/7153027?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:33 , udn , 今年開始，走在上海街頭，會發現許多區域逐漸多了新型的數位電話亭「Hello老友亭」。上海民眾也發現這批新型電話亭並對此熱... , https://udn.com/news/story/7333/7153027?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:33 , udn , 庫存壓力持續 第2季DRAM及NAND Flash均價跌幅將擴大 , https://udn.com/news/story/7240/7152994?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:44 , udn , 據TrendForce最新研究顯示，由於DRAM及NAND Flash供應商減產不及需求走弱速度，部分產品第2季均價季跌... , https://udn.com/news/story/7240/7152994?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:57:54 , udn , 為什麼巴菲特的公司不配股息？「買回庫藏股」究竟是什麼？ , https://udn.com/news/story/12806/7153000?from=udn-ch1_breaknews-1-0-news
2023-05-09 15:59:57 , udn , 楊家俍宣布退選 民進黨：明一併中執會討論 , https://udn.com/news/story/123475/7153005?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:00:07 , udn , 桃園立委第5選區平鎮、龍潭日前民進黨內初選，由市議員楊家俍及劉仁照爭取黨內初選，由楊家俍出線，今天稍早楊家俍拋出震撼彈，... , https://udn.com/news/story/123475/7153005?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:00:12 , udn , 郭台銘今晚屏東造勢 議長周典論一手籌劃相挺 , https://udn.com/news/story/6656/7153049?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:00:23 , udn , 鴻海創辦人郭台銘有意爭取國民黨總統提名，今晚間7點在屏東慈鳳宮前舉辦第二場造勢晚會，這場造勢晚會由議長周典論籌畫，晚間周... , https://udn.com/news/story/6656/7153049?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:00:43 , udn , 需求波動大 領英裁員716人關閉中國精簡版App , https://udn.com/news/story/6811/7152685?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:00:54 , udn , 全球知名職場社交平台領英（LinkedIn）今天表示，由於需求波動，公司將裁員716人，同時關閉在中國的應用程式（App... , https://udn.com/news/story/6811/7152685?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:01:14 , udn , 睽違3年TNF 100台北越野跑挑戰賽回歸 21日東北角秘境開跑 , https://udn.com/news/story/7005/7153031?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:01:25 , udn , 在台灣，大多的郊山登山口離市區約莫一個小時的車程，加上崎嶇多變的地形，同一條山徑通常混合著正規柏油道路、水泥階梯以及土徑，讓台灣成為眾多世界越野跑好手的首選訓練地。在台推廣越野跑運動不遺餘力的The  , https://udn.com/news/story/7005/7153031?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:01:46 , udn , 3歲女童家屬招魂 女童父說：爸爸一定幫妳討回公道 , https://udn.com/news/story/7320/7153041?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:01:56 , udn , 台南市3歲女童昨天走在斑馬線上不幸被休旅車撞死，家屬今天下午到車禍現場招魂，但過程不順利，最後她父親跟女兒說，爸爸就算這... , https://udn.com/news/story/7320/7153041?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:02:17 , udn , 舉重亞錦賽／陳玟卉傷後復出 6次試舉都成功奪牌未定 , https://udn.com/news/story/7005/7152453?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:02:27 , udn , 台灣舉重女將陳玟卉去年亞錦賽因傷退賽，今天重回賽場，在女子71公斤B組6次試舉都成功，以抓舉101公斤，挺舉131公斤，... , https://udn.com/news/story/7005/7152453?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:02:31 , udn , 日職／暖男回來了！宋家豪回歸一軍 拚翻轉開季ERA6 , https://udn.com/news/story/7001/7152996?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:02:48 , udn , 日月潭水位降 亞洲盃公開水域游泳錦標賽延期 , https://udn.com/news/story/7005/7152358?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:02:59 , udn , 南投縣府今天指出，亞洲游泳總會根據日月潭水情下降數據，4月評估水位下降不利舉辦賽事，通知原本6月1日至6月6日在日月潭舉... , https://udn.com/news/story/7005/7152358?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:05:22 , udn , 美國經理人打攻守兼備牌 持股比重仍超過長期平均水位 , https://udn.com/news/story/6811/7153033?from=udn-ch1_breaknews-1-0-news
2023-05-09 16:05:32 , udn , 美國投資經理人目前打的算盤是「攻守兼備」。許多經理人遠離風險，轉進防禦類股及公債，但同樣「生怕錯過（FOMO）」股市回升... , https://udn.com/news/story/6811/7153033?from=udn-ch1_breaknews-1-0-news
