2023-04-16 00:20:53 , udn , 2023台灣盃極限射擊大賽盛大登場 全民國防議題受重視 , https://udn.com/news/story/7241/7100778?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:57:03 , udn , 儘管兩岸官方仍處於緊張僵持狀態，但兩岸民間交流動力持續上升。在16日一場由江蘇省台辦與常州市政府舉辦的「『兩岸情』 常州... , https://udn.com/news/story/7332/7101627?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:57:14 , udn , 信誼幼兒文學獎揭曉  圖畫書、文字創作雙首獎誕生 , https://udn.com/news/story/7266/7101682?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:57:24 , udn , 台灣第一個、也是目前唯一專為幼兒文學定位的獎項——第35屆信誼幼兒文學獎正式揭曉，今年不但選出圖畫書創作首獎《小威的眼睛... , https://udn.com/news/story/7266/7101682?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:57:45 , udn , 男子不滿寵物不能進餐廳 亮玩具槍恐嚇 一小時內逮捕到案 , https://udn.com/news/story/7320/7101681?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:57:55 , udn , 謝姓男子今天與家人一起到彰化縣溪湖鎮一家羊肉爐名店消費時，因為業者告知寵物要準備推車或提籠，否則不能入內用餐，引發謝男不... , https://udn.com/news/story/7320/7101681?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:58:16 , udn , 中職／投完代表作下一場…余謙掉5分創新高 , https://udn.com/news/story/7001/7101680?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:58:26 , udn , 前一場先發才投出生涯代表作，中信兄弟隊投手余謙今天被富邦悍將隊暴打5分，刷新個人單場失分新高，也讓兄弟打完前5局陷入3分... , https://udn.com/news/story/7001/7101680?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:58:47 , udn , 港湖之爭指李彥秀畫錯重點 游淑慧：有人覺龍介仙老了? , https://udn.com/news/story/6656/7101678?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:58:57 , udn , 國民黨立委初選，信義南松山的費芯大戰今天起一連三天民調，爭取第二階段港湖區提名的國民黨議員游淑慧今天在臉書幫徐巧芯催票同... , https://udn.com/news/story/6656/7101678?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:59:18 , udn , 中職／裁判失誤+1 錯聽「小房間」判決激出曾總拐氣成功 , https://udn.com/news/story/7001/7101674?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:59:28 , udn , 味全龍、樂天桃猿隊今天續戰桃園球場，7局上主審邱景彥意外聽錯「小房間」判決，先比出局、再秒改安全上壘，激出猿隊教頭曾豪駒... , https://udn.com/news/story/7001/7101674?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:59:49 , udn , 暴猴遭集體霸凌只能漂水上獨居！「極惡劣跡曝光」網不同情反讚：就是現世報 , https://udn.com/news/story/7470/7101658?from=udn-ch1_breaknews-1-0-news
2023-04-16 16:59:59 , udn , 動物園一隻獼猴遭猴王驅逐無法融入猴群，只能孤單漂在水中央生活。原來這隻猴子之前做出的壞事罄竹難書，網友認為只能說是天道輪迴。 , https://udn.com/news/story/7470/7101658?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:00:20 , udn , 台糖董事長換人做！綠委：楊明州是張好牌 藍委：要展現開創性 , https://udn.com/news/story/7327/7101673?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:00:30 , udn , 高雄市政府前秘書長楊明州去年1月屆齡退休，含飴弄孫年餘，確定將出任台糖董事長，20日走馬上任。楊明州最近忙著研讀預算書資... , https://udn.com/news/story/7327/7101673?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:00:51 , udn , 桃園立委二選區綠營票倉 藍營議員涂權吉不怯戰可望出線 , https://udn.com/news/story/123307/7101672?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:01:01 , udn , 2024立委藍綠初選即將登場，國民黨公告桃園市第二選區（楊梅、新屋、大園、觀音區）明天起領表登記，桃園市黨部私下徵詢，若... , https://udn.com/news/story/123307/7101672?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:01:22 , udn , 新北全裸猝死印尼女移工 疑似從事性交易時窒息 , https://udn.com/news/story/7320/7101671?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:01:32 , udn , 昨天在新北市三重區某套房全裸陳屍床上的失聯女移工，被查出疑似從事性交易，警方今天帶回最後接觸她的30歲吳姓嫖客，他供稱花... , https://udn.com/news/story/7320/7101671?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:01:53 , udn , 影／國道3號清水段2轎車追撞「一度回堵4公里」 4人受傷送醫 , https://udn.com/news/story/7320/7101668?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:02:03 , udn , 國道三號台中清水段今天下午發生車禍，二輛轎車撞到分別逆向停在中線車道和外線車道，共有4人受傷送醫，車流回堵4公里，現已排... , https://udn.com/news/story/7320/7101668?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:02:24 , udn , 耶路撒冷老城基督徒朝聖 以色列警力戒備引不滿 , https://udn.com/news/story/6812/7101630?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:02:34 , udn , 在以色列警察層層戒備下，成千上萬名巴勒斯坦基督徒和世界各地朝聖者今天齊聚耶路撒冷老城，慶祝東正教聖光儀式（Holy Li... , https://udn.com/news/story/6812/7101630?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:12:14 , udn , 彰化三春國小百年校慶 邀104歲退休老校長回來切蛋糕 , https://udn.com/news/story/7325/7101691?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:12:25 , udn , 彰化縣花壇鄉三春國小今天100周年校慶，邀請104歲的退休校長陳川富，與縣長王惠美、教育部次長林騰蛟、立委黃秀芳等人，一... , https://udn.com/news/story/7325/7101691?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:12:45 , udn , 寶二水庫跌破4成蓄水 竹北還誤傳將停水39小時 , https://udn.com/news/story/7324/7101690?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:12:56 , udn , 新竹昨天雖降下大雨，讓不少民眾興奮終於可以解解渴，不料雨勢僅持續不到半天即放晴，寶二水庫蓄水量正式跌破40%，已是近10... , https://udn.com/news/story/7324/7101690?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:13:17 , udn , 中職／300轟！林智勝三分砲炸裂桃園 豪勁成為紀錄背景 , https://udn.com/news/story/7001/7101688?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:13:27 , udn , 2004年6月8日在嘉義市棒球場畫破天際線的第1轟開始，林智勝歷時近19年、6887天，完成中職史上史無前例的300轟里... , https://udn.com/news/story/7001/7101688?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:13:48 , udn , T1聯盟／胡瓏貿8記三分彈射下太陽 衛冕軍海神闖季後賽 , https://udn.com/news/story/7003/7101687?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:13:58 , udn , 上季在台中台體大體育館奪下T1聯盟總冠軍賽MVP，高雄全家海神球星胡瓏貿今天回到台中火力全開，首節就有5投4中的三分球演... , https://udn.com/news/story/7003/7101687?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:14:19 , udn , 假冒旅行社稱誤設分期付款、免費升會員 25人遭詐160萬 , https://udn.com/news/story/7321/7101684?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:14:29 , udn , 有詐騙集團假冒旅行社致電民眾，謊稱誤設分期付款或可免費升級會員，誘使操作ATM或網路銀行匯款，向25人騙走160萬元；台... , https://udn.com/news/story/7321/7101684?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:14:50 , udn , 信誼幼兒文學獎揭曉 圖畫書、文字創作雙首獎誕生 , https://udn.com/news/story/7266/7101682?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:15:20 , udn , 不滿寵物不能進餐廳…男子亮「玩具槍」恐嚇 一小時內逮捕到案 , https://udn.com/news/story/7320/7101681?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:18:54 , udn , 疑性交易時窒息？女移工全裸陳屍床上…最後尋芳客撇清：付完錢就離開 , https://udn.com/news/story/7320/7101671?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:33:04 , udn , 俄國央行：無法自由兌換 改用人民幣結算有風險 , https://udn.com/news/story/7333/7101693?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:33:15 , udn , 中國大力推動人民幣取代美元結算，巴西總統魯拉訪中期間更公開附和。但俄羅斯央行日前發表報告指出，由於人民幣不能自由兌換，且... , https://udn.com/news/story/7333/7101693?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:33:35 , udn , 陽光、綠地、木棉花　三星鄉木棉花祭親子共遊寫生 , https://udn.com/news/story/7328/7101718?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:33:46 , udn , 宜蘭三星長年有雨，今天是難得的大晴天，350多位國中小學生與家長來到安農溪畔的驛站，在陽光下欣賞盛開的木棉花，席地野餐，... , https://udn.com/news/story/7328/7101718?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:34:06 , udn , 中職／范國宸開轟刷出4安、4打點 悍將打爆兄弟 , https://udn.com/news/story/7001/7101715?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:34:17 , udn , 昨天才打下9分的富邦悍將隊今天延續火力輸出，范國宸單場4安、4分打點包括1轟，申皓瑋也炸出一發超前三分砲，最終以9：2贏... , https://udn.com/news/story/7001/7101715?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:34:37 , udn , 雲林長青食堂30元4菜1湯 老人搶報名共餐 其他縣市為何難做到？ , https://udn.com/news/story/7266/7101608?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:34:48 , udn , 通膨年代物價飆漲，一個便當動輒百元不稀罕，但雲林縣長青食堂標榜每餐30元，四菜一湯至少一樣主菜，一周五天，便宜到令人羨慕。這是雲林縣65歲以上縣民獨有的優惠，一樣都是老人共餐，為何其他縣市做不到，雲林縣長青食堂又是如何對抗通膨？ , https://udn.com/news/story/7266/7101608?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:35:08 , udn , 馬英九、郝龍斌不加垃圾桶 阿扁：蔣萬安有「較巧」？ , https://udn.com/news/story/7323/7101712?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:35:19 , udn , 前總統陳水扁今上午在廣播節目專訪政務委員張景森。兩人對台北市長蔣萬安垃圾桶設置議題提到，當年北市區有2、3千個垃圾點，垃... , https://udn.com/news/story/7323/7101712?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:35:39 , udn , 藍營台中六選區生變羅廷瑋不登記？  黨部主委：有掌握 , https://udn.com/news/story/6656/7101713?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:35:50 , udn , 國民黨台中市立委第四、五、六選區明天領表登記在即，原本宣布有意參選的市議員羅廷瑋，最近轉趨低調，他今天表示，「還在考慮」... , https://udn.com/news/story/6656/7101713?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:36:10 , udn , 追蹤網站：美國Apple TV平台當機 影響數千用戶 , https://udn.com/news/story/6811/7101581?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:36:21 , udn , 根據追蹤網站Downdetector.com資料，蘋果公司Apple TV平台今天晚間當機，美國有數千用戶受到影響 , https://udn.com/news/story/6811/7101581?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:36:41 , udn , 綠營桃園區立委初選火熱  黨籍民代活動成兵家必爭之地 , https://udn.com/news/story/6656/7101709?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:36:52 , udn , 民進黨2024區域立委初選民調桃園第4選區（桃園區），最快明天舉行電話民調，今3位候選人范綱祥、余宛如、蕭立妍把握最後時... , https://udn.com/news/story/6656/7101709?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:37:12 , udn , 張育成開胡助紅襪逆轉 日媒讚「台灣出身的伏兵」 , https://udn.com/news/story/7314/7101710?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:37:23 , udn , 紅襪隊旅美台將張育成今天用一發華麗的兩分砲，終結開季連19打席無安打，單場雙安、4分打點更成為紅襪隊9：7逆轉天使隊的致勝功臣，就連日本媒體也報導這位「台灣出身的伏兵」。張育成表示：「在沒有敲出安打的情況下，持續獲得先發機會，很開心終於有了成果，不會去想過去的事，就是集中在當下的打席。」 , https://udn.com/news/story/7314/7101710?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:38:14 , udn , 高雄越南小吃部歡唱開毒趴 警破門半數都是逃逸移工 , https://udn.com/news/story/7315/7101689?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:38:24 , udn , 高雄鳳仁路某間越南小吃部昨天凌晨開毒趴，24名外籍移工聚集2間包廂吸食K他命，警方獲報攻堅，查獲K他命及FM2（一粒眠）... , https://udn.com/news/story/7315/7101689?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:38:53 , udn , 中職／熬過傷勢低潮 林智勝生涯第20個球季完成300轟里程碑 , https://udn.com/news/story/7001/7101716?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:39:03 , udn , 完成300轟對41歲的林智勝來說別具意義，熬過傷勢、出賽機會不穩定，憑著一股「希望可以證明些什麼」的信念，生涯第20個球... , https://udn.com/news/story/7001/7101716?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:39:24 , udn , 日相岸田才遇害…夫人裕子單獨訪美 與第一夫人吉兒會談 , https://udn.com/news/story/6809/7101667?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:39:34 , udn , 日本首相岸田文雄夫人岸田裕子應美國第一夫人吉兒．拜登（JillBiden）邀請，今天從東京羽田機場搭乘民航機前往美國華盛... , https://udn.com/news/story/6809/7101667?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:39:55 , udn , 境外及本土汙染混合影響空品 環保署：持續加強應變 , https://udn.com/news/story/7266/7101725?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:40:05 , udn , 空氣品質受昨日東北風挾帶境外汙染移入，以及今日台灣環境偏東風，背風面的西半部吹西風，導致境外汙染物混合本地汙染物影響，汙... , https://udn.com/news/story/7266/7101725?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:40:26 , udn , 母親癌逝前住院留潦草遺言 網解出6字淚崩：媽媽想回家了 , https://udn.com/news/story/7272/7101663?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:40:36 , udn , 面對摯愛的家人離世，悲痛的心情往往讓人難以承受。一名網友在臉書社團「爆廢公社」分享，母親日前癌逝，生前仍盡力於紙上留下一些字，然而礙於字跡重疊... , https://udn.com/news/story/7272/7101663?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:40:57 , udn , 台中大元國小打擊樂團高鐵站快閃 贏得旅客掌聲 , https://udn.com/news/story/7325/7101724?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:41:07 , udn , 台中市大里區大元國小打擊樂團，上午在高鐵台中站快閃演出，43位小學生默契十足且訓練有素的技藝，為旅客獻上多首動人樂曲，贏... , https://udn.com/news/story/7325/7101724?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:44:31 , udn , 失業拆4個警巡邏箱狠踹出氣 妨害公務罪判刑4月 , https://udn.com/news/story/7321/7101711?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:44:41 , udn , 北市警方多個巡邏箱日前遭人破壞，警方調閱監視器發現曾遭警方強制送醫的謝姓男子涉案，1天內拆掉4個警用巡邏箱，還狠踹致不堪... , https://udn.com/news/story/7321/7101711?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:45:03 , udn , 杜拜大樓火警釀16死9傷 起因為未遵守建築安全規定 , https://udn.com/news/story/6812/7101643?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:45:14 , udn , 當地媒體報導，杜拜一棟住宅大樓今天發生大火，造成16人死亡，9人受傷 , https://udn.com/news/story/6812/7101643?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:45:34 , udn , 桃園營養午餐引食物中毒？市府澄清：應是學生傳染諾羅 , https://udn.com/news/story/7324/7101728?from=udn-ch1_breaknews-1-0-news
2023-04-16 17:45:45 , udn , 民進黨桃園市議員黃崇真、黃瓊慧今天在臉書發文，直指桃園某國小疑似集體食物中毒，懷疑免費營養午餐品質有問題。對此，校方出面... , https://udn.com/news/story/7324/7101728?from=udn-ch1_breaknews-1-0-news
