2023-02-12 00:03:20 , udn , 殺破狼周運勢／獅子職場脫離豬隊友 單身魔羯有意外驚喜  , https://udn.com/news/story/7268/6958539?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , 大陸A股上市公司、有「中國服裝第一股」之稱的杉杉控股11日發布訃告，其創始人、董事局主席鄭永剛因突發心臟疾病救治無效，於... , https://udn.com/news/story/7333/6966642?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , 汐止火車站落軌遭普悠瑪撞上 死者是7旬翁 , https://udn.com/news/story/7315/6966641?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , 一名72歲的康姓男子今天下午2點半左右，在台鐵219車次普悠瑪號進入汐止火車站後，因不明原因從月台掉落軌道，當場遭火車輾... , https://udn.com/news/story/7315/6966641?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , 研究：小三通重啟 有兩岸互釋善意效用 , https://udn.com/news/story/7331/6966593?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , 大陸委員會（陸委會）委外研究顯示，金馬地區民眾是否支持重新開放小三通，關鍵仍在疫情發展情形；小三通除了交通、經濟等實質作... , https://udn.com/news/story/7331/6966593?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , HBL高中籃球聯賽開打！Nike推出限定應援活動邀球迷找回熱情的自己 , https://udn.com/news/story/7270/6966636?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:09:20 , udn , HBL高中籃球聯賽自今天起進行八強賽，NIKE再次延續「一生只有一次HBL」品牌宣言，不僅推出期間限定應援活動與系列產品服務，還號召所有喜愛HBL的球迷，一起回憶起最單純熱情的自己。 , https://udn.com/news/story/7270/6966636?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:12:21 , udn , 獨／台中人氣義麵「沐」熄燈！No.1「煙花女」成絕響 , https://udn.com/news/story/7270/6966648?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:12:21 , udn , 喜愛義大利麵的台中民眾，未來恐將少一處好選擇了。位於台中一中商圈内的人氣義大利麵餐廳「沐Muweichai」，乃是關鍵字... , https://udn.com/news/story/7270/6966648?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:12:21 , udn , 情人節選禮障礙？百貨「顏值實用兼具」人氣選手出列 , https://udn.com/news/story/7270/6966647?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:12:21 , udn , 還沒為2月14日情人節鋪路的直男們，現在臨時抱佛腳還來得及，百貨根據今年熱門商品與買氣，將符合「顏值與實用」最受歡迎的美... , https://udn.com/news/story/7270/6966647?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 課堂討論變調！ 學生哭訴：下課前手上若仍有冰棒棍，分數扣很慘 , https://udn.com/news/story/6898/6966645?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 參與課堂討論有很多好處，說出自己的意見是很重要的能力，我們一輩子都會用到。不過我認為，有些老師過分強調課堂討論了。布莉安娜住在美國科羅拉多州，她記得以前有個老師每次上課時都會發給每位同學三支冰棒棍，同學圍成一個大圓圈，… , https://udn.com/news/story/6898/6966645?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 中正紀念堂櫻花盛開 擠滿天晴出遊民眾 但明晚變冷下探十度 , https://udn.com/news/story/7266/6966650?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 今日各地為多雲到晴的好天氣，北部高溫約26度，中南部高溫可達30度，但明天開學日的傍晚起，受冷氣團與鋒面影響，氣溫驟降，... , https://udn.com/news/story/7266/6966650?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 有多少未爆彈？ 基市議員促天然氣管線總體檢 舊管重新建檔 , https://udn.com/news/story/7328/6966651?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 基隆市七堵區有條停用的天然氣舊管被鑿破「噴火」，竟3小時後才停氣讓火熄滅。當地住戶人心惶惶，擔心地底還有更多「未爆彈」。... , https://udn.com/news/story/7328/6966651?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 中職／幼猿征戰石垣島吞2敗 首席教練點名2野2投表現佳 , https://udn.com/news/story/7001/6966649?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:22 , udn , 樂天桃猿隊結束兩場石垣島交流戰，領軍的首席教練古久保健二點評表現令人眼睛一亮的選手，野手是馬傑森、楊晉豪，投手則有陳克羿... , https://udn.com/news/story/7001/6966649?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:15:23 , udn , 汐止火車站落軌…7旬翁遭普悠瑪撞上 目前列車恢復通行 , https://udn.com/news/story/7315/6966641?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:20 , udn , 汐止再傳落軌意外！男子遭撞血肉模糊 360旅客受影響 , https://udn.com/news/story/7320/6966656?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:20 , udn , UBA／「北部內戰」八強到齊 政大挑戰三連霸、世新尋求首冠 , https://udn.com/news/story/7003/6966628?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:20 , udn , 111學年度富邦人壽UBA大專籃球聯賽公開男一級預賽即將結束，晉級八強名單已經出爐，本學年複賽呈現「北部內戰」，晉級的學校都位於北、北、桃。

衛冕軍政治大學、尋求隊史首冠的世新大學以及健行科技大 , https://udn.com/news/story/7003/6966628?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:20 , udn , 羅東民權路口標誌禁右轉卻亮綠燈箭頭 困擾外來客 , https://udn.com/news/story/7328/6966655?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:20 , udn , 宜蘭縣羅東鎮腹地小、人車多，在純精路二段的北上慢車道與民權路旁有一面「禁止汽車右轉」標誌，交通號誌卻亮起「右轉」綠箭頭，... , https://udn.com/news/story/7328/6966655?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:18:21 , udn , 陸身家百億企業家鄭永剛去世 曾打造「中國服裝第一股」 , https://udn.com/news/story/7333/6966642?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:21:20 , udn , 汐止再傳落軌意外！72歲翁遭撞血肉模糊 360旅客受影響 , https://udn.com/news/story/7320/6966656?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:21:20 , udn , 禁右轉卻亮綠燈箭頭...羅東民權路口標誌困擾外來客 議員籲改善 , https://udn.com/news/story/7328/6966655?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:21:21 , udn , 獨／一中商圈人氣義麵「沐」熄燈！ No.1「煙花女」成絕響 , https://udn.com/news/story/7270/6966648?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:24:19 , udn , 小商人爆民雄鄉長林于玲論文抄襲 中正大學已撤銷學位 , https://udn.com/news/story/7326/6966659?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:24:19 , udn , 網紅小商人今天爆，國民黨民雄鄉長林于玲的中正大學政治所碩士論文涉抄襲，7日已被中正大學撤銷碩士學位及畢業證書；小商人發文... , https://udn.com/news/story/7326/6966659?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:24:20 , udn , UBA／中、南部學校全淘汰 8強形成「北部內戰」 , https://udn.com/news/story/7003/6966628?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:27:20 , udn , 夏立言赴中山陵謁陵緬懷國父 參訪歷史檔案館連結兩岸 , https://udn.com/news/story/7332/6966664?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:27:20 , udn , 國民黨副主席夏立言一行於2月11日下午抵達南京，參訪收藏大量民國時期史料的南京第二歷史檔案館，其中包括觀看國父孫中山先生... , https://udn.com/news/story/7332/6966664?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:27:20 , udn , 羅智強對手確定+1 國安會前副秘書長將宣布參選大安區立委 , https://udn.com/news/story/6656/6966662?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:27:20 , udn , 藍綠布局2024立委初選，基層已經展開競爭，國民黨台北市前議員羅智強、北市議員鍾沛君等相繼表態參選大安區立委。如今，國安... , https://udn.com/news/story/6656/6966662?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:30:23 , udn , 白沙屯媽祖遶境進入台中清水區 員警全程彈性交通管制籲配合 , https://udn.com/news/story/7325/6966666?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:30:23 , udn , 白沙屯媽祖遶境今天下午進入台中市清水區，清水警分局全程實施彈性交通管制，呼籲民眾配合。 , https://udn.com/news/story/7325/6966666?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:30:23 , udn , 網紅「小商人」爆民雄鄉長林于玲論文抄襲 中正大學已撤銷學位 , https://udn.com/news/story/7326/6966659?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:33:21 , udn , 窮困地區學生太多很缺老師 她打破社恐說服德州億萬富翁籌到錢 , https://udn.com/news/story/6898/6966670?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:33:21 , udn , 幾年前，我有幸與人格領域的思想大師卡爾．舒華茲（Carl Schwartz）博士一談，他在哈佛醫學院工作。他解釋，我們的一部分人格，在出生時就已刻劃在大腦和神經系統上；就像我們之前談的，人天生就有自己的氣質，在行事和感受上有特定的傾向，且無法用意志力改變。 , https://udn.com/news/story/6898/6966670?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:36:21 , udn , 蛋價重回歷史新高 明起產地、批發價均漲2元 , https://udn.com/news/story/7266/6966681?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:36:21 , udn , ．台灣缺蛋情況嚴重，蛋雞產業團體先前欲將蛋價調漲3元、產地價每台斤43.5元，但在農委會與業界討論後，決定「暫時凍漲」，並在1周內開會決定。台北市蛋商公會與蛋農協商後，拍板確定，今確認雞蛋每台斤漲2元，產地價從40.5元漲到43.5元，批發價也從每台斤50元漲到53元，重回去年7/20的歷史新高點。... , https://udn.com/news/story/7266/6966681?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:36:21 , udn , 嘉義學區套房傳惡臭 開門驚見租客剩頭顱、骨頭 , https://udn.com/news/story/7320/6966680?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:36:21 , udn , 嘉義縣1棟出租套房的某房間，清潔人員上午聞到異味，且感覺房間雜亂，由派出所員警陪同進入，驚見48歲的洪姓女租客，竟只剩頭... , https://udn.com/news/story/7320/6966680?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 微軟搶進搜尋引擎 市值馬上暴增800億美元幕後原因 , https://udn.com/news/story/7086/6966542?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 市值一夕間暴增超過800億美元，微軟在2023年開春就寫下驚奇！ , https://udn.com/news/story/7086/6966542?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 共軍擬2035年前增600枚核彈頭  達900枚 , https://udn.com/news/story/6809/6966686?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 日本「共同社」日前引述多名中國大陸消息人士報導，鑑於和美軍的對立激化，共軍正研擬在2035年前，將其核彈頭從現有的約30... , https://udn.com/news/story/6809/6966686?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , T1聯盟／海神少門神 魔獸雙20「大三元」擊潰衛冕軍首度連勝 , https://udn.com/news/story/7002/6966685?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 少了當家中鋒庫薩斯，T1聯盟衛冕軍高雄全家海神隊今天擋不住「魔獸」霍華德坐鎮的桃園永豐雲豹隊，霍華德不但繳出來台首場「大... , https://udn.com/news/story/7002/6966685?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 疫情三年「消費帳戶」多存20萬 她困惑：如何有意義的花錢？ , https://udn.com/news/story/121591/6966623?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 存錢方法百百種，也是一種理財方式，有女網友的「消費帳戶」在三年多的疫情期間存了大約二十多萬元，因此請教網友「該如何有意義的花錢？」，許多網友紛紛建議可以投資自己，或撥款至投資帳戶繼續錢滾錢。 , https://udn.com/news/story/121591/6966623?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 羅智強大材小用 學者：黨中央應有規定 , https://udn.com/news/story/6656/6966675?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 前台北市議員羅智強日前宣布進軍大安區立委，遭質疑為「大材小用」。學者曲兆祥受訪時說，雖然羅智強有不錯的空戰實力，但參選的目的就是希望當選，想選容易當選的選區是人之常情，但自然也會引發黨內不滿的聲音。唯一的解方就是黨中央要訂定出明確的候選人規則，這樣無論是誰代表... , https://udn.com/news/story/6656/6966675?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 白沙屯媽祖進香 鑽轎底現場處處見溫情 , https://udn.com/news/story/7325/6966684?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 白沙屯媽祖進香行程今天起駕，經台中市大甲區處處見溫馨，當媽祖鑾轎讓民眾鑽轎底時，一名行動不便男子躺在輪椅上，轎班人員將轎... , https://udn.com/news/story/7325/6966684?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 新冠疫苗背後大功臣 她的壓力來自膚色：我們並非與疫情賽跑 , https://udn.com/news/story/6809/6966682?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:39:21 , udn , 距離世界衛生組織（WHO）宣布新冠疫情進入「全球大流行」近3年，藏身疫苗研發背後的科學家，回首當初奮勇投入的經過，是什麼心情？在莫德納疫苗研發過程中扮演領導角色的美國病毒免疫學家科貝特（Kizzmekia Corbett），近日在紐約時報的訪談中，還原了這場人類免疫史上的漂亮一戰。她說，他們當初並非與疫情賽跑，而是與自己賽跑。 , https://udn.com/news/story/6809/6966682?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:45:21 , udn , 國民黨屏縣黨部新春團拜 議長周典論力挺朱立倫選總統 , https://udn.com/news/story/6656/6966696?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:45:21 , udn , 國民黨主席朱立倫今天下午參加屏東縣國民黨部新春團拜，議長周典論公開力挺朱立倫選總統。朱立倫會後受訪說，要一起努力贏回20... , https://udn.com/news/story/6656/6966696?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:45:21 , udn , 馬斯克政策不得人心 推特廣告商卻步、營收驟減 , https://udn.com/news/story/7088/6966677?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:45:21 , udn , 馬斯克政策讓推特廣告收益大幅減少，可能面臨破產風險！馬斯克去年十月收購推特後，許多主要廣告商出於對推特現況的不信任，大幅降低廣告投放量，甚至轉往其他平台。雖然馬斯克試著在其他服務開源，但仍無法立即補足廣告收益銳減的缺口。 , https://udn.com/news/story/7088/6966677?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:45:22 , udn , T1聯盟／高雄拚場！霍華德「大三元」擊潰衛冕軍助雲豹首度連勝 , https://udn.com/news/story/7003/6966685?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:48:20 , udn , 太魯閣族新郎背新娘 體驗傳統部落婚禮 , https://udn.com/news/story/7328/6966697?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:48:20 , udn , 花蓮縣秀林鄉富世村可樂部落昨天有一場太魯閣族傳統婚禮，新郎尤黃柏碩以「巴卡（paga）」方式，背著新娘林怡妏走入婚禮會場... , https://udn.com/news/story/7328/6966697?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:48:20 , udn , 「不首先使用核武」可能變質？傳共軍擬2035年前增600枚核彈頭 , https://udn.com/news/story/6809/6966686?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:51:21 , udn , 絕命毒師男星代言潮牌影迷驚呼「這真的是同一個人？」 , https://udn.com/news/story/7270/6966712?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:51:21 , udn , 高端潮牌KITH近期不僅於世界名牌專賣店齊聚的美國比佛利山莊區域開設旗艦店，並曝光春季形象廣告，呈現帶有西部牛仔風情的影... , https://udn.com/news/story/7270/6966712?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:51:21 , udn , 新北婦過馬路突倒地沒呼吸心跳...送醫救活 消防局：目擊者是存活關鍵 , https://udn.com/news/story/7320/6966715?from=udn-ch1_breaknews-1-0-news
2023-02-12 16:51:21 , udn , 新北市一名50歲婦人今天中午走在馬路上，正要過馬路時突然倒地不起，由於現場人車眾多，民眾誤以為發生車禍報警，警、消趕抵，... , https://udn.com/news/story/7320/6966715?from=udn-ch1_breaknews-1-0-news
